x,y,Al,Ca,Cu,Fe,K,Mg,Mn,P
9,14,921.850722758856,139.075000810664,0.409124149463641,158.494403355941,52.0290195495686,13.9907036802572,1.46616127379982,2.79038826425897
9,15,915.711188331397,161.536573482199,0.431233560214116,173.8984648186,54.8870780582832,14.0205439028484,1.69796242221381,2.72297683725997
9,16,914.472310250151,177.528074899212,0.430746525138443,210.503159376826,58.3953714400134,16.1369384635414,1.86487226814806,2.64451700373111
9,17,922.292012280998,178.078039066331,0.454248114913877,251.773787709687,61.610517222626,16.5914910880701,1.89632993884002,2.54880766626948
9,18,920.781691276904,174.047479701632,0.567118313989823,277.330118951487,65.7081260196512,18.767014990495,1.85851356446179,2.50738546379687
9,19,879.89172450668,162.544492147272,0.664853171375623,274.313800498367,66.1619591996624,21.9865047312802,1.79606066677402,2.48194709903614
9,20,821.279701069835,146.089495717002,0.566449264046957,220.791093593263,62.6569735114818,20.6644888157592,1.72332245422553,2.56676574919669
9,21,775.033643272568,134.89286976058,0.382160775921594,169.741398566463,59.7506895686962,19.3155831103848,1.68666972824425,2.68639400796041
9,22,766.341602826799,144.398115196034,0.31248200713289,153.826559988974,59.6357778688331,19.7330675544155,1.8092666836154,2.83274713500035
9,23,813.399781053224,193.061820913897,0.402418752443883,175.505475078448,63.2775092081141,21.8530286013647,2.20815258861432,3.03724325914695
9,24,877.45419840911,256.194511975797,0.503491136448618,206.257614368462,67.3656460702238,26.7175423683766,2.66378283661005,3.27062199979867
9,25,905.042522516439,279.103923685341,0.536024111026809,207.178759854491,69.7966828677755,24.6845342908956,2.72361122621846,3.29330444283576
10,1,686.759952969163,42.1379737912176,0.102129073443515,105.362190486634,30.5616306889113,5.31816342654542,0.498616457977548,2.62610792156365
10,2,699.310573768405,43.5165496629073,0.106151035413713,110.215505888643,29.6784083697427,5.09918790234242,0.506655552849403,2.65812099098901
10,3,718.424890464765,50.613657440108,0.0795319240366622,108.383984334485,29.6525939868959,7.4604595494585,0.485920885747669,2.62165429415024
10,4,743.823653740916,62.3984163805585,0.0595572619347654,107.331592963796,30.5753045666781,7.88539460751312,0.463553108272577,2.59447585155074
10,5,774.411400562619,102.9204946138,0.0834235250539633,120.102841597587,34.8268978184459,9.78736855806824,0.548754243855395,2.64231657342654
10,6,799.342644318048,167.988284720994,0.158733202461334,141.58829238318,40.9398699483158,13.2888173275309,0.719886751882393,2.72083181798981
10,7,814.947640816847,211.995016242844,0.239439289890338,162.887235184649,45.9223978021771,15.4489848445136,0.892509891830231,2.77393277301848
10,8,830.99596231036,199.191497145798,0.246421914163436,174.389002078008,48.4926869052368,14.3251133954887,1.00438623070517,2.78499582938659
10,9,844.56645834997,170.647100838056,0.222054056844568,172.209402985068,49.9698643370656,13.8705587358996,1.07186877703672,2.79786790057786
10,10,855.75377912913,150.315131114966,0.242984199386876,165.131717201728,50.7640472721038,14.2566868518682,1.1376776999048,2.85076258761801
10,11,875.27797279309,137.95173504217,0.29719918134705,160.197274854631,51.4385383647942,14.0483451709835,1.19381311413203,2.9191370803261
10,12,892.762387002237,129.995335953014,0.349118116513343,158.838935097647,51.6562334638209,13.7827147767631,1.23858360306102,2.95258912589349
10,13,901.927655072388,132.12612818178,0.391594994232795,162.690338376852,51.0628892819758,14.9297470559939,1.34702883725046,2.93893962194993
10,14,911.40544916056,146.388658824001,0.405414203917891,168.20253500597,51.5251561810604,15.0901812933348,1.52802091526692,2.89948414457059
10,15,908.005744823514,170.147245123641,0.416853837993994,175.579302509937,54.3358446883884,15.5729028467149,1.75903417442903,2.83763603074182
10,16,903.57284992356,187.312859802478,0.428727577946944,192.500404856696,58.2442977920528,16.4866544646675,1.95145592247016,2.75494724621489
10,17,903.824858696956,188.14771072525,0.488519492720611,216.738952166941,61.7975854520468,16.9824299337006,2.01975250481287,2.67702593857283
10,18,893.219633812596,181.616424748629,0.63913063942655,241.08225765968,65.0711142485935,18.2861851844115,2.01568927614269,2.64259127621422
10,19,856.974309458794,171.056799987596,0.759323180716584,245.244679955595,66.4053344717274,20.1580286323608,1.98899233725019,2.6393194262182
10,20,808.107195898356,157.535173973836,0.644205779976424,207.548491134939,65.8898164017191,19.7844392575919,1.93274876720727,2.72175164655854
10,21,766.07472588545,149.916779924573,0.438110543171019,162.101364865905,65.2423305673203,19.3642377616194,1.90886063087892,2.85527262225476
10,22,754.806056920397,160.033621984698,0.369386693946068,141.516174424314,65.5961655090913,19.8028845515861,2.03260156651274,3.00574837205642
10,23,787.209605263168,196.551921576339,0.475409526482527,150.755262445978,66.6346831697541,21.1248500310026,2.35387996965282,3.17591417194457
10,24,830.929881792967,241.745838416987,0.606964319974422,170.735705931701,67.2793628790291,23.910581207115,2.68193866434923,3.33168410515311
10,25,854.64016874999,260.177107690103,0.616998002779879,177.528753459064,67.4185870291791,22.9316639836894,2.6870446610953,3.34123887529544
11,1,651.992269608823,45.2952588981275,0.100357233195931,89.454076722286,28.4653985040461,7.02469377592894,0.486111141028936,2.57750774253214
11,2,655.174401611664,46.7578466851743,0.109900870026096,91.2128308337452,27.4650815373752,7.31975780920198,0.506272668080278,2.60630159176326
11,3,687.858723753133,50.8347237076817,0.0972721464577407,98.0957268509218,28.8439704399632,8.02204670943935,0.511072965257024,2.5940204243828
11,4,737.036071337577,63.8830568374449,0.0896009828987798,109.040287615247,32.1922164630017,9.14889858231104,0.536966774050641,2.60298866921365
11,5,784.16924345836,94.8210168803543,0.115945730793917,125.639444459674,37.5068487238523,10.8098426632232,0.630774673142735,2.64396895598107
11,6,822.291133576775,140.06716716249,0.181269632204962,146.933624139807,43.9975119869321,13.3003459431108,0.797884264209025,2.69252052854166
11,7,846.15986936044,174.779986309263,0.241902412795846,167.798257928017,49.2935400645817,15.0016108149656,0.981804420460552,2.72986698205094
11,8,853.303845115965,180.481122338037,0.253210286512552,185.366858431825,52.1622725847869,14.8840823147831,1.11696968489647,2.75977473234522
11,9,856.829010312706,166.826407224702,0.250790368575527,186.8839141388,53.5242653134541,15.6592275221403,1.21089012020516,2.7827067362552
11,10,858.337445287872,154.970637333563,0.305417210541685,173.869993012848,53.58618619851,15.5061059037934,1.29661282246661,2.83980366964646
11,11,859.601557337725,147.03157849093,0.41063118092392,160.742636936686,52.3742768980773,15.2101462820548,1.35692550202193,2.92365189101507
11,12,861.985776426894,140.129160593918,0.48655011986132,152.807020590225,50.5595652688403,15.1167627665037,1.38274365331178,3.00007280416916
11,13,870.887520864532,141.06514943675,0.469105877555319,159.957958389505,49.5315544338305,15.7512071138151,1.44443452336518,3.05665261902606
11,14,875.76710751706,155.155664137152,0.413195788236261,169.750520336995,49.4769641425134,16.400698916626,1.57484385447992,3.09422661577335
11,15,871.752544961853,177.202750463065,0.393015093190637,170.872814791333,52.1913835170924,16.7324684059057,1.77723406640157,3.06053439874785
11,16,868.209241253994,195.579359788084,0.400085637497399,170.622945678305,57.462758851053,17.3812059305385,1.99677805764919,2.99644533033841
11,17,866.746200060967,196.995721131848,0.479854377419001,182.386394335271,62.1638216122011,17.6426032307382,2.10314986322682,2.93585998258001
11,18,863.088288188802,186.929477693751,0.694020543251793,208.656318688062,63.9794080199389,17.7355236654021,2.111950173041,2.88693446587649
11,19,844.51496085988,177.193596630513,0.894401162909279,215.154601339817,64.6250215335541,17.7913411099301,2.12207449953152,2.88280967580277
11,20,807.545993953901,168.770076129011,0.745979788323397,186.941571181568,66.9637980774945,18.2370665211719,2.12212940932463,2.95331592150809
11,21,763.448176539076,167.06453257707,0.489135371613368,147.054621303176,71.2465220286551,19.2299931757656,2.16246296328372,3.06436835174596
11,22,742.917018877874,178.017322771361,0.421565231722503,125.807306043517,73.7131360253527,21.1302133550916,2.308566239783,3.17612231473322
11,23,757.675390456982,196.746660554729,0.555709703415289,129.016716828257,71.0838491867705,19.3707405206361,2.53696952308281,3.26615275580954
11,24,776.532349215543,220.095715018277,0.760771370455666,142.286334970781,67.3728289340483,18.8553624315618,2.73610541646347,3.31636214967644
11,25,802.155422675755,235.670873121245,0.73100030965823,155.362510751947,65.9342948796445,19.4010447718504,2.69481465942612,3.32747268405064
12,1,617.427851727,50.5166932740095,0.0995191579457517,77.6749005937948,26.911940873048,7.59223861165746,0.483449275478526,2.50938735419489
12,2,618.103832156962,50.2945694044324,0.115478193999593,80.2692028339167,26.2132349974824,7.53957905101388,0.514296491551943,2.54498349479665
12,3,667.191486177671,51.4928885066623,0.117581981386702,96.1111735752456,28.6952405526529,7.96737154793601,0.541717246535206,2.55533908831169
12,4,736.088926383004,61.6467659331718,0.124570256085499,118.710614195065,33.3617821333507,9.12986386559083,0.599833841589332,2.59898077919643
12,5,799.21452464371,85.5462017729385,0.158782787003855,143.780163796574,39.6699909484729,10.9586624329151,0.713380270741638,2.64981215572455
12,6,850.004030573332,121.179500696969,0.220983498667975,166.352728351615,47.2661922180214,14.2879915282016,0.896691096441152,2.69054077294667
12,7,881.303421366321,152.952328895557,0.271443115265613,182.682190529073,53.0815422173283,16.7412413669469,1.10526847115968,2.72511276630299
12,8,882.19907154965,166.975323878401,0.294665549041121,195.467588182786,54.801968200329,15.6110433795904,1.25995753480977,2.77652037821453
12,9,878.790008282635,164.528948054836,0.307023280625397,196.527573935751,55.3890513587188,17.0971588385718,1.37946160758885,2.80236482735726
12,10,870.682044147083,161.012927510302,0.379959185724756,179.002607343863,55.6174877963003,16.4712150573597,1.48295763482319,2.85749221902373
12,11,856.563123010292,155.59147653008,0.498196369226639,157.975643631395,54.2910916410797,15.9390626152042,1.53007467098638,2.94731529376177
12,12,846.290076129207,148.642064956834,0.579639903014754,145.248642727529,51.1935052156269,15.9348518784489,1.52149462494026,3.05099553807977
12,13,845.009086906823,148.947148331724,0.52821315417209,151.142812659759,48.3571292570627,16.2878965278626,1.51718040165912,3.15925737679243
12,14,839.144971390419,161.528486377639,0.434765855781789,158.954042677191,46.9719854745808,17.2062771900284,1.56636483908258,3.27107645534306
12,15,828.450278362862,177.111357554747,0.401257182507829,159.141638604857,49.3499276689668,17.2967235977837,1.70933440788465,3.26060371279653
12,16,821.352294945685,190.505637299843,0.394726323662159,156.089295499371,54.9030177482364,17.8537333697678,1.90482954765569,3.20924367861065
12,17,820.970858004416,192.327494717788,0.465477642688326,161.397740780933,59.8209078524118,17.4653171484273,2.02732104139099,3.16976989419853
12,18,830.733111630747,181.577356678798,0.721020797100486,187.937467140158,60.654763290753,17.2895709029083,2.05288168833992,3.13583856391635
12,19,834.33743131459,174.726833553038,1.00295399429515,195.845576329463,61.0491003443907,16.8196955672358,2.11443972512384,3.14364805390374
12,20,815.704647992148,172.517970777719,0.812699759871932,170.731329372316,65.1932828365638,17.4056804890368,2.19896304267576,3.21179341178712
12,21,775.660880980084,173.726201626473,0.485146305059252,130.783767540786,73.2867955953377,16.8771159858517,2.33416604905724,3.28438680933172
12,22,745.589597416948,181.301631429954,0.392171637354418,107.921546790917,78.8931524271205,15.1249901321487,2.52663544531504,3.33543076299911
12,23,747.453008113908,198.631378654478,0.55667469873064,117.853771347156,74.2041518434398,18.1400036690826,2.75207662540272,3.3725140997582
12,24,750.481280491895,212.012806707111,0.79869492447392,130.14463418166,68.1368145804024,16.7814826945578,2.88626145348576,3.35421954363366
12,25,776.053715610838,222.813195582523,0.741759471374774,146.184762390768,65.9874464632525,17.9206936603341,2.78054636191797,3.35272466528578
13,1,592.717228304723,56.4608768171783,0.10042482411411,72.7326953297964,25.4536867469048,7.62740844102414,0.481109431754065,2.40642970002806
13,2,600.028267479609,52.728994432955,0.118365673406249,79.1640222312694,25.6619055322202,8.0088014782496,0.518569047748389,2.44464712780385
13,3,657.176883859365,50.980210655621,0.127734324574077,100.646899015361,29.1454723631082,7.83843478814698,0.57271205804926,2.50114379921685
13,4,737.946202388204,55.6867996464038,0.13962553869712,135.055677013008,34.9297018738264,6.77363148547501,0.656835307236995,2.58366174032168
13,5,805.079534288667,76.2645107756674,0.178516204489217,168.678115617035,41.722461348763,9.25062759520329,0.79045184949134,2.6710649033154
13,6,853.806233454299,110.796443749333,0.248856806059991,194.282910411519,48.4582960455647,13.9812076717114,0.984834846706287,2.74319214219495
13,7,883.545144202642,143.93247744168,0.327631873375515,206.545628584599,52.8197043493645,17.1243674219201,1.21114511671011,2.79851009271006
13,8,898.698791543302,161.958276008159,0.365851885712804,199.739552925278,54.067302046762,15.8015519146247,1.4145490100802,2.86039122829561
13,9,906.418441572199,170.189591628444,0.399040306612787,189.507131123142,56.0984544852268,16.7531645664299,1.5738867725976,2.88308337342308
13,10,893.536656691678,168.079233170157,0.436825889438961,174.63642012234,57.5674262349228,16.7118977397667,1.64554830982127,2.90056069571164
13,11,869.823595502406,158.624906787004,0.476192581825681,158.16358709151,56.830976462943,16.3088409358421,1.6380648838354,2.95015781788862
13,12,851.288245527007,150.577485563533,0.496960185900202,147.746462244755,53.2639006125133,16.4126373216842,1.59304362015652,3.04646833952482
13,13,836.48552732698,153.147036896907,0.498975252125538,143.612946199352,48.3471044641636,16.8150404046876,1.54397610668646,3.18140704190729
13,14,816.634441664575,164.492516693077,0.493628358768838,136.041711578098,45.0928826802204,19.2553939045099,1.52406124925334,3.32480836828131
13,15,795.290438751905,170.182840889803,0.446635693614375,144.897600119227,45.8244876499148,17.9840909946146,1.58952932889349,3.3192976485101
13,16,775.070295140779,172.943816363721,0.417436515460178,156.966988185861,49.3684855478791,16.6984594936146,1.70121464962043,3.26760252438181
13,17,773.79709948723,172.86014714549,0.48835404283019,167.777887892916,52.7301481601719,16.4672739153129,1.79734990330407,3.27025155419835
13,18,800.019629181849,168.681487762283,0.717405279107482,183.469056654989,54.981275451564,16.683628789923,1.86304836127212,3.33786663125144
13,19,827.353046457975,165.9238197482,0.943012472198352,183.644440051349,57.3205638672703,16.7467620879902,1.96253259985672,3.43255688992612
13,20,833.171554186843,170.808704240944,0.792363042554565,163.881165367939,61.8557046784864,17.2512547431318,2.16686820459138,3.50288425216039
13,21,811.477577223822,181.070487753151,0.509840117943341,134.757229023454,68.8155644392595,17.7822395207888,2.43936613315384,3.54082627728742
13,22,781.955564110861,194.071002249731,0.40713725601463,118.337205525094,74.5652190177839,18.0976514897025,2.70860323578547,3.54959892980535
13,23,767.516896951156,208.605561896687,0.490044240737643,122.051891169467,75.1037094287658,19.0142545396562,2.92138701580977,3.52284753658836
13,24,766.8932176441,219.893432919466,0.606458116496616,133.379800448505,72.1920838357887,19.7757663531613,2.99119912923991,3.47548218273727
13,25,779.238421044334,223.965456960175,0.597888154899718,147.44677331059,68.6721915274237,19.7628306846101,2.84230040282912,3.43492531388093
14,1,573.324948883749,66.0612324236591,0.100135002399731,69.7504388764502,24.1587557152347,8.09647509427863,0.49201490701559,2.29156613927591
14,2,576.879298437959,59.9233127689216,0.117774013065953,75.3730601540932,24.5750887363628,8.93628078485021,0.543090765322454,2.33268871498915
14,3,650.677627053546,53.1189600981499,0.126484870135469,103.023750269796,29.7253525650676,7.6265155457354,0.623497868053965,2.43975735334522
14,4,739.791710133183,51.3167411507677,0.132302783908533,148.503925508774,36.737163654381,3.86161925675479,0.730350408364365,2.57162662396584
14,5,802.462606696838,70.5652092533712,0.171082119945021,190.865799116819,43.1049223875348,7.31144537894125,0.88833298655568,2.71776633357896
14,6,838.005917679869,104.304156433118,0.237335688610114,214.638858980137,46.6731938452401,12.3116126643984,1.08864950233823,2.85141363050114
14,7,861.081622133263,136.620288666947,0.314679375724221,216.150196702001,47.644917190131,14.0076135698471,1.31446578529019,2.94159851336478
14,8,896.366524204434,158.341112876695,0.39784982660358,198.476202757545,50.5112105769826,15.855648073419,1.55109856663349,2.97393035345589
14,9,932.249600418136,173.472628487299,0.45995424428989,176.683558338131,56.0581301644345,20.1608209132082,1.71733725695037,2.9720250234269
14,10,921.019831605448,171.336601090463,0.450773581417932,162.709723933495,59.1526210734777,18.1525482936969,1.73835493395561,2.94896098718841
14,11,892.97533817979,160.041955268494,0.408089662050586,155.569741974244,59.6067530539272,17.0450083720462,1.68550871153461,2.9357810220551
14,12,869.12762492937,151.580247197191,0.380399189032782,148.62781668998,56.4700675193139,17.5824382280758,1.61263243927098,2.97396836733767
14,13,847.10942080778,153.178069096185,0.397114002505971,144.626986195915,49.0018886608193,16.7342566652711,1.53872618960459,3.09191066747118
14,14,823.2635471006,155.389062005312,0.392814005708236,142.341343674837,42.4438886349896,16.6117277727276,1.48074138122481,3.18091359354848
14,15,785.534140321277,156.429612878281,0.403020230659926,154.298911353221,41.9344126880561,16.6371236938987,1.4879424196983,3.19878102366154
14,16,744.002789822203,156.692865618856,0.399773724308546,172.945360212262,44.249694609489,14.9863506898723,1.54227205544736,3.19442208321615
14,17,733.133915399075,157.362635082552,0.452673941006757,191.291231308391,46.7088217721391,13.5537554842135,1.61717627226205,3.25757975810992
14,18,781.328688863108,158.827538623327,0.675596762174328,204.079427245214,49.28806115099,15.8222132198975,1.71475806038086,3.4439628562977
14,19,826.530407564696,158.516477077747,0.926515400124864,192.279834612746,52.2292169628781,15.4547079196407,1.82338348623531,3.66042148068518
14,20,843.545103108384,169.770147736023,0.804713874377714,169.650555588571,57.5728482177222,16.5677820571469,2.11818874173715,3.74039762933368
14,21,832.295948335796,190.36570161528,0.533192392557572,143.387268034826,64.5124677765053,18.6963045415408,2.50034964650199,3.75770992538731
14,22,803.67050940029,209.320758159845,0.406330025395654,125.88591611486,70.7199199351149,19.7001490879627,2.82231332283097,3.74486182833084
14,23,782.445811742247,220.711389302725,0.44498504419412,127.228069889246,74.4256080032944,20.4483127450246,3.02976273579691,3.6601844512057
14,24,777.782407123314,227.94269858218,0.47745141796869,134.605111953302,74.8949380875748,24.6913904388635,3.06095420334659,3.57460646302413
14,25,784.946731023718,226.27034342762,0.465325583828786,147.707251088857,70.7062663368688,22.5436321755968,2.87798220196075,3.48951141563971
15,1,585.715355205074,75.138295556642,0.095193902765443,71.9781194074544,24.8456084383935,8.00029444244428,0.516419832676007,2.19659485445922
15,2,595.093073867809,69.3921304318746,0.110283818295918,78.4756299616936,25.8898448957468,8.6855672063412,0.591956171023726,2.25542013579309
15,3,659.806094603377,60.2974873355921,0.120916223426536,103.164381442878,31.2450844848139,8.4453862547151,0.700120694218732,2.38915573060986
15,4,736.801588494436,58.447288083161,0.133586929649848,146.133504503922,38.5275803507096,8.04001714004823,0.843122717544432,2.56877102324804
15,5,793.28751607396,72.9518102949973,0.171382367224377,195.304713151015,44.2148378515503,9.769241203148,1.02552273737039,2.77757865469124
15,6,824.309019274355,101.444098961213,0.236024905554949,225.894796044499,45.8509763315675,12.3607200076485,1.23342503386067,2.97311836829043
15,7,844.77661207216,131.257356851144,0.311288238534898,222.984677943712,45.0568026668728,13.8656772254823,1.45442501569502,3.0832570720316
15,8,877.664181715405,152.619896329239,0.379601603666998,196.797810146174,46.633406314408,15.3529285586865,1.66506221704861,3.07503175553647
15,9,915.239899692799,166.579366125569,0.421966920726193,168.723605748263,51.4189564402647,17.4264772657042,1.77533425955481,3.0257770495754
15,10,922.296315637851,169.299729009815,0.420837198799338,155.511890770342,56.7157668107293,17.2102819488963,1.77065573991351,2.9792198257767
15,11,908.391610118821,163.952332231161,0.386323093863249,155.410343077204,60.1664444955517,16.8400525692825,1.70046711281814,2.93968712631933
15,12,887.655810094274,157.106195730489,0.347535750661631,153.347327805349,58.7310407850939,17.0588470930028,1.60833772110178,2.92935285237531
15,13,862.88496359767,152.65013758097,0.335239530747021,152.115169969718,51.2833899366303,16.4153645038938,1.52111978957088,2.96163208332965
15,14,833.769377558193,148.00382523357,0.320560256335725,157.670040517476,44.0037079233716,15.8315256566099,1.44823689005278,2.9791408814942
15,15,794.024315304037,145.899512614164,0.332515113958359,175.363719168604,41.3167660212528,15.8337800152862,1.42701953130582,3.00231902299586
15,16,756.100324722549,146.413128403475,0.354213399443192,203.287310483928,41.4595840451116,15.1667732545701,1.46614742040465,3.05664730654574
15,17,748.832961681806,149.488369344706,0.426806995473938,232.16269684029,42.9136597692033,14.6346059323096,1.55803780230418,3.18520038543014
15,18,784.215174663756,155.309431179823,0.600761247948408,243.191105536111,45.3223209902496,15.8144889226536,1.7050618883879,3.41562678160463
15,19,820.205016909084,162.041182650891,0.781593100240922,222.801970788426,48.4976389566711,15.9591421546109,1.89852265376273,3.66188523691174
15,20,835.610636316113,177.621045856179,0.733042085434774,189.554932227337,53.8077606396691,17.0797194497436,2.2135618635674,3.77883845315382
15,21,826.574654495932,204.117504317593,0.56120495066163,156.346368171283,61.067003892647,20.2665379163407,2.60714483659017,3.80957328988886
15,22,800.187232671674,226.142805323695,0.457377239812316,134.66063134381,67.4246079195933,22.5236636432893,2.94159488295413,3.79002175032881
15,23,777.00613757961,231.272136046296,0.435729887227989,130.16925853358,71.1170641145135,20.9173127313073,3.12620008129908,3.69286697386769
15,24,770.310751730921,231.85100098105,0.425671010927561,133.384514341946,71.6381137155588,22.3592670600528,3.12685035235083,3.58321916209402
15,25,776.430771851245,226.502784061845,0.404555201067789,143.193765925926,68.9754985323799,21.282698456583,2.90266438654559,3.47285845030186
16,1,615.931942244865,78.4503924460694,0.0879559940021283,77.7211208609421,26.7972299994163,7.84643365284232,0.544568972123227,2.1107805833434
16,2,629.42952399771,75.6075867281424,0.098713736628114,84.6575143060573,28.2189899253531,8.54030936653232,0.638132867195106,2.1783196128665
16,3,686.574598675705,65.3065552196614,0.112475286514156,107.845961972473,34.04000599355,8.8624032509405,0.7831987892033,2.34052048515247
16,4,753.297822683972,61.6133271198481,0.129752361325914,146.194485432073,42.0406117953164,9.02119773421458,0.966880543001662,2.55924046635172
16,5,800.498323866791,75.0148924463969,0.174947893616549,193.299930384414,46.5448872718877,10.6549186514163,1.16810317055705,2.82382123973503
16,6,825.40510778087,102.932195030426,0.248313014063757,229.439910963606,46.4193584283312,13.5454656965087,1.36883986062382,3.09728935948226
16,7,842.445609597462,131.486884432387,0.314272310455741,228.551937845964,44.233380677783,15.1510341508652,1.57111934372008,3.22969353783741
16,8,866.549303476506,148.807020005798,0.347163318262174,195.010354949367,43.3348867312929,14.8647781010869,1.7575185862513,3.14211158953943
16,9,896.269350356995,159.29934500182,0.3647595040947,164.893498457425,45.2637767424502,14.8005768277668,1.83416196307777,3.03045206512554
16,10,916.627702511774,166.205519644972,0.389235681400449,154.247271821074,51.8981390057619,15.7580857350896,1.79543443648242,2.9617668922378
16,11,920.440330331828,166.823351789714,0.40090389437171,157.14975658479,59.8043030266943,16.8331873505369,1.68655405377221,2.91898829619889
16,12,906.350845167043,161.338956688503,0.372837168835165,161.91787733642,61.7032564577384,17.0819636345079,1.57296308244338,2.88502480413304
16,13,878.859065121335,152.156345853205,0.329576211121531,166.661749515852,55.1843565008668,16.2945083826868,1.48786278675436,2.84209777251711
16,14,844.779833788393,142.131638565907,0.277034878466919,174.525127933934,47.8060987885112,14.7145384277149,1.40409408920361,2.78484103730304
16,15,813.93116882761,137.155663385943,0.274649725761913,202.284230492786,43.3459379997853,15.0980224166629,1.37799354605167,2.7892452717632
16,16,792.024432664359,138.854806768531,0.309911350931198,247.72189923511,41.1961266068559,15.3066291253229,1.42045163787088,2.87054440728065
16,17,785.574512396713,144.786364020129,0.386263425922785,287.22014315324,41.3819436962661,15.1688205292349,1.54144733799684,3.0305799506716
16,18,799.029627688222,151.990776615125,0.510385119543213,292.805364294749,43.5723273286684,15.9271455557847,1.76785173540112,3.26603815553582
16,19,814.223017689601,162.776254182648,0.606042694250536,266.219210067599,46.3687440896495,16.0239346780857,2.04905571479698,3.51844880884026
16,20,813.50485069648,182.75191853599,0.586785110631827,218.596424449754,51.1975769902026,17.2216347873326,2.35829438934363,3.64146279880669
16,21,791.506444781567,209.885290483841,0.493582164183289,170.266951457872,58.2042636104535,21.1296694514815,2.69139610936548,3.66406217460202
16,22,765.440768241609,231.02657701219,0.430455783216781,138.513383603594,63.9196942203709,25.0523155139432,2.98579351304905,3.6461908296096
16,23,750.268680591105,232.108180485514,0.410299924583942,125.839060572503,65.9134635904086,20.4228477082453,3.14450644949006,3.5775407736994
16,24,743.172950957314,230.114978502699,0.396989233826116,120.976628120509,65.5997306742657,20.2382534354622,3.1704946949804,3.49502762524138
16,25,754.029647957915,224.19602638712,0.382531735613195,131.092422662611,64.7576951155453,19.7625377634861,2.90788186140016,3.39781411293017
17,1,651.907453474736,71.8395647048159,0.0878048215203609,88.6288734222705,30.3101405471016,7.72037655871977,0.58283230758966,2.04671221678054
17,2,666.388937694368,71.1792773238431,0.0973852305015862,96.935328036985,31.5578373955026,8.59135776437259,0.685845707963957,2.12142787476244
17,3,722.101684021497,63.3593216453496,0.116365444701114,122.00415939554,37.8861517676222,8.9002368679253,0.867652582856931,2.30799605587845
17,4,784.242775506301,61.9948054697472,0.134361921508744,154.677864108011,45.9845646486268,8.6392571896595,1.08808188428452,2.53861589063141
17,5,823.213344184196,77.9137341294082,0.184460125777277,188.772730753947,48.9914264356671,10.6219217107218,1.30052609255295,2.81837300674172
17,6,841.591216412756,106.686722349468,0.256962347648145,216.624560327054,47.4433535995631,14.1010675209695,1.47568671406013,3.12083732872353
17,7,856.977992704243,134.383161970366,0.31461630886862,216.711998054366,44.3594090610489,15.3818601067561,1.64427508796944,3.26438294402783
17,8,874.055086110082,150.030293190636,0.353259132217546,185.41095009643,41.849173010288,14.8393375511127,1.82335746198044,3.13371845362824
17,9,899.754088167145,158.849068101962,0.376266665630519,161.325475951617,41.742209920397,13.822060560175,1.89246541553168,2.99082573325189
17,10,922.585997196947,164.783340551881,0.411396940602734,157.785639404482,48.6160065288613,15.4545917117939,1.81280411371086,2.90974913836487
17,11,934.948181347919,166.781446299059,0.432645504956726,164.773156182621,59.2392892767795,18.5642305798378,1.67134548005474,2.86107967190489
17,12,928.843243489684,162.234532110924,0.409429263995673,180.159124717498,64.6302592759879,20.90324809952,1.54929255190296,2.80303475469805
17,13,895.445741282788,148.522618367452,0.334602224980438,198.934079497941,58.5580289735736,16.629460596188,1.45801557002081,2.71191510100155
17,14,862.660826943828,137.466979071937,0.253238627406099,213.359008505655,51.7925960444609,13.3762248577944,1.37602598464007,2.6063636727846
17,15,842.89884409407,132.834444753763,0.25866294262449,249.061865492889,46.5583187597685,14.5481315201925,1.36581081256203,2.59117292459866
17,16,832.092537305361,134.970235286747,0.310726644930051,298.695520322207,42.8185363625188,15.3078866447231,1.41761594636701,2.64969311503575
17,17,817.768288812459,146.413810088856,0.386494116534761,336.392291944471,42.028771497925,14.6259533935909,1.57386186624027,2.78431112471538
17,18,813.813775396146,154.81437208713,0.470392106272638,333.297202730944,43.9181028594287,15.9100804720456,1.84953475535769,2.99174980756645
17,19,808.38651827752,164.296674983355,0.491357936484028,307.224220989125,46.0110974251761,15.3987048629111,2.14064273435539,3.24015406167269
17,20,789.030340266525,180.780306024872,0.468495833389395,245.655241906118,49.8862810566864,16.5016098103493,2.39054875801265,3.34809425636635
17,21,754.815920028124,197.511926724777,0.399001368929697,183.228293670654,55.306098912235,17.4929721567635,2.61013165551997,3.35766748475373
17,22,726.700770727437,209.697472919927,0.351139114932407,140.149893701442,59.7184693851062,17.0922311437007,2.79742475792424,3.35291514797332
17,23,727.464351926989,220.390368280416,0.374526395475964,120.379992438967,60.4489162013705,18.7526562594863,2.95050394179747,3.36054365291477
17,24,723.41442261418,224.393575018399,0.368401571009616,110.152849636234,60.0248251082025,20.0472732671176,3.01947651901872,3.33576234091905
17,25,738.775428578493,222.552797280731,0.364515482522465,121.432499287871,60.1191462398913,19.4415029134905,2.77253095056698,3.27288204655213
18,1,698.608954851305,57.637000664532,0.100159238588942,104.24509208872,36.380106743594,6.59415530810034,0.630507031854796,2.02949036730215
18,2,723.175282985218,56.2110023880994,0.119205881645975,121.14281385028,37.9180186573175,7.10823269130093,0.755055659759755,2.12859818599162
