x,y,Al,B,Ca,Cu,Fe,K,Mg,Mn,Nmin,P,Zn,pH
11,8,1240.59255340612,0.284821748266385,865.414024543258,6.20879726874409,150.501175271744,77.6366368441309,203.022181429246,367.143318875289,10.1352291727515,2.18838375350127,3.06119339976239,5.46604523266621
11,9,1240.20876975433,0.236801393836122,765.628280908705,5.7527036966399,138.622115821871,66.2697187745806,190.349851109007,314.571483983669,9.44345429909275,2.30368952701934,1.96524646719705,5.23533209991351
11,10,1277.69448498391,0.165423244686898,860.204982484878,5.65632245296007,131.753348645941,72.5538760334995,180.978985419086,223.789936586332,9.53089259125279,2.8494110668913,1.88886293894857,5.22195065001926
11,11,1329.20337147255,0.111361317561003,1085.0807595557,5.86339927034686,129.068151911358,79.3741774687113,182.46700307388,133.974085689003,9.80300260863687,3.66409786596856,1.77253959967504,5.35759375618513
11,12,1346.30950485871,0.124572388393192,1300.67608903675,6.08306534465399,132.17016299204,90.8933233352614,186.15284868198,90.5518045457725,10.1808721866679,4.28911361806422,1.53196717010106,5.48181099330434
11,13,1318.34416368142,0.203026578695185,1229.78441455628,6.04220963570122,139.919297386229,106.269714473248,178.406115778192,98.6639567563093,10.7691979463862,4.40070448994581,2.01159269952665,5.51750971968694
11,14,1264.56033083129,0.314493910030709,1224.84532563715,6.08931195309481,140.646484300478,122.560178817192,172.907257050058,131.401693393706,10.6256346081588,4.08339255741519,1.29251154957035,5.57377345997525
11,15,1238.81618197718,0.390318355449296,1381.9515782793,6.22634524418049,143.902840404589,120.995496195965,187.729255777129,186.844919734695,10.0339772944647,3.65773877873975,1.87851674492117,5.54860107722099
11,16,1237.00962743393,0.420448189777456,1462.29738745549,6.46271956948615,141.757746202025,104.776491343272,207.172987474739,264.438013556038,9.04382394273038,3.11207985839153,3.19545634851565,5.49186452741622
11,17,1234.09764396338,0.426907633311772,1500.55499433356,6.8554728636916,139.001050497295,95.6599488266547,208.485439042564,339.342911669557,9.1423083859745,2.4758588702008,3.76841965080222,5.38326202663358
11,18,1192.69912913555,0.452795011177816,1506.75965360958,7.28408775408928,147.164293860573,93.4259237819037,211.982435447356,389.654991343428,9.995708992177,1.96977393688393,3.8300096524195,5.15637945197032
11,19,1177.2226605998,0.409563044575711,1247.7445799211,7.62636454615985,151.679964436035,89.4046024086467,206.334049499309,398.72560945831,10.8691338500064,1.69524433508689,2.82586282137031,4.91264185027849
11,20,1228.28147809974,0.323411209651359,1003.75901594613,7.952022334443,149.234417057371,91.6536855628533,175.420007303566,368.305711730578,11.4083708730766,1.86912387793069,2.28751720912382,4.79981232281828
11,21,1328.20984806609,0.213164211962793,818.492704786175,8.28074785764255,143.636251174981,92.2561892579592,126.992807297213,318.613015581225,12.1610066996982,2.30263434734371,1.67952842600027,4.72859537234934
11,22,1394.92628816894,0.178947857370392,757.899582686178,8.57483210191134,141.618391207176,100.571294289762,103.979137039616,312.516796957166,13.4975805824234,2.54381905804503,1.24876724657885,4.7458369167407
11,23,1359.39614297068,0.298841839410189,938.51308392932,8.82613255429406,146.392694904188,112.482339509308,142.378496964182,382.856811145092,14.0941483098319,2.41736246028493,3.19609612473561,4.99100370882785
11,24,1317.86286851468,0.44775477839424,1246.52042704304,9.08432368782504,153.84104296624,127.875722835668,174.961893624921,469.207343159948,15.0676920426869,2.21703632303816,3.83297808822899,5.18142935474454
11,25,1245.54292745476,0.558179358813463,1309.52094914448,9.16073141080555,160.847067714245,133.896293136286,193.079716198617,505.524226893607,14.3179536889496,1.92378828913335,3.95656464717426,5.32071649698628
12,1,878.794315641878,2.50321402418026,2767.01304835984,9.39803438629276,155.840977950341,218.454903651866,503.017966656264,626.34483698649,6.86948936804452,2.58583375975375,14.3557480936805,5.90068551376881
12,2,984.93563737799,2.21849904859466,2465.97264793127,9.5221681746088,154.102487903223,222.753726119606,485.558132072652,669.565272908515,8.3163071164935,2.70332773984063,11.8575101431636,5.83226355165948
12,3,1068.86118229392,1.51057154373756,1913.24220526603,8.9363252057627,165.631642510815,203.808711925898,367.660505105925,684.233399251708,11.3552913793866,2.35697100243031,6.2662081445617,5.73562776255776
12,4,1099.87300129181,1.2606612554032,1849.9971702016,8.495663345758,169.129006442878,203.249283616275,307.884845280469,683.65846472077,13.9738324647573,2.21329652288402,3.74279014269542,5.76584762654314
12,5,1152.44769627536,0.958035131521272,1691.10778377413,8.15537174384442,173.23956833926,152.550471765274,271.203927096288,637.536522192748,14.8311451187131,2.1869147089634,2.53926462058512,5.778486214734
12,6,1213.08667669318,0.638595217062836,1473.21444052197,7.76213409759216,178.785392621704,104.037663381931,247.799693910218,564.851600966138,14.2168896488333,2.18435414038212,2.73097773319996,5.78883951697877
12,7,1251.11784409625,0.433581062516254,1298.62453377458,7.1869488604873,178.108181106697,78.417726697323,222.317066203532,495.465656313902,13.3233196806907,2.2138754584755,2.92990146077141,5.68114219460359
12,8,1240.18374266258,0.393463005065426,991.37582311087,6.3638981141888,166.642278253805,73.3403496315308,203.931762524376,436.92756093195,11.2170950152935,2.35528115252204,2.75097393379715,5.32549593849182
12,9,1235.03120770821,0.359940552302303,761.426691374317,5.70927742287476,158.378321012648,58.9682181713479,179.574618795102,396.536594144256,10.2869210753281,2.34639269017039,2.42355330208142,4.97288502858606
12,10,1285.37217273455,0.233026707988265,750.3504563284,5.43868565407232,145.917463299678,66.5035200199471,178.536422664248,278.184705608567,10.41565407715,2.92096022582181,2.22224701962935,4.97169959278295
12,11,1352.95352912133,0.114723858447117,994.06479406392,5.53121825567139,135.043607865158,78.1792026883919,180.383718192594,154.236523082868,10.2712051387367,3.80649463395146,2.10856900500823,5.17133703104186
12,12,1368.6468357662,0.109591268434557,1343.68177525536,5.75302935528357,138.956571772651,90.262544288273,191.781718874194,89.746874251269,10.7094814940113,4.62365284808196,1.80301070165447,5.35082557391363
12,13,1305.56437848017,0.253423996654198,1224.2693681764,5.6968282371626,166.270793962839,104.840586430028,199.302658025856,92.8982589771316,11.1971732774847,5.15231291508456,3.14847847283765,5.40290519910347
12,14,1208.44847738521,0.460654948369107,1362.97415545256,5.75817663893452,183.4407014126,132.953326219351,205.955267791178,115.23687562666,11.1750766862966,5.14488505354121,3.35993237304048,5.52407290722944
12,15,1201.73555811187,0.48649420739089,1430.87858919085,5.93099257128128,180.883125743602,119.468890167855,210.611519961069,157.885227493623,10.9114892526688,4.64604057441676,3.76687601364091,5.52102424315436
12,16,1248.30156123185,0.406759049478655,1504.04431126715,6.2165598365806,154.381338845155,93.6197450894883,206.588745055081,221.86464134818,10.1475027618904,3.78721052048638,3.12875292236603,5.49538480782824
12,17,1290.49028259971,0.327874885291126,1581.49551911713,6.66981718579061,136.620238623464,80.3545324466243,195.340991221279,291.281152926097,10.5669849046595,2.88673435291853,3.88800706029812,5.39285743059546
12,18,1234.5601570145,0.395328666018014,1486.91986287638,7.21116644435697,150.020911008598,90.3753958489906,204.840250101407,361.843974217827,11.2347654599531,2.22767506299402,3.8595958258317,5.09221322283644
12,19,1207.33125520851,0.418407498389407,1256.31419418856,7.72560417515004,160.16009476417,92.1829647990423,214.13697303404,388.915054257775,12.4309916088556,1.82579706477512,3.61567361963053,4.759080414694
12,20,1239.69605368824,0.383746426113523,1151.3641504768,8.32651411180088,163.110218776271,96.308059234055,186.401734817432,381.456341527575,13.0247744927995,1.99724477115849,2.56162966833869,4.66721333551908
12,21,1309.350791257,0.294143995511274,980.447614135602,9.0387303837618,164.651761085547,94.5303311919687,141.860737609304,347.260551984265,13.6432525952474,2.43837051725118,2.12090639033201,4.63969360373931
12,22,1356.06323222975,0.259334537776636,911.974567217003,9.61279768448338,167.400684354868,96.033071753093,123.500984907374,347.125679689215,13.8386580164514,2.62902265362113,1.46758192574233,4.68112844806829
12,23,1333.25214725934,0.420471746586175,1168.56263760856,9.74721684498249,169.842450055866,120.358006640577,158.812240521635,457.55947591061,13.4241282206207,2.2972202858594,3.2780567118186,4.93910947683702
12,24,1313.0612511875,0.572242095436774,1458.28673973846,9.95942451382018,175.40136448029,141.594910329954,188.685148015606,564.119246148032,13.267419887611,2.08624960077447,6.41869333111741,5.12771334231032
12,25,1242.27060280964,0.649281796744,1516.80535445577,9.83667366191568,177.198690327315,146.490824316887,202.842024740974,585.602207986946,12.5843810344973,1.76817461814087,6.75420448359409,5.28305009723927
13,1,862.57993111824,2.28966456199263,2775.72797282108,8.98334436325036,164.803150506894,224.649735161212,466.119060110229,566.458365593872,8.30655081058995,2.50597858063318,10.0652680870803,5.80064893355502
13,2,939.314196778404,2.06839741390065,2349.16659950144,8.95140529370012,164.618796117154,211.953478242986,434.148613742638,597.018799264977,10.0425092638821,2.59006584624541,9.4804674658289,5.73463077191642
13,3,1039.20574088278,1.6415296758689,2070.36113786258,8.78284106450811,173.519836634382,186.684695151297,349.470675895132,638.905063707468,12.4446767816551,2.40712797726743,7.04704915029687,5.64807979416625
13,4,1121.54702470054,1.38951711301732,1939.22100775881,8.67322999638388,181.606587068332,164.393981357173,275.779890220384,674.133824472635,15.0794985806299,2.29096112203991,5.5487350023225,5.59905113006253
13,5,1174.57055531694,1.06759380911194,1788.34200908393,8.34077474353795,180.929804166596,135.564846550933,245.70799701472,638.107401054751,16.4053750297728,2.40999172785526,4.45242590402929,5.63363901824238
13,6,1205.63392563321,0.766760036513719,1737.68407781357,7.91321269678568,177.56577308331,112.011436721015,234.269081564232,563.953268726054,15.5123538254535,2.65198123885256,3.45092561372186,5.67319760700893
13,7,1226.07166597507,0.566077247856107,1533.96432686726,7.30051819873134,174.075308996431,93.3791893877453,215.151792720533,493.878311258094,14.2539808722398,2.8214463684605,2.96543030139826,5.55755809496449
13,8,1242.72273070725,0.454539402853704,1174.56885643518,6.32621987651409,168.893848505277,80.8837537629488,201.871434136719,437.380209464766,12.4779297507347,2.93215518192628,2.67187513577362,5.2200706572287
13,9,1259.2214318106,0.3466138317817,899.495497735346,5.45109881321366,163.519549136073,70.6533676228163,183.755183870566,373.528387911783,10.7828213157242,2.9871902766436,1.89968827937463,4.89485636330867
13,10,1317.30363940352,0.222678204675204,797.121626160142,5.0066426898627,152.273148281956,72.8242020303498,174.312181092662,288.755591341538,9.97710530088319,3.37455291843316,1.8911231720362,4.81110743386635
13,11,1396.64664349391,0.121803285037655,819.017165270488,4.90610625088972,140.976232765391,77.0479398733814,165.510680050304,194.925635036042,10.7562741920097,4.0342930283869,1.69151395656285,4.90155422760964
13,12,1418.9324599061,0.105443977995508,901.16028026279,5.04901165883596,151.939488580585,83.7626043185555,170.384083355998,124.290910986393,10.9683274610744,4.90977449805338,1.62892458228566,5.00701870077007
13,13,1358.89337267321,0.199667471871922,1085.48029156748,5.26408295140966,202.659819167642,95.3347632398587,195.358839811442,82.3347454122292,11.4728005271397,6.01676287952322,3.07430003347668,5.08066414973042
13,14,1256.50789779252,0.32525662857854,1212.40041567738,5.16771130255794,278.837953011633,106.423485411448,236.325483469078,59.5776902394043,11.5673625991175,7.00093045202567,5.33218646394254,5.13435958575383
13,15,1220.84452040454,0.40131937343373,1311.91745471724,5.72169965432694,250.786779572222,105.646099273352,231.49327105442,103.480406877221,11.1440426873761,5.9289254932021,4.77588783598878,5.25349203879634
13,16,1212.95824464716,0.404300611484404,1422.65379531176,6.28968069691638,191.220246698436,92.3765054817211,212.587176619325,199.938081425431,10.7143287001014,4.17241896502373,4.02021031534635,5.3633385834317
13,17,1210.18539933347,0.397580291777243,1407.12284996373,6.72396751483262,163.808537618797,84.5351627066087,201.782991957967,299.07797283858,10.73153633013,2.99320178898932,2.81813916213001,5.32574899426474
13,18,1209.19490456677,0.41856888899608,1381.93847815009,7.24157577640328,163.450360519918,87.9814190134523,200.53577378275,370.052372903961,11.5878260480418,2.40688469310162,2.77244919277171,5.11120602088598
13,19,1209.80021430546,0.441159687092853,1244.79307236726,7.84451866679306,170.414128570002,89.5768779916078,194.3443464248,407.827022952115,12.3061648629711,2.12138660074971,2.8615623762123,4.8886864611209
13,20,1220.08949318919,0.452828012199448,1195.64392489486,8.58140117780008,174.604247626199,94.1665055373125,186.706562488279,421.967806472454,12.6788403192921,2.1355292104495,2.9230045839978,4.81218151027695
13,21,1236.97418727352,0.47000925523709,1238.53667954122,9.42343456435107,177.92648474103,101.447617887695,177.671844354201,434.9876054837,13.1306415145955,2.25270981666322,2.49815394743641,4.85228799040919
13,22,1247.18767120809,0.504646156922959,1339.56607167586,10.0421245668019,182.644762449897,114.635061779511,178.308659889658,474.99964773697,13.4963681309721,2.12760698256843,2.52224845013989,4.95578964006138
13,23,1245.52837062504,0.592359413692456,1461.95535682598,10.2268077645175,187.816330222508,130.898417726438,189.604210730652,555.288283648783,14.0967760408446,1.68910709260554,3.35623823032874,5.1119414302069
13,24,1228.07010093441,0.686224415796,1560.02416565495,10.2905887356069,194.034008766828,149.961295113582,202.278276636664,633.147058461837,13.9422031904248,1.26805150260518,4.34280521890013,5.25979453681721
13,25,1193.13452816243,0.728954066066155,1791.29126612873,10.1105104535549,192.1423332058,154.741697657668,210.088508996538,636.805130699968,13.1635117562652,1.16789208653034,4.43139131467022,5.36577853219426
14,1,838.720287351813,2.08396142157247,2348.38356371196,8.47671010385115,171.172355336283,233.876994879191,432.867947600094,490.822634384542,10.2263067713264,2.28509908967401,6.60691005095334,5.72708946024733
14,2,882.67478792225,1.92843870985401,2183.92677961083,8.31059584909756,171.947326326651,204.895070901658,415.671591016149,503.004306494866,11.5581537103037,2.35411446357302,6.18378850280872,5.65714845272378
14,3,1012.61794600394,1.5229665974077,1962.17648622039,8.32790835862435,178.384545593449,165.95021696972,333.628969249867,557.680992627446,14.5624945578695,2.23400667684579,7.4113515941353,5.5881151295696
14,4,1135.33052965707,1.18042608305694,1706.90259008908,8.3527623884433,186.076313181256,127.401223903222,247.499531307991,599.446684660646,16.76606468321,2.02748877260139,8.13656787553749,5.48179041167095
14,5,1191.93000016728,0.983765693072216,1728.69691951014,8.1461632018404,179.83097145781,120.099630637369,233.314399949794,585.375535177978,17.1843423486637,2.45334717565984,7.13153981654325,5.54175011302831
14,6,1220.45605664285,0.844801127514304,1819.484670287,7.87270194890164,166.410456056715,109.075017654284,223.560598610091,536.479503245153,16.5069483542576,3.25873569993638,5.09049536595024,5.59709467413667
14,7,1249.31112793074,0.71667141608087,1759.94300063,7.34299663501426,157.643654257921,96.0511986006,197.685451269879,478.067164954658,14.0696039021055,3.82510742662834,3.94940155627784,5.47824525526223
14,8,1268.24397229452,0.524141082280138,1286.69568361342,6.22978748012664,163.235964118304,86.8452605096054,201.493501630857,417.946285378327,12.4174964242957,3.66369449267204,2.63545795769809,5.17485723732098
14,9,1277.80397927134,0.314189750841249,798.306237543143,5.02791454119492,166.912694468608,75.8504541119757,180.961146529107,344.782484474677,11.5817553714787,3.56662035859274,1.28910322999907,4.79056598876496
14,10,1353.8372434341,0.208171268991693,767.948386306702,4.55758520128228,156.19142903587,74.6832843860771,168.863613458686,297.343007294307,10.4326783276907,3.80359561244574,1.35326935354475,4.68783914015306
14,11,1469.14661597343,0.0963275306655203,618.325866753316,4.36271985818865,136.337425977339,75.1734116310293,143.433809835678,229.928435283258,10.0622963799628,4.19171660049043,1.31667170260179,4.70554628369998
14,12,1517.18539356891,0.0471228795309079,574.324846687406,4.47846892802374,141.938804716103,75.2420415562546,132.623379589583,153.339533650085,10.0773250234191,4.86720776066447,1.23287863517769,4.72473373505176
14,13,1454.0379228672,0.144363115723841,813.472316309693,5.4060539398328,204.607042953424,87.306464575592,177.93890519882,78.8632139009993,10.792295721392,6.24577237166593,3.68007945515701,4.80680931763001
14,14,1399.62820373551,0.214555449945283,808.944660422578,6.3833433619808,277.330601394234,97.9975182613146,210.454026927861,35.1320112578704,10.9632138822267,7.58454738925227,5.29750186276915,4.81301742452819
14,15,1298.98828150719,0.323557013339261,994.859753554129,6.56911691769176,260.293996389547,95.6863337498104,220.40977322678,75.7691065384575,10.5531857508546,6.28726515107407,4.30676771747113,5.02487971658137
14,16,1187.30177359522,0.416824049486125,1261.98635680685,6.59188826441902,205.877482741222,87.5652104022341,213.894350399398,195.12548372553,10.6623774747856,4.07439539218728,3.44939003241241,5.27571506822973
14,17,1132.27624110728,0.444820844700503,1338.36478319758,6.82733509439415,177.21649144955,80.8161071383926,201.156593117184,323.964272458707,11.2502437960313,2.75106882645969,1.71683009095588,5.33598288209582
14,18,1185.71568294795,0.471051259013905,1234.0309374239,7.27097630531804,175.146050551262,84.5112395020432,195.592839734659,384.261956880575,12.0767252778024,2.48645685700134,1.9986223947545,5.15106062485265
14,19,1210.86618956149,0.445481538738902,1147.76602352081,7.86511834149878,181.814267621713,80.0914208476427,174.714952730961,426.220001539826,13.0474095079976,2.25872267721784,2.06160588345484,4.98339353411615
14,20,1204.83436182054,0.496151942571072,1172.28211264324,8.61267510885338,182.985892690275,94.126859451015,179.755217797079,449.394484471004,13.2087117022267,2.16406974307129,2.74998086975628,4.98320348015106
14,21,1172.70626575783,0.618729823028831,1407.95786919028,9.5640217075626,184.147924220861,113.672010092072,206.548773216094,503.015490172525,12.6209837340517,2.04413633822598,2.76115821118166,5.10587996277534
14,22,1146.56032550455,0.732868530852198,1641.25329304064,10.3101025795718,190.159774911912,128.388983120161,224.068839304594,578.035155595371,12.8661128567658,1.69804197623066,3.14315395754904,5.25060563593753
14,23,1159.61011907483,0.736029200854117,1609.44890203751,10.2968175217142,199.998149880432,145.847708771227,215.786077093255,628.634136880665,13.2574979289268,1.13071774321479,3.26651439426995,5.33332087759689
14,24,1152.35285552096,0.795047013582818,1699.14053950385,10.431154822054,213.662581884817,164.296122762952,213.744358109306,702.047880874536,13.8628548867646,0.55238457363652,2.63828555586804,5.44084907386201
14,25,1137.1133125673,0.787868469972887,1839.78009603108,10.1841851938617,208.126009048185,169.313354235235,217.021946714106,676.443299391582,13.2466685982565,0.632761539724905,2.84507793314731,5.47053333743067
15,1,842.571130925611,1.8795353706553,2153.894892938,8.19471639408466,175.536305968882,218.341135393686,385.798300021129,444.361835782894,12.8481853243019,2.05860891815064,4.23787186277053,5.71747047689731
15,2,884.842840105818,1.71967899421672,2102.07110610454,7.93629931651583,175.75486511858,204.72878000653,359.602592354874,446.339973314892,14.8548131291414,2.15710909386671,4.8215612574919,5.68612658668853
15,3,991.283049470588,1.34512877233066,1857.2740182243,7.87691872658692,178.749640018672,168.065811095028,320.478584794537,483.443838848179,17.2996108397605,2.15213989627374,7.44998547097025,5.65070695814379
15,4,1100.62005011559,0.956558558380304,1675.53248100728,7.7371885442322,178.794319872138,135.714807253106,280.543650523077,502.618978802307,19.2726406973276,2.13404920957802,5.65902998754382,5.6173742809272
15,5,1174.01617447217,0.872842639447498,1726.69773015962,7.6848779781817,173.11478343927,122.652069563878,266.26232364365,516.312182619907,19.3707440385318,2.62374801779174,5.45710422390389,5.64711613516264
15,6,1223.89791703538,0.884545133653188,1868.88195120948,7.57408772051183,162.120820707278,110.477611402667,255.355413501046,504.252221839926,17.723700279372,3.47905733373502,5.38617028203656,5.67059568242053
15,7,1273.26234883729,0.814909666234547,1724.63526748676,7.14762738307952,154.001199213058,98.3680318408179,244.41118873161,464.091688562133,15.5900475096163,4.08119749174754,4.86141214320637,5.56745790456469
15,8,1322.03407532977,0.648358171180408,1424.23860129326,6.27701130706978,156.719931738622,89.4580475226963,234.761751125597,411.809350549858,13.3067031869573,4.10442613635452,2.95809278078042,5.30326571211105
15,9,1367.58403214573,0.467475381414068,955.943054655626,5.31398336065917,160.892287327118,82.6039742887847,209.238693209575,358.885811783426,12.055468132338,4.08179586146407,2.50652758441359,4.97612500296198
15,10,1440.97867899849,0.314817245019067,721.803433057805,4.73739614047521,153.069135192695,79.9009082924796,187.119700518118,308.747536283228,11.2785740744876,4.20281936320036,2.15997754530378,4.81016582392727
15,11,1526.03448767843,0.176126364625371,622.314246399433,4.46020980210738,139.15134422018,73.8204795250315,154.789575133122,243.647234078297,10.7426052235118,4.3838295645299,1.30235900450525,4.74438617938016
15,12,1550.76293516015,0.119374009490451,621.99217600987,4.66840606138433,146.214198024043,74.0784325004946,142.718445709488,164.645908081274,10.444708449863,4.82016168775739,1.2583400840947,4.72287254363287
15,13,1493.40357979343,0.195789029957361,672.665506460094,5.68547186735612,189.383128851462,83.8613195509781,179.194947966383,87.1891412910704,10.9087803051983,5.62787770522789,2.61887810880801,4.77675154263647
15,14,1434.70958819659,0.259321792414447,759.662746297442,6.79020610413188,228.95710054098,92.1789669534628,210.631154338071,48.9373721123979,10.4968720378879,6.1886707240398,4.36549085491179,4.83741103189364
15,15,1339.83800528111,0.343936503093895,915.89052544133,6.9418981115609,224.993426998141,91.9773714919719,225.117901932475,81.689405685579,10.5815774690552,5.40993142153415,3.64252109558215,5.02194291610214
15,16,1233.44370142177,0.448891767463393,1093.02800745185,6.72671215963872,195.822606968832,90.6842543033485,219.576391786755,188.322646825595,11.5889319153315,3.96807288185268,2.25052895537996,5.23166350486725
15,17,1187.16779805239,0.495107265634457,1174.18830911218,6.82996551042687,177.62908205781,89.3683133492173,211.57184475134,306.968700877148,13.0275020953377,3.0202349973706,1.6573799263089,5.29155915319544
15,18,1232.3205744307,0.503432509552153,1041.0928023114,7.23052730378939,178.245389506826,93.008658948588,200.085361337069,359.904516584375,13.9184814010618,2.75651013954055,2.08112694221065,5.16327419674818
15,19,1260.39907515885,0.50356472996828,1104.01222435672,7.79435827849687,185.179435366829,89.5307594662493,186.619574606367,387.111125341082,14.1256485067073,2.54984289222354,2.49792934698702,5.04126263045226
15,20,1231.07139525425,0.538226403157835,1179.69393933487,8.38375635776456,184.5304474124,106.543629018391,189.728812105492,412.102023818497,13.7858649978027,2.29707799791124,2.59611762623727,5.0862655997194
15,21,1159.34358369834,0.612582754421264,1447.43555394318,8.97241662550013,180.056355938483,131.778639283073,215.556479830899,466.293241898308,13.2379795654934,1.91504381901908,2.55994333909013,5.2574400078747
15,22,1108.07545246258,0.702909350937701,1636.80530069183,9.43978173090836,183.051925756438,152.707078532259,230.697193596926,537.459984520935,12.4595004161481,1.43283976006979,2.68961508160305,5.41032367952587
15,23,1116.53588731117,0.777550242267626,1739.28171647597,9.7187291534427,201.01395481573,152.337096194895,223.556306101516,601.65377183467,12.9772977832635,0.983339199646049,2.75172486540129,5.45207318454419
15,24,1122.07276601796,0.840172266116967,1729.65798385288,9.89838012084715,218.099214224219,154.80499899066,217.111129922041,656.502217972968,13.2903751872514,0.582069692377426,2.20364162079807,5.5003917208101
15,25,1107.29496051783,0.844751870399784,1798.74839162461,9.7911478471419,214.546606926735,156.762071487019,215.233073045101,634.411060894836,12.3580102608859,0.625561169416016,2.38031164684413,5.5073602902732
16,1,853.254305174175,1.78550459300011,1961.90676718876,8.12130271082183,178.384910604452,213.430138866102,313.249581493141,406.649027231427,15.2586354957951,1.81499103809492,4.39604868202863,5.74270114973554
16,2,893.483483672599,1.58242661898866,1934.46773411487,7.7660801001085,177.923877563095,204.953994035981,303.499352181588,402.056388107412,17.1568037202432,1.96803772968894,4.28131916988439,5.75684352095117
16,3,972.578481974778,1.25958088082245,1917.83267407189,7.72096398957447,181.636398652031,187.980307578839,303.178186131507,442.508274326283,19.8059586970811,2.15502812006615,3.0412812659681,5.74518546481666
16,4,1060.73758577152,0.958212067057841,1782.89746102755,7.61430200900721,181.873097927489,167.18864189961,304.392639573178,480.522265165294,22.0874592995177,2.35045738147241,4.09236842445057,5.77678917115113
16,5,1141.91768097855,0.884742050243687,1788.06339713681,7.45935978728691,174.194958103779,142.090170212093,304.862379046789,490.821229433877,22.2528772982601,2.81312420945907,4.25917451590657,5.79197993953489
16,6,1214.71993013477,0.925115187336362,1822.81864814519,7.27064226268439,162.323750551041,111.19593557509,329.164807828407,479.18524297567,19.3021125311065,3.45139739014371,4.15322119067065,5.82275601535207
16,7,1283.51597713224,0.939079274731942,1624.83620262814,6.94558620988649,152.265935856628,99.0846102028688,336.650931196319,449.350528247643,16.8810374747363,3.95238096514163,4.81369283371588,5.77515053318532
16,8,1378.05883782368,0.835047279672097,1487.20747981387,6.41172808872932,149.089802720747,91.8405375547743,291.841977578959,400.001912618756,14.7673354143583,4.20970464732547,4.9626890244987,5.53902034566533
16,9,1503.26489977953,0.746525091152183,1160.19970752092,5.89453564745136,148.364459292836,82.9884001620436,258.219334187773,349.775454242132,12.9988999325424,4.37617092152546,3.36363959106014,5.2997664992834
16,10,1550.17322247428,0.543420079857219,870.79119390012,5.25085147073759,146.852199250946,78.7428058431513,211.611590429823,298.71587321173,11.9067700733938,4.48444064392143,2.55117292068469,5.07973152743932
16,11,1570.95237002243,0.338322951648624,714.827720375725,4.75166027730605,143.963474460152,75.3886224133637,163.579007077613,241.481117355202,11.1430414096399,4.54354600037959,1.8705984773994,4.91597879428547
16,12,1559.4613308684,0.258508147264648,684.48764003404,4.88508580023302,152.525773637688,73.176429424064,150.274424801383,167.598888912702,11.2097897853659,4.66892589879939,1.13743477485322,4.85112014926542
16,13,1473.58576684235,0.315579364668252,738.804248850313,5.76013242367365,183.216018584657,80.5625146083328,194.69575127132,91.2469205146114,11.1259341454281,4.88030945169554,1.62747280060326,4.89077893055731
16,14,1384.1346197979,0.38593728599252,851.628739910574,6.62356543115694,205.294087931691,90.5681287948867,252.081604451552,52.3482865534095,11.8321015943473,4.72790369246073,3.22987031641969,5.00729035959911
16,15,1335.20946552175,0.428128346744496,949.05305576529,6.69748511830721,196.723991144371,93.8424502030438,258.093853509326,81.0887295541826,12.53026561644,4.42040962478121,2.30038296811821,5.13107873871646
16,16,1303.1724465323,0.472613739115338,1017.30927041994,6.44608760593157,175.003145226968,92.4074376528295,239.692227348266,180.7338331618,14.0466623734998,3.8990132227113,1.68068774354507,5.24394560275879
16,17,1284.38894975972,0.527174518415231,1092.67823367511,6.5951204757351,165.770262595499,96.535290633619,225.041768156434,291.508046808714,15.4362090112698,3.3959895715684,1.48619916066662,5.26949715052579
16,18,1317.64638039354,0.529885860760358,922.423715927523,7.06959953283353,173.639494951379,101.280385461531,203.423343864356,312.368153067649,16.5407063728053,3.15616855440118,2.33079989198188,5.15410774432651
16,19,1354.38541543887,0.527146311175999,894.52599620144,7.67118632628795,185.069498060542,103.522956802846,183.975017702184,296.204687166305,16.9035716145321,2.93816662096003,2.79269325290245,5.04214051287823
16,20,1296.973969968,0.545927528677308,995.602750415503,8.0704246977213,184.21945564482,119.083866160005,187.057349037886,322.821313755559,16.408409117297,2.58554244456435,2.48483014752797,5.10231074148838
16,21,1184.26677609872,0.562779047261811,1330.85316262454,8.28428041109225,176.766387739886,158.822432433022,205.820347079922,377.261019891869,14.8745163094999,2.06602671525344,2.54471273480127,5.28766578624804
16,22,1110.97740922414,0.605364002088896,1517.19024668274,8.48612375895415,177.585846108793,179.713397080203,219.23227985662,437.816367495317,13.3564680361911,1.52318207648249,2.18174049551384,5.43460651605018
16,23,1109.54865131541,0.749021129093695,1659.69020478626,8.92276949823181,198.864462858403,153.872000074278,214.769239414024,516.06078445936,12.82351413388,1.17592583675452,2.11718416730987,5.44228644626195
16,24,1109.04478893512,0.857281784653037,1629.16972702499,9.12831203915131,218.069645691896,138.699276849268,208.06109285077,564.84571079346,12.9533217865835,0.851858401248577,2.2419781741011,5.44662523324958
16,25,1088.01348019596,0.861500505831394,1660.98715227626,9.15873326964358,213.917917689491,137.092519145734,216.039718498093,559.450948725733,13.0239667448226,0.815389536682574,2.40402472779404,5.4608854489874
17,1,863.993935453155,1.61083638349407,1818.20959298915,8.5043420787945,181.004760457737,210.210300887853,274.176135813887,384.711891808365,17.7399215360733,1.57649063868483,3.19836158052868,5.70166483792115
17,2,893.294322863528,1.46073940649389,1850.25383075412,8.04078900093938,181.25263379302,205.428437945782,259.53524568112,369.405635374481,19.2404305967623,1.78007755170871,3.30622123729003,5.72872364462982
