x,y,Al,Ca,Cu,Fe,K,Mg,Mn,Nmin,P,pH
14,9,3898.15428353999,207.223438857975,1.81793181009827,528.442103178119,75.3346152384505,31.248401519671,2.76073270778961,-10.1698920447216,23.1629973463357,4.06472108270792
14,10,3941.09499495346,179.017316295004,1.59812565380117,560.771082330936,70.0062853251256,27.6753545505416,3.17116853158595,-12.4077304449219,15.7705642491371,3.98715255755143
14,11,4000.34208490046,154.515712623712,1.52409958704781,556.615732238722,66.3658406458832,24.6596981851507,0.757658084829871,-14.9637797075671,11.0657767403966,3.99363185148523
14,12,3970.34574720934,152.701365368,1.58415243347613,508.641662695403,65.1820412616076,25.4319317798704,0.111930643005598,-14.2075609649025,11.3975277291669,4.09674548218711
14,13,3890.32732264521,155.936148079357,1.68055499565757,484.494657944845,64.1503700370804,26.9624491606457,0.0824635806105627,-10.9864780547968,11.6861938422052,4.32683702233715
14,14,3812.00411479594,147.694219746005,1.83891561054799,533.232133797746,57.2819621783111,25.1422693313031,0.0241021760460674,-8.69667843098856,9.4952633268348,4.63800267873685
14,15,3742.37986716522,139.315589891519,1.88760339022799,568.849625119474,50.1469120459163,23.6444049227492,0.00283451739182031,-6.63758989343248,8.10784661481611,4.84794465690821
14,16,3774.89609247114,130.268389653774,1.80886732576885,551.947932880822,44.6410344724824,22.2019291970745,0.00121392058934749,-6.25101155047893,7.9296604616138,4.77395562349476
14,17,3810.6427440294,122.141235306729,1.71562992765951,480.635154002796,42.2294867808953,21.1329891900671,0.00293265681281302,-5.73616204545726,9.28564778355226,4.63939629573714
14,18,3790.0701393847,114.295303460905,1.66689209860351,404.903189725108,41.414661020756,19.9895356515861,0.0461763107905674,-6.14395094370625,11.9706305584924,4.68488538422125
14,19,3772.18591047643,104.903025810989,1.80969815381841,316.872388901446,40.4395222088444,18.8439247682833,0.744246774741449,-6.33861170841679,12.9900401456051,4.76720900266762
14,20,3665.87846169546,99.1212495285912,2.15301986210689,353.046901529088,39.4833718742187,17.1631628219516,3.09444556673802,-6.84563009414264,11.8498787173246,4.76197223017207
14,21,3554.14660800159,92.0387443714001,2.43972657384545,388.712132361836,38.8588587268321,15.4393085977203,6.92921524441066,-7.02667118419431,9.4766037704182,4.70026950038474
14,22,3560.67624170199,103.091193539615,2.39616931576793,507.634090872274,40.6535511148988,17.1890757688001,15.1989709988996,-8.69674147569686,8.92129376218754,4.61624975276137
14,23,3561.38459186474,114.316584404193,2.12907835305735,609.002834840979,43.810727980516,18.8863415997863,16.1914729032983,-10.4228620919051,9.73180808150173,4.5824258274035
14,24,3572.96277685123,114.912253803386,1.97900693830452,495.758549058162,46.7874292812007,18.8315573490569,12.1292500853205,-10.7470758943252,10.1077464559369,4.65034541439006
14,25,3594.70641723805,115.768585745606,1.81371344118327,357.801112859853,48.7446495525933,18.5823491552257,11.2085532606353,-11.6494038461615,10.5203310347453,4.74861161231142
15,1,3239.75577994356,215.435184018953,2.36281751459931,1146.64134293952,88.2724310526897,37.0752755712256,7.15373797877734,8.38346698564613,43.5523856578727,4.22844669211857
15,2,3574.27291520895,212.942583428177,2.47348133080543,864.773321858583,87.1973407929141,35.084245966706,16.7616963478464,5.70024930600324,45.1357674657133,4.29005961559298
15,3,3915.82763966047,165.685316334318,2.58725186511428,598.238715454768,84.3791512241969,31.4695989402022,9.51769361267947,8.38328716661554,42.2386336572048,4.43076871461246
15,4,3906.84452455501,215.378112905692,2.36981931265476,662.880225478419,84.2437744836781,34.9816606257517,3.84937819292181,2.81074963972101,35.0299736702691,4.51899511305626
15,5,4116.34703837692,217.13599110444,2.05193162454859,787.740210797304,85.2205671948639,36.0469264305277,1.20862996742265,7.13532288751764,27.7401493043226,4.61686742179014
15,6,4039.33072817832,224.079468548695,2.33579795368822,880.148658308472,86.9222649511144,34.7418766311361,1.36161271782358,-0.206947622432811,31.6757595170343,4.60220408670291
15,7,4239.25035829913,240.110615996481,2.56438889804922,980.926137044058,90.0313998127816,35.1354691487875,2.20885928679581,0.650921794591081,37.1533231129452,4.48344276462042
15,8,3707.72858592377,295.777726772447,2.33935359444734,842.970805803112,91.9646033854773,38.2180744505518,4.37739211967586,-5.48833942171218,37.8397672406406,4.19224107583198
15,9,3907.08566948752,230.637892196847,1.706080140253,595.197609340663,85.1542084733411,35.6228785461993,5.246678681563,-6.91236073053048,24.682825708139,3.99398434700059
15,10,3927.42501031804,173.048188097542,1.44349418398661,494.799005767519,73.8104944552667,27.3982557506218,4.18032457093393,-10.6977166872717,11.6927801574219,4.00346510389878
15,11,4001.81720789158,108.567658001739,1.31572391890933,458.376769746536,65.4545723992444,19.2365939074833,0.334285197370671,-13.6134224835859,5.1881780457723,4.10232656516295
15,12,4055.09887924549,136.444706332413,1.30481619110647,472.022729461073,66.6427220848455,24.3422445544586,0.00978928117647038,-18.2045747629552,6.37291380833077,4.14687931867838
15,13,3970.19719686189,181.816572429329,1.34938309972173,491.669056412054,67.99073278524,32.6429313181457,0.0684966629114149,-10.1826089337072,8.98916553349526,4.36854812892968
15,14,3807.59635408777,170.395186072154,1.78111352437515,558.308167184854,63.7926992531906,28.68752198421,0.165987675265898,-9.4845780983012,10.4187447858793,4.64485485530507
15,15,3604.00570003737,228.123024710458,2.18905616681386,568.564177447679,58.0393458988157,36.0334738773333,0.0634403715178665,-9.11612201387946,9.44392714938899,4.8470258546387
15,16,3789.17688909929,148.003937004402,1.89933046957026,492.293848615679,50.2928956281043,24.2281742514335,0.00178207753104572,-6.25028622083359,7.80888062346019,4.80051923371135
15,17,3938.57097295171,128.168449029441,1.59475795424836,452.545961864043,44.4800118066435,20.3353731202957,0.000111551316272874,-2.27295978561406,6.81905158312184,4.69986003610868
15,18,3838.23335037573,116.586651781754,1.76358666615293,446.531147164183,43.6614326361989,20.1358144746348,0.00823332716836056,-5.0634439920801,10.4026900707367,4.67195351962029
15,19,3945.76285353821,102.927991486176,2.2043430744629,396.244543700743,42.7565353006118,20.4500369755093,0.50350322775014,-6.27455526818135,14.7870397490888,4.66031786909514
15,20,3663.16436492356,101.882089650071,2.48037586204034,406.182906093689,39.5741172075877,17.401112087054,4.43561903341733,-7.41222502320162,12.9447211831388,4.71344863899953
15,21,3464.45052866348,96.428886446744,2.65900437218532,354.151776614395,38.41780599227,14.7003370887026,7.8647106949011,-9.43067896228688,9.2456637251304,4.72319821619583
15,22,3551.22536214709,105.583955612369,2.43878777934235,463.294131248934,40.4736041827565,17.0468400019056,14.2525766499722,-9.53559612054441,7.17235071097914,4.67290401025637
15,23,3622.54253288122,114.602850846851,2.09591637544994,659.936019068576,43.7797150796839,18.7589366528079,12.1780586789033,-13.6766964978125,6.90885322925111,4.67761374052229
15,24,3581.26601768103,121.200539460401,1.87987522666348,460.330371886791,47.783285910774,19.1351525271021,15.2278207104745,-11.4489209318432,7.80301283026513,4.69018642502349
15,25,3604.9677160364,134.0404506101,1.74140401205178,316.076535745152,50.006515687676,19.6274609406825,14.051141655151,-13.2758248902307,9.15580896773412,4.74435629880746
16,1,3415.51770704344,222.187429698372,2.48241772776945,1264.88780040934,87.2610127381674,36.4338235870792,3.59257764576528,10.4461961326555,49.1939775166994,4.06529683598535
16,2,3592.75770202456,230.158023443361,2.63558229207696,1056.73990565366,85.720636512622,36.3651789876659,9.56258428028723,6.21688279449502,48.4315787632995,4.17259044306123
16,3,3749.22911878413,232.137970056761,2.71356966577322,866.957458872966,85.5447918849427,36.3021497350289,9.69237963969344,3.55768386581937,44.6318980444772,4.33391127612219
16,4,3874.07615878995,237.984968831365,2.40053808508359,821.563866211585,87.2288696786078,36.1288979183288,9.02167158400993,0.61136455615981,36.6475208094174,4.48729676783656
16,5,4022.79274011311,243.924367868551,2.11356538787388,724.296386884582,89.6204650411176,36.0991133127622,6.61722565992709,-1.22129796005089,32.3164889204763,4.6056486133941
16,6,3964.87231784855,242.084639764918,2.42026066689772,670.252782592932,93.4519267593284,35.8348042342987,5.89499244124342,-3.40337131533647,35.8862360235784,4.61846695388704
16,7,3735.3078713456,277.076114878305,2.9107942849036,699.279744274266,97.3599075086322,40.8356854922506,4.55285597347887,-3.83499202968833,43.126616128829,4.53656355836783
16,8,3143.2062837736,444.053558425705,2.79564057114621,801.9479048583,100.410091496216,52.8176480436223,3.57867563503766,-2.5445668492094,43.9297667334744,4.18607005474041
16,9,3641.75786180011,266.057424245632,1.93814841991007,748.911888791895,90.2075508887999,35.3607186931958,4.9395478051959,-7.74533557508065,25.7015640129495,3.8385849053202
16,10,3898.76632051729,186.797625547073,1.57445840087992,604.914038404811,77.7103249032396,28.1482513499918,4.03405812059349,-10.3297153103449,12.1586652375479,3.93120800942295
16,11,3971.72477548815,165.404668487695,1.47432290884981,546.463481735299,71.8146848898401,24.9181162219287,0.658901224269671,-11.9275022986932,6.91557362831422,4.11589932424805
16,12,3957.05823560572,159.192172850176,1.45056907180374,524.021252901162,70.8738716823089,25.7034015780546,0.101834785877676,-12.9334291291798,6.97287279533077,4.21232760770867
16,13,3890.10427179951,161.830104834332,1.55338228385291,519.670336965482,70.5500847335788,27.1882349855658,0.161267532523433,-11.114307818806,9.17596134908702,4.37168855591137
16,14,3793.60395074488,156.595648446758,1.86708832847678,593.695990717926,68.5768913772214,26.825251432792,0.398146612221778,-9.3735259045649,12.2848748265546,4.61890188691615
16,15,3698.21550622718,156.325912274272,2.18778177975866,615.093796024663,62.1784039160724,27.2485436546205,0.113368520013136,-6.6450002136512,12.696809924571,4.81681782973357
16,16,3751.93008488964,144.714520709324,1.92387243971231,579.284676851117,55.4624456006481,24.1891970027674,0.00326854108072976,-6.05162894482772,10.1119601098853,4.81983444700339
16,17,3778.9119575152,138.074895219239,1.63324819833021,552.310204082488,50.0136716930985,22.1268552052925,0.00031578710268732,-4.69884938591721,7.5776600844445,4.7560584034738
16,18,3727.56379506522,115.241597879632,1.83901623201554,405.340372767955,46.215295079245,19.6945429174301,0.00905661229787844,-4.26281133242516,9.05239243238968,4.73198523710483
16,19,3659.18165421432,96.5709275912135,2.125852831536,335.463575385212,42.5125667063841,17.5246872244188,0.733078974261722,-3.03448744134404,11.0583873441486,4.74053997219738
16,20,3595.59603353062,99.2480647434958,2.10774044915619,356.814532590954,39.3650853870665,16.6218523896271,6.79771288958912,-5.87116643860939,9.7429976475751,4.73916613958901
16,21,3370.28590811171,91.2182582326133,2.05901284001014,379.949544150524,37.6774546502137,13.5654633301939,6.37213005322036,-6.06262979121796,6.6608082714292,4.69539713206014
16,22,3531.85797606788,107.558236995482,2.18276613987813,444.639345251849,40.2116374196351,17.2439139823342,8.01010953707663,-7.47618079587743,6.96652848694163,4.62354842746547
16,23,3565.34914298584,121.079641532597,2.16528424000159,511.400197117492,43.837582327342,19.6692307989459,9.8546520607709,-8.08586381233953,7.041906478443,4.59142087606646
16,24,3519.83559678217,127.03775654857,1.87811760979518,409.087723414188,47.2865050796242,19.8869506751465,16.6243633577333,-8.71722874275532,5.94702750489597,4.66210766133979
16,25,3455.36546176438,134.203227837861,1.81328210199062,329.870576944505,48.1562622862952,20.028720627531,19.0890166548257,-9.43511468914719,5.67334542781984,4.75659190453786
17,1,3258.34354399917,203.241698082543,2.63914520774484,1350.65463818703,86.636233515648,33.7388117551897,0.368404957002527,18.324304287523,51.5393826800672,3.90175611367384
17,2,3569.10348286191,246.836593796745,2.80143363745104,1344.82443938926,87.8244602673733,37.4133956790767,0.675411861207473,7.1744309975315,49.8017784186562,4.05308600461719
17,3,3620.09328597601,305.821647435972,2.82327776748581,1268.53159163516,89.5337602485116,41.596547030997,1.07123581225068,1.37065189018346,46.4338164298603,4.20949101096772
17,4,3853.11479838433,266.939966422468,2.5871344699088,905.914209139587,90.390531383983,37.6305008590537,3.3034445614792,-1.66595484626151,41.4504431177594,4.40278122819551
17,5,4267.05643729276,314.983850769085,2.34012160335547,649.391836993388,93.371257489931,37.8268909961298,7.2157109320441,-9.27482487682023,38.8450523903935,4.56056980665018
17,6,3991.96879688254,258.084410586081,2.41366064322199,496.487080401523,95.3884950265465,36.1282781892851,10.0968886420075,-7.05121138286619,36.9047910901124,4.5798075675226
17,7,4076.65498270933,270.448377702384,2.75161072297127,408.967118539483,96.3597479397325,37.6974438645143,3.21334495337696,-9.8230368131753,38.4566966264677,4.51276373464893
17,8,3661.92018700059,246.926072303329,2.61306794208482,637.692049371963,95.0013980336544,37.7370430313731,1.13789194017255,-7.15363430830898,33.1629458448395,4.15215872715043
17,9,3835.71423292009,167.162868813808,2.0407772414049,819.038569114704,87.043661288104,27.2524157581461,1.17271029697052,-11.0206282179867,21.1130498473328,3.69079489748048
17,10,3952.20937074241,183.657539848101,1.62979551454941,702.409600698993,79.3717401410214,27.0870384358419,1.98964563118086,-10.5115168605517,13.2566243395147,3.87370436398547
17,11,4075.26277942403,223.826020155135,1.46665473199834,623.322827708259,76.1268885508975,25.2631634663401,0.626512479437593,-10.68625191722,9.58880767045668,4.1423274872484
17,12,3954.24962238806,173.399695684912,1.72082609178455,551.011793623944,74.1905760103127,25.8911117695526,0.219112231825635,-11.5003939030346,10.855954712577,4.211670291667
17,13,3835.07169388688,160.124131169752,1.95087653567078,531.521035801478,72.9709433776823,26.2342099633501,0.128244312098098,-10.867382121288,12.0082031154854,4.3051433976499
17,14,3729.13999683722,137.696452907339,1.97169282755478,673.53989429019,70.115138492689,25.1440980217914,0.169470783135233,-10.4748077417502,14.5054629830659,4.55770399008326
17,15,3533.54844222712,129.50557526036,1.99744223289808,721.713248014896,63.7130708085682,27.2918447894546,0.0874438133675658,1.54825779371673,14.48726355159,4.81752237541096
17,16,3696.69601536621,143.030813458406,1.8525241864725,666.27061010212,57.5612385972815,24.5726470747872,0.00342278239987582,-5.0356052401528,12.2416962928642,4.82949554927207
17,17,3655.72065220785,174.911012203888,1.73672265020073,611.215308894927,54.0689847832362,25.4894318752152,0.000333429467737916,-5.01334040384784,10.2301897928744,4.76818353469728
17,18,3638.81916047291,112.754189840542,1.95908572215962,396.908567570341,48.2433936779957,19.2116622940656,0.0204117680034758,-2.09485557474879,10.1578070473952,4.79381943836694
17,19,3436.52821941768,75.8778272767048,2.04154850960196,242.557322279752,42.9263876047901,14.6014633573282,1.22398256347079,6.09601805627992,10.5163448846913,4.84033662602293
17,20,3624.11700249905,97.6709209669598,1.81537871631679,240.343658130026,40.4283210680615,16.6552531270534,8.5747735430989,-4.40829362605211,9.47997444111383,4.81859724013418
17,21,3806.45684625029,99.2447054267336,1.85464404179859,241.189019310867,38.9447709568573,15.9545303045205,8.99838059754162,-9.10715935720168,8.88331221281158,4.75041574867627
17,22,3532.07458116581,114.705268344455,2.32483530581368,303.925044002687,40.5416828959251,19.5021616108188,5.41356423635548,-5.63517757913286,9.29451114447266,4.59018671639842
17,23,3555.56023301508,142.294747380655,2.47878738278408,357.174009190317,43.5258922679765,23.4834243580575,4.47828858313128,-2.19364937683824,8.904551949176,4.48919044343038
17,24,3456.08242672685,142.404178468788,1.99813094556246,352.820454649193,45.897263080616,21.4950088833567,13.1493660353313,-5.93892546913645,5.90372652352665,4.65579625751796
17,25,3219.27832432573,163.762658818786,1.62037200549812,317.36363053274,46.2822830860635,21.4542345719517,11.8889184970854,-6.02166231432404,3.05146720459129,4.80495675260551
18,1,3875.8004930229,184.074119986026,2.48967960430351,1038.89042757808,89.9346171858273,31.9899394315785,0.00451564505758091,13.7241919959395,43.9795682181226,4.02584398820577
18,2,3742.4896866915,213.236387674468,2.56440201252835,1163.42203548014,90.5351502862822,34.9331072906094,0.0082126640634724,9.44298058584116,40.2416224318939,4.09329201261675
18,3,3646.43569070427,236.235110237811,2.70892630378999,1142.8502905614,91.5477819882344,37.2905364164854,0.0227479632591722,6.45583747270058,39.0852144619478,4.19585299772373
18,4,3732.92832196982,253.17203512763,2.7481653761199,844.751148379585,92.4128870989836,37.1594376880844,0.284372822769202,-0.213594454783934,41.6687583127008,4.31834115222367
18,5,3788.3812478261,283.569886497626,2.62533826174239,710.7842454301,91.3201782869157,37.8405884853896,3.39555561994292,-6.40859047878432,41.4051084364614,4.41907118969764
18,6,3809.22639866045,247.705310712567,2.57416398140906,545.055640872523,89.7187157865338,35.4882309797201,7.9395598038902,-7.31764641537703,36.1318697896537,4.46288576189202
18,7,3853.88927157613,213.640383474685,2.49641069028062,368.491335787056,88.8881593386768,32.3059332801099,2.01614863289078,-8.49726017050066,26.8129826417556,4.41701966848563
18,8,3874.65528219979,190.361353077184,2.22341870347542,518.427123731684,87.7459111605011,30.8143814349804,0.22265983865905,-9.39095975579379,19.944267807181,4.17643513015999
18,9,3947.03882216507,163.117227460991,1.94378113939972,648.152649930145,83.8354852479782,28.2612600509277,0.178043542100585,-10.9089942912259,17.0020681884236,3.92772850980858
18,10,4037.60166926199,163.354033746547,1.60832213873103,640.165386288097,80.2245734214234,26.441692781287,0.674934770064722,-10.9260944632615,13.8610373099034,3.96210101863757
18,11,4317.32812111132,123.040441814406,1.59775298693214,628.012737329309,77.9574004950017,19.8404936232627,0.334460832967581,-7.8762691076392,14.2123806725045,4.09345985871376
18,12,3988.10633236744,172.110899031998,1.88087397945571,642.901295346976,77.2539749335626,26.4329126741776,0.166694101595074,-12.8957153569322,17.01850313321,4.15387269476051
18,13,3873.889331906,175.046470513542,2.06322243836129,632.52616397722,76.387801510167,27.7584761093427,0.0308335211572277,-18.3082632276832,17.6067042509589,4.1994630484687
18,14,3813.77701642094,118.677745145308,1.9608454280514,712.156175581727,70.3263160656138,22.8651985316972,0.0132966318982054,-21.031352203588,16.0005958058501,4.42200710066057
18,15,3695.89002527391,123.995484411784,1.86963268614306,675.984214263218,61.3096080478589,23.13415109028,0.0428566689655496,-9.40030387162302,12.3698898107828,4.73503871112175
18,16,3752.70911159832,134.892789092307,1.84921057654402,529.803693594748,54.1342847595443,23.2352741388421,0.00522057704152073,-6.48322756800064,11.6461782332159,4.8325028843056
18,17,3791.12292928207,141.212427721629,1.71313924721379,441.610007368774,52.2076470472204,22.963271497445,0.00279336406077269,-2.36810061973748,10.9651051258788,4.82992162675587
18,18,3780.23494795029,129.365939131751,1.81301297973027,354.370475488497,49.415059910971,21.0551261768577,0.103914105160422,2.28755848312921,10.976185048945,4.81652888985895
18,19,3642.26864633684,104.497569405927,1.82516651637187,251.26501174573,44.5807627575753,17.8794652101125,1.85706904694014,-2.84716490791966,10.9481401185665,4.8327549292106
18,20,3714.28052948888,101.662220921582,1.68086189236145,196.827378090218,41.1834700290246,16.9047445975262,5.99409509999013,-0.938506458422303,11.5172729053913,4.89505324308606
18,21,3665.46224200162,104.236694768011,1.88117302531815,223.698651827592,39.3508263275799,16.498689459135,9.80002788738287,-4.72247335445864,10.3257869408413,4.88424435314129
18,22,3417.02733746158,119.212276414173,2.60014052313836,278.476545971319,40.4503844009632,21.021815128051,7.09658267484525,-4.37398302669568,10.7775879797968,4.72386595014471
18,23,3442.2016555713,151.189350122438,2.76441499530618,320.725919349118,44.2333349212653,23.6485958076957,9.55479431028673,-4.42306603536107,9.2246851042396,4.67269687227646
18,24,3471.57150100936,166.870511145876,2.2746605723574,343.522438084955,47.5443185687657,23.5627344927087,17.112402548559,-6.30932606225251,6.6031803378696,4.76863804120496
18,25,3489.07045723229,201.783969093389,1.82738780919701,330.195248690779,48.7859458894244,22.703266481464,12.0998119871526,-7.30873745554901,4.99268488877876,4.85994904880123
19,1,4438.87189819937,138.510659821927,2.32838088509342,873.367771977332,92.5215255957887,27.0891470456035,7.67836792087935e-05,14.8378261521818,33.9814378057807,4.16709629644452
19,2,3884.22709265281,178.627465600604,2.38803797437796,912.063023876197,94.2537143022629,32.2632744050274,0.000291589211671492,13.8583885224083,32.9764709246106,4.17673947187273
19,3,3469.20418420588,160.091895014495,2.62956397668362,1012.04222868089,92.7737136407566,33.886647632384,0.000553751839217535,22.6443029361234,33.4955913661947,4.21003521138683
19,4,3611.99987725736,241.582157018793,2.73066920611889,881.238021737657,91.7535810185342,37.0034008871617,0.0374112981368928,1.75478110229909,36.1638481845326,4.24645242865404
19,5,3344.9599711096,404.100917865239,2.85957555061341,856.758929721383,87.9233311395948,47.7560177006467,1.03917076405153,-10.3542871543481,38.6675914776107,4.2565280252658
19,6,3571.63013598768,268.631316770881,2.72966285610579,653.527611639662,83.2310678868073,38.9282804778717,3.37023725112932,-8.69143913828172,32.417076124187,4.3240924409292
19,7,3653.57142143225,161.235297050528,2.49253296531582,402.549815292916,80.3041315563124,25.8172855697034,0.713708537548547,-9.26459780930444,20.5578576707253,4.38862971588136
19,8,3901.25635900826,164.146444590215,2.17295021876127,478.665742894945,80.0740268296894,28.3241537256669,0.0396431317861793,-10.6194115386049,16.1441120690544,4.23575181789906
19,9,4082.36447364844,122.192610240132,1.97649262771167,547.637856572852,81.5210985957216,26.3696677849854,0.0183370867837103,-12.5517387217644,16.3830422679024,4.07772917823725
19,10,4035.22760239183,168.094492936233,1.73777793689363,570.330223421926,84.0983664609938,29.0844192853947,0.39299339695181,-13.7063282161167,16.2044779481566,4.04972242874728
19,11,4050.93303492725,203.877950455675,1.80555430901492,642.44099564338,85.3778311082256,34.320432765716,0.826452034216257,-20.4962203469471,17.5349196040484,4.14491054349082
19,12,3913.9228701401,213.607773269177,2.12468872438298,726.95997402451,82.5914830771795,31.6148942631385,0.598554226240026,-15.9258910789725,21.9819864332101,4.11974049284373
19,13,3663.82465527092,400.988848882274,2.46931756418994,793.006825629955,77.182749000077,45.3968628766875,0.10150675786298,-20.8618482400256,24.4058303828473,4.11437429979494
19,14,3831.6906948525,159.126247630294,2.13075972588421,649.287695687805,65.5116915380012,25.8693652547718,0.014942935476217,-17.4599198985372,16.9361627383693,4.34140857077724
19,15,3718.47336864954,108.511542621386,1.8495091785489,510.588315833737,54.609659537436,19.4386298498311,0.0227568514297729,-7.78788939574908,9.92797354370707,4.68134268469823
19,16,3795.991656925,128.047710315591,1.71934130370521,412.690110703152,50.8285566518977,22.165159624839,0.00457142529326755,-6.65267453083067,9.27451690036188,4.81419677156309
19,17,3901.64535246958,132.742205778695,1.44909364834812,326.794674410208,48.8257122259986,22.9065972207387,0.00174889650031641,-2.88421493553304,9.34664568781263,4.87266033635373
19,18,3785.92360017392,126.554906917576,1.58631753261626,317.321099885056,48.5731359640417,21.030212971445,0.122412983047424,-2.52407029291212,11.2921163239516,4.81545894355561
19,19,3670.86175998103,106.72658621932,1.77275792129909,299.456873850795,45.3336253135337,17.2982246182071,1.15978974689698,-6.46563761936813,12.3370802886248,4.77491769760174
19,20,3682.56894354599,106.463730618912,1.80514902653736,277.864746080126,41.1191985482739,16.8478672024759,3.47680038649642,-4.50603448237061,12.067959731962,4.89296981425804
19,21,3575.24135638993,89.1206374780508,1.90277561600259,313.168311146233,37.7693442053553,11.4322323113487,7.39078896779025,-6.74548087503435,7.60481896153044,5.00553514063805
19,22,3560.78186761561,139.199077853841,2.52769218275109,326.758253775117,40.8372778125693,19.6952187161144,18.3490811931046,-6.23019189572098,7.9110694884136,4.90986260588938
19,23,3412.76531956381,293.739533263722,2.90655871354476,308.309651659439,45.4744430750973,31.913003461779,20.8850810430445,-4.23104016926188,9.45851844613043,4.8882571407525
19,24,3437.01581687433,198.589204224061,2.50230404409389,335.052659529778,49.5909579073644,28.2222050792512,19.5194797047534,-6.59695702770442,9.02679570875723,4.89189793145495
19,25,3199.21809478084,249.997909632218,2.288001304488,351.956676656557,50.8272802323481,40.1758355997703,11.0278359394474,-6.9644586110893,8.73753025679397,4.93351755594509
20,1,3956.3297472234,208.087987835657,2.66752018607055,992.430999555518,95.3756203813923,31.8955098765864,0.001389323268384,14.8409404357428,33.3048677059248,4.17298457534011
20,2,3906.31419606695,204.493465071116,2.55295538915,839.6031962521,95.910027882108,33.9005082801912,0.00132972284102145,13.3630733783138,34.1856685776266,4.21186666896206
20,3,3860.66914736633,198.778647510042,2.46769775891652,719.779580803455,92.849260851139,35.1687072513078,0.00181580777946811,12.0599433334507,32.2686580340514,4.23407481962665
20,4,3753.01338430492,215.493481089643,2.46807661361348,590.451861381925,87.1224289755884,34.6783094329383,0.0291292062530975,2.23219235990878,27.5723561503821,4.20816375557209
20,5,3568.53186086464,251.418857275712,2.45195586761419,536.027065183872,79.3922011326115,37.571179959409,0.352486255789729,-6.2380396487305,24.6812553013364,4.16425965626205
20,6,3699.3492427355,231.087713735089,2.40271927136135,471.585607281531,74.6885500012205,35.0044084803376,0.930756637429417,-7.67980448861188,23.2429193137663,4.23002225052868
20,7,3882.27849801106,207.082952688381,2.31762411299389,460.597717465895,72.9515301893357,30.0539376411372,0.139313521596416,-9.96372436869714,19.8775569532501,4.2961429385526
20,8,3963.04829466719,217.433162043974,2.26972885961411,579.15281766105,75.8289935318267,29.5813852031305,0.0113986515549837,-12.6929310783195,18.9266013782331,4.16045320625574
20,9,4017.26050405303,199.44591059346,2.3169109121872,650.355359888068,82.9140339875523,32.575621277929,0.0952914676630374,-13.9178010478454,22.2253003081319,3.94177289784038
20,10,3995.27694529919,194.46260718739,2.09772608193786,681.90473974073,88.612883250496,31.2261798728902,0.941708617210743,-13.8961738945836,21.9342535865332,3.96224439407534
20,11,3970.06149062089,191.312310325911,2.06312736967803,757.58137767082,90.3504598161367,29.9998808027293,2.49519701284062,-15.3179420200942,19.7248033781389,4.0659685115981
20,12,3935.77559800102,193.044910286125,2.4442927198592,820.601072453208,84.1260748264944,28.8283035877999,1.87706894994096,-12.9228443364631,21.7811048058173,4.07812794743076
20,13,3915.68422519968,218.512118088318,2.62125476796875,841.915731970126,73.574993275784,30.2218703158199,0.35920804021526,-10.3446620056779,22.7857081603137,4.08939144243475
20,14,3854.32227129176,163.223302319804,2.1997275140095,549.74762878791,60.7714236651503,25.6960293486493,0.0193771635970754,-9.68378731118097,17.8935113528303,4.25853870910304
20,15,3795.20054549915,129.374980830474,1.74093127854241,382.794856666455,50.5927069899158,22.3196585157167,0.00264306194769836,-7.7634953417805,12.8465613054929,4.49879127809191
20,16,3796.11947028819,129.456647841914,1.64236304804226,363.805771451286,47.976459154664,22.3742665758843,0.00279267268371156,-6.68212805445024,11.2491155667763,4.69585788576055
20,17,3795.22464794613,130.655942279553,1.57841270323867,327.505823245899,48.1333642595229,22.4277999567614,0.0129307264249674,-5.18114158767369,10.9990557612724,4.80684675709117
20,18,3750.31327032827,126.744708675959,1.74715288581136,338.52864581785,48.5853750542424,21.8780651465567,0.245469592762257,-6.09427173846258,13.3884507126703,4.78939615499342
20,19,3642.94247886158,128.576677548006,2.23652143569811,377.009377334042,46.7957257377312,22.6357681907544,1.51113731142449,-7.03475678486017,17.4136392645083,4.74979357813876
20,20,3643.85519929065,124.706483018618,2.23599694355262,397.221120402982,43.3377860528487,20.5246315144578,4.12038962547073,-7.04711061452322,12.9092530959087,4.77481461186235
20,21,3670.64291281042,121.888349614727,2.13878462719516,428.435483818055,40.4316995021305,17.7778695968797,12.4740130446983,-7.42160562678875,6.35348033997243,4.82694572572795
20,22,3722.53532212458,140.078659458935,2.58102232111593,360.659067273719,43.2639205539261,20.8002512017745,30.9337136886349,-7.79560406891913,6.1214174388169,4.86030849541403
20,23,3763.97708397888,167.929401732259,2.87197184988573,298.57462796015,48.6992177832713,24.7374117412508,26.1117830947015,-8.05397914405388,10.3475242455678,4.89362285441438
20,24,3623.20973741498,155.036664331378,2.58330640461755,333.595725378819,51.5655991391619,24.8633323391606,14.5394427315575,-8.07057020755701,11.7303822370078,4.86059232094119
20,25,3463.9098658531,147.432073893106,2.33281502896622,338.274827251554,50.3205545904084,26.3492865480235,10.0843190956548,-8.05097603339298,10.7693870472989,4.81798249765371
21,1,3642.12128224416,335.665142302436,2.86761823539947,995.42473450244,96.8774981193121,33.4361529839535,0.0338726200915102,16.7521488371012,32.8376939665364,4.16709316526257
