x,y,Al,Ca,Fe,K,Mg,Mn,P,Zn
9,13,1183.44528724345,92.397340233313,174.289501826381,62.408514039964,15.6599559700672,9.19393473647126,4.57999601780114,1.85815037122576
9,14,1131.8352655626,91.447368769814,185.285389209631,60.332443296688,15.4978032165606,8.3397431618918,4.21292641310357,1.67190117069645
9,15,1119.20899448503,87.2645339073481,170.670312023525,63.6720674631504,19.4503631117329,8.0369564949614,3.7967188313193,1.69120622333176
9,16,1081.88700622479,93.411354970328,156.30025430887,68.2153588812227,22.9358253183338,8.94881475632616,3.56567647576828,1.61753833654547
9,17,1045.10851159677,86.6502447444703,157.434670929097,74.7428753756714,25.2432032363129,7.61469617436474,3.43113360959447,1.73505483646986
9,18,1123.76873789545,84.2366479342293,173.811010498042,93.8060067261656,28.4918717839339,7.49001912594499,3.84017235371968,2.42839282817813
9,19,1244.37890235374,93.5271459134841,200.30861670579,117.454816520097,31.4394275975977,7.1170136180074,4.78472413958507,3.11687578708618
9,20,1233.76754047627,153.20707537039,164.252372214028,114.104309048188,35.6009057536865,10.002232117961,5.61507440867749,2.96033109181936
9,21,1192.11048065732,227.136404536305,131.287478052804,114.874545409009,39.8835854731622,12.5093428115602,5.73440305440567,2.53215641826755
9,22,1176.44138754016,279.540310484365,119.010489039827,114.327898513595,42.5128962000859,14.4791110604006,5.90090198368787,2.22733065443119
9,23,1114.16552021891,282.658172201832,145.133139971231,86.2479708159782,41.336361016437,12.557632957327,6.59523697196901,2.10391698589668
9,24,1039.83074255142,268.823595513946,174.021182183323,67.170640483218,38.247380716817,14.8834238478147,7.69217201723429,2.05106778098547
9,25,1024.8702676926,222.507521212318,158.609934790356,67.4378245635699,33.6949487374682,11.9539393804545,7.04385444818758,1.99611089214514
10,1,1077.39096183019,412.817575563849,170.746513680988,95.6541892021594,55.3910501395038,18.1608275311543,4.89087116819451,1.63700383061133
10,2,1096.5454561865,435.257749844711,169.176208780365,95.712683407316,60.5134927789827,17.3162115756872,5.04800342277302,1.6290789074891
10,3,1123.46863810788,433.347354082312,169.032541279139,81.329310482719,46.3072206805471,15.9463894314434,5.40150907260111,1.98029860331516
10,4,1166.7717870288,466.18308163827,183.055338963982,66.6490735618569,31.5780973510756,15.6152054056829,6.00551659072466,2.5061119045481
10,5,1170.91653703513,377.844966908785,167.58946483932,65.4783614327277,25.1685153052308,14.4735970721761,5.7777132109565,3.03976532311873
10,6,1169.16580373973,272.1077679268,149.636454434956,68.3579416586057,24.6496513422173,13.5021634125581,5.40551441070691,3.67109430128877
10,7,1172.88898077204,239.315783676861,141.467248141535,71.3804610259639,26.5489072584883,12.8989362556808,5.53383335594165,4.17241597260703
10,8,1138.88153090092,294.505883749456,145.470581609975,79.8017769290197,34.3665885020907,14.0808968850276,6.39164842699497,4.18985851231553
10,9,1089.12609383632,284.914630150454,138.863563281331,84.4824305336229,39.552951359779,16.1252254324176,7.02586075759264,3.74641231909993
10,10,1120.00624599729,210.146878902638,145.653066167898,82.2010619638306,32.6413261023977,13.5087482778052,6.63295544362144,3.08446087822002
10,11,1187.52215985289,122.973200131102,171.719153545665,72.775295734867,20.4650351496635,8.68521111638047,5.54213684976545,2.36254848390285
10,12,1211.78353175319,84.5194484571933,189.767427334881,65.8475957326775,14.6470004162491,6.68904757816202,4.7598198560065,1.86186052358252
10,13,1175.87741614035,95.6184936651327,162.905394956787,64.9351033284928,15.5127512779672,9.01856846468725,4.52310223867269,1.61681971364784
10,14,1139.78666884356,100.748037047533,163.688547161931,62.6088667007272,16.7773401051234,9.50203934514058,4.2682124963389,1.43572473368419
10,15,1123.86542496531,94.8374971112347,154.518911022566,62.7395643332132,18.331528403318,9.31967419469508,3.91544471310738,1.36259828840032
10,16,1092.87256745925,85.3582392304885,144.501994912794,63.3838524587733,18.1835672302171,8.89421469507968,3.57908591550924,1.28378442651006
10,17,1077.12770208359,79.729045839786,144.452267226066,67.422361123691,18.4824210773032,8.2397973722526,3.45739690611182,1.36872937380886
10,18,1141.12984678203,90.383733131461,150.900215451587,81.1716097003461,21.4470694618873,8.80760179813015,3.84917249818499,1.81971816940968
10,19,1213.49197310139,110.962607931951,166.21340961724,98.9230081583253,26.0951946178907,9.1095894911569,4.54654656237564,2.31227464954263
10,20,1195.00468740797,161.869371121197,154.797323021335,105.779067884595,33.3463923184631,9.9864987080809,5.16413035047499,2.36450235519936
10,21,1151.06238435611,243.832654833688,137.20793021452,112.562384061746,41.5710803046028,11.7595920195647,5.62713356253824,2.11656504918417
10,22,1127.73362235147,308.35680142198,131.001291657006,112.837343464334,47.5820714324256,13.0089642523051,6.069062433584,1.89016875418902
10,23,1094.63375051218,309.551784517474,144.881732662581,92.1070395454665,47.3402850547173,11.6341389839814,6.57426496601626,1.77598544895168
10,24,1052.72677341503,285.641523573947,160.649392063459,76.2674199450575,42.2255688946857,12.2786804865932,7.14992276916052,1.71122223804191
10,25,1041.14411879662,229.838644972886,153.930071710876,72.8617075547616,35.9469663698441,10.8371010172448,6.59381725778628,1.68447139498713
11,1,1073.47637634026,296.775325676007,170.008584739535,90.4336257657955,38.989966131941,15.2127843726565,4.41163454434792,1.56911007552906
11,2,1065.74819953915,292.190597042366,168.626136876846,94.1194585213979,41.4433878845235,13.5957893433546,4.51740299758001,1.61604138125493
11,3,1085.56181994061,312.659175354034,162.73519110551,82.6086684714965,35.7140676861909,13.5863614245276,5.00493179759243,1.86055612302542
11,4,1106.54993412946,301.064375416576,160.040183535559,67.2738739190578,26.0081847748382,11.5097706904289,5.37953881808447,2.20016936380669
11,5,1120.66211900393,320.69078427074,155.02559021728,68.2582824191216,25.2813933039522,12.3052606793873,5.60576816712364,2.69724092721479
11,6,1113.0381722759,364.163362456709,142.202152361509,78.8307945340358,30.4377578120499,14.4820134821494,5.65369007383511,3.26206808032741
11,7,1105.96315248015,406.66766381726,133.357169032379,88.3454490107023,40.5680236804589,15.5371106425872,5.94899914236727,3.79005286107264
11,8,1140.94923236723,443.679013123807,145.245765903927,92.8692715345956,56.1885436409397,14.8796115797596,7.01447632063965,4.32003257101105
11,9,1162.80212515552,481.253129565076,153.531673322207,98.203426477081,67.9977483483991,18.2976143067351,7.97008988446401,4.47630589798902
11,10,1171.21199359238,305.140401886865,151.410465979767,91.6232553495809,47.3324114755453,14.0492599918094,7.17406687622166,3.37708657166901
11,11,1174.53422808402,146.913881658251,149.994832178944,80.6776121136733,24.2600316460929,8.52022749584691,5.63623569713869,2.20885983305686
11,12,1158.83764878412,96.0459598519406,146.695781383276,73.5435738060166,15.5526664366614,6.64543904083863,4.69117840231763,1.63452815141842
11,13,1153.76425002245,99.6950987805246,141.960988793031,69.4685865488575,16.0104170762418,8.697723957471,4.48690930245763,1.45872101718448
11,14,1123.41385028232,99.2161235869283,126.168834444298,65.6875911922806,17.7174805698684,9.38286026847953,4.26430633862498,1.35026014427831
11,15,1112.18548032537,92.4514425010767,127.52277899875,62.5495921137341,16.6736428484049,9.24442366444326,4.04542391202338,1.22864793627679
11,16,1076.07971211382,71.3950335800887,119.833397691717,56.8443137415009,13.7064449621107,8.03930994346045,3.6924659868518,1.06376333150432
11,17,1061.80907136328,60.515812222561,113.640543461486,55.7044224932273,12.1332081802162,6.61385951999073,3.45266305547836,1.07061455998327
11,18,1124.30826151912,85.3644391795896,132.5848088911,66.7079608638074,14.869647406361,8.39671963230749,3.6767941629487,1.40843256844822
11,19,1149.53052896954,113.343753444263,141.550602651265,76.1230094576717,19.5444526482486,9.70574108657084,3.91012838161151,1.71510288599715
11,20,1131.93181137407,161.574434845263,142.335289325138,86.1190122037263,29.2034899249847,10.2088025139373,4.4238288474774,1.83264988664321
11,21,1063.75627458175,247.120360711649,142.535808011056,98.3043033428667,41.2043212080427,12.387206404958,5.17825065364082,1.72199695341676
11,22,1017.62881202467,318.482991442664,147.270949163176,103.74202064866,50.1955798113952,14.3694357061422,5.81824637887531,1.54118707447286
11,23,1054.79902764449,301.337366167596,141.644452280752,94.1919255329936,49.2197971093721,10.8272428449901,5.8074280953316,1.44846751564115
11,24,1054.79547611186,287.292414012805,143.850704319129,89.3461476539855,42.3413837897499,9.77674388041274,5.77572036308778,1.31632731040767
11,25,1057.2073552816,226.553656705325,143.662834352596,81.720219121003,35.2431346209321,9.48378649770122,5.47036872282818,1.34199804032646
12,1,1076.94936555968,234.032862434681,169.12465680133,86.5345589921952,28.6507634535438,13.1298040896135,4.12461226720563,1.48677654513512
12,2,1044.17470735839,214.690703497791,168.917416356923,94.2483874889442,29.6281070233043,10.360649148484,4.15333161021187,1.51507759184775
12,3,1063.50084393385,242.050173404734,156.446546209359,83.0832610500312,28.1436273610461,11.9030228804559,4.74360944988263,1.69106390211118
12,4,1072.51983516471,216.202898716318,151.653292761898,65.3500108357912,21.9283317511077,8.15883070795712,5.0212433723481,1.88891006777405
12,5,1092.36407256484,277.675783604607,148.217897750239,70.1373837348508,25.5571373986338,10.5834167265962,5.5332305774955,2.37154164083626
12,6,1082.3754607093,414.838312898541,139.230417266446,86.3560482817462,35.992819775356,15.8421306845784,6.04867924774365,2.98637593663132
12,7,1065.15227124597,529.582557841789,128.067748920901,99.8591693265796,52.1868684640923,19.2896700558703,6.50165344867339,3.49585370702683
12,8,1139.93116024463,531.348696998888,144.362800860909,101.442132600778,69.5866126747339,15.4797943947672,7.41671209146361,4.0459562926801
12,9,1187.48281978103,621.033328981652,159.615044214601,107.96731238805,82.1270154786381,22.9900053154674,8.45357517404804,4.38612520241767
12,10,1190.86738189456,350.139218654017,149.675621042946,96.492792110301,52.0599391827569,14.8169237157542,7.28044412790546,3.06931404764718
12,11,1186.10289313568,147.853111664134,143.882059324444,83.2555950513708,24.5083430167916,7.17641188949066,5.54144029445469,1.87413641954956
12,12,1161.9375422355,90.2003598795538,141.464228822593,76.4974377386642,14.7752647506094,4.49876273224763,4.60886077006135,1.38311700506652
12,13,1147.76736017832,102.993082570911,131.897725237663,72.8515172048306,16.7076340036327,7.9657855159878,4.63345299613604,1.33727079245401
12,14,1092.43975539981,98.71534806557,106.384440101381,69.0515712939042,18.492255562749,8.2327799694219,4.51210133178874,1.30909566390624
12,15,1095.24078227926,100.208053347827,114.883513927522,65.9856401941748,17.4130275023867,8.58423685424917,4.47996711377349,1.25683952364621
12,16,1051.76801910939,77.2530748863969,107.833020088631,56.7961737627563,13.6749275297646,7.24082288016174,4.10420582910361,1.08040773147725
12,17,1020.93145592537,57.655571443938,97.5051175166113,51.0856776827536,11.0546344311778,4.62059613836146,3.62817010546508,1.01863206393912
12,18,1113.36968489772,92.8961084817794,125.63305371108,61.2335939108729,14.4007668770795,7.8648987874587,3.72091581808228,1.3212677518498
12,19,1126.86065427631,110.664669268933,136.481454025719,64.8282504618609,17.7460403896374,9.4658912453634,3.54523424164195,1.48698580362147
12,20,1105.61263646359,145.197618807865,138.761032529971,72.8302634682107,25.9486655483697,9.91393836799893,3.83189895059618,1.58523554123597
12,21,998.895592977412,201.608161981035,135.332832285979,82.8346020128838,35.6867870315733,12.1436588059017,4.21179114276129,1.55764025990705
12,22,902.44858806964,240.534042474801,127.860175935499,87.4447051791514,42.9925644822575,14.829053206058,4.41682602551747,1.43141907335176
12,23,1033.968112596,226.029747851308,138.392257066118,86.7287210486998,39.8959051550921,10.0474380030194,4.76489561502319,1.29597669543687
12,24,1048.14001096376,230.70452960255,139.962603955499,89.8557621423309,35.4372143347503,8.49501281344259,4.76649137176506,1.10201327816767
12,25,1063.13270420007,184.211046128118,139.79312669553,81.5831686185463,30.5592925440557,8.68253285944428,4.65785126833894,1.15257098430957
13,1,1093.53624429727,230.79830443088,157.555732173248,83.7342113947827,26.1845847608243,13.2368876758074,4.20959173891945,1.42921249821905
13,2,1091.98865202821,224.900541054511,154.173596776778,84.976787565774,25.7531435678444,12.3380546521686,4.40516827740773,1.41354811540453
13,3,1071.4237283539,234.009782713115,144.005080908614,79.2435973673688,25.2687139611579,12.2434178133754,4.97585881075595,1.51781438186457
13,4,1048.44075060941,239.673003883353,128.898082214467,72.7108221193665,23.8331128657524,11.6887718805822,5.51605896234354,1.68719964717279
13,5,1067.02973962936,280.364587161035,134.979663948176,76.290251400361,27.3737272949108,12.017950073201,5.85191657577975,2.1747261255919
13,6,1093.56933681743,366.265126568844,154.733650836138,88.4185640504274,36.4333739249369,14.4950439476809,6.2863715087382,2.96142759935101
13,7,1109.6092011806,425.456724785243,171.160298335402,97.6737031318096,46.7665524617657,16.3640103154611,6.86894720541904,3.46724369717642
13,8,1136.85094103023,394.625221735852,140.631610921986,100.170657311414,52.3598135707987,12.5927410862126,6.81817431151905,3.24902215414845
13,9,1151.72286903735,338.262315396761,128.93685469737,98.030495522594,50.061623656435,11.9396278993642,6.95669946106456,2.67148623155283
13,10,1173.04120259866,238.336215575631,129.000381647283,88.6435364849123,35.7175792661271,10.4671732076192,6.34161875420046,2.00339569556025
13,11,1199.17847300437,147.395348065305,131.35770756289,77.091563566847,21.8872647774164,8.27430445488612,5.28156623524794,1.4630178268952
13,12,1204.11961302482,113.688207795278,129.956488090775,72.2979695625209,16.7288223187276,7.39769925716547,4.79966872371004,1.2422577839954
13,13,1175.48580727412,122.88867382756,127.075722889639,75.6666417500963,19.6915849834088,8.17542285324267,5.16388692312937,1.31192010749053
13,14,1106.5373961554,121.088788987332,123.497902839529,78.9847188065886,22.3773501884719,6.90817248842627,5.5351348120997,1.37068398586969
13,15,1117.37849389683,151.712075836613,121.561846496749,79.5965813216102,25.6136300628852,8.23529645850819,5.72907894560032,1.56385912973803
13,16,1109.65312033607,175.784240359032,120.839307950242,76.10689247405,24.7426732164414,9.05975198252844,5.4609882698688,1.67632501512822
13,17,1098.12955943954,168.384042535125,121.370923454029,71.6823349657524,22.8149868058187,8.84786701329788,4.89956924469908,1.6637381506403
13,18,1126.45550362351,147.523178166633,132.2245934664,67.4196626333918,23.4439742542319,8.44434591698803,4.29978232001004,1.61107696474784
13,19,1129.15828260206,129.107796785413,141.243637293477,63.9637257578963,24.0974037106796,8.53718455847717,3.79692894933067,1.53289858427379
13,20,1114.29796650587,128.080586635837,142.006420824981,66.441338070978,25.503637922674,8.68730708305303,3.64674308919267,1.54445927656299
13,21,1074.38819825811,130.566233247816,139.638039629755,71.3073825496826,26.4735494807255,8.89066735201353,3.6355973374317,1.56914812115571
13,22,1048.52561892747,127.620857319077,138.205824497871,73.1433472520493,26.1258934992343,8.97136547034473,3.72110552199293,1.49474674124589
13,23,1080.52521392554,121.142621035015,139.075947639411,71.675098432249,24.8343665041661,8.23729186797116,4.01480335118527,1.32558018521906
13,24,1096.70736174906,109.264666070825,139.380073714296,68.543000718971,23.1279982789445,7.51169028305077,4.17652236200374,1.16539518848688
13,25,1092.34859278851,105.445371549671,138.665153974232,67.3516702857435,23.0964224053315,7.71749345960576,4.1549022567603,1.15801851434833
14,1,1120.1592229283,226.172492680037,149.028676438852,81.2389424176432,25.331722639107,12.0079945302902,4.30909227481964,1.38489705520779
14,2,1135.69634893629,215.181167814304,144.126379727506,80.4339278064988,24.1144350063109,10.3923308636645,4.48482778005806,1.29745218963612
14,3,1052.82265068946,230.287654056636,134.142679932161,75.2282549920403,25.1441233573348,12.2946526132985,5.30656803990079,1.4251213876986
14,4,900.643671152709,226.406079140129,107.99844950074,68.356066575206,23.9716530754136,14.005851285706,6.11330283627003,1.49292967633546
14,5,982.325684881441,247.136466688455,121.793952022397,75.2765074995719,27.2744706613421,12.8895028994578,5.89503767000611,1.97353250339116
14,6,1067.88813644877,280.389731506745,145.506568343347,93.5568244304451,32.2687689924354,11.9537305413414,5.14440095521065,2.90791739456875
14,7,1079.96988067101,293.80952661186,151.085166223864,107.918703342518,33.7189648011501,11.5085828668334,4.81829489057952,3.44369896535634
14,8,1120.30399112674,263.240008831302,128.694609630969,98.9797746334771,33.8166013413294,10.244578380334,5.60879951575005,2.50683229263021
14,9,1084.09552042919,189.779350629383,93.0241125989637,92.930687868326,29.535804889333,8.17105625005104,5.8743856083098,1.60431111532582
14,10,1140.6103967524,165.354961976357,105.276896440959,82.6531179234473,24.7031451493944,8.4868191915384,5.72457744539352,1.31704265607029
14,11,1219.30338698814,128.981505668416,114.979351028212,68.892904723235,19.0858754438862,7.48424742288571,4.92255242765926,1.11898287265495
14,12,1259.16010041855,107.757169620925,105.100561647833,63.3542654706388,18.3741976083209,6.18177926287968,4.55863212885484,1.04443515128698
14,13,1225.41918496509,163.194512585511,119.09791117917,79.800022250791,27.2732161163795,8.88264115919107,5.93070296816856,1.45303115046971
14,14,1242.61012577958,252.100472179206,96.082725058563,99.4092043831468,42.0200854696657,13.7547566997047,7.69680765624591,2.01477008124002
14,15,1197.77872934055,312.068882133271,110.722537234037,102.29343495936,48.9594880081409,11.6601226293065,7.85760641016884,2.44464207225022
14,16,1125.58346399766,430.839211798028,125.566333301737,104.080964402989,49.8394595940995,12.8246864246421,7.40308422423904,2.83485705341313
14,17,1080.09686729004,483.344503840552,127.140471763793,101.351254841366,48.0813557213691,16.4819261415266,6.60110715478834,2.84692565794771
14,18,1130.98631567431,228.906478366021,138.558951245449,75.7229733171828,38.0523474785779,8.82450046003357,5.01224331870272,2.08583096357464
14,19,1113.44196499876,124.000976160035,155.512976636344,59.3298812170048,30.6010407136729,6.46544665259744,3.83029362178745,1.5522816855772
14,20,1115.03639691892,106.891871554819,149.5181214225,61.0073631233061,25.3561088198347,7.78118475306376,3.47879240351086,1.53711344062732
14,21,1114.2042292178,85.4941967329313,144.037936443669,65.3823824162907,20.882775114443,7.27287337996259,3.24684195500702,1.6453853319655
14,22,1098.00312757274,66.0306556442771,144.10570075346,64.7749289391834,16.727101932035,6.35597559977237,3.1438863388207,1.61990100200008
14,23,1119.31790988761,66.419099809915,140.718833921589,60.9489825058117,16.5089317472744,6.91705298112716,3.54371016771342,1.41060342984741
14,24,1134.29646558201,45.3357839940915,140.15190354721,50.3572169968267,14.6131339546897,4.62953176995765,3.72589128429187,1.18185666535562
14,25,1114.75685580365,57.3573415308422,138.470941847269,54.2473840113988,16.8146345917847,6.10191080319267,3.7721274744091,1.1742283620957
15,1,1115.19997381706,245.022388738166,146.529079297098,80.401576167868,31.9845170715745,11.8365549209088,4.75106030045631,1.57003581264308
15,2,1120.75431814718,240.476644448599,142.513117525942,79.7327319159281,31.4707593828017,11.1525854305423,5.04036037235283,1.51446561303383
15,3,1055.39922743035,228.558420413638,135.817629258535,74.3048925060255,30.1577682376727,11.6940603701584,5.51814348020731,1.5590469300357
15,4,952.099372969616,204.832130484879,126.585146165694,68.0824015277627,26.6693664484914,12.7557636766639,5.81280697958242,1.59974503779339
15,5,1002.8691648575,197.065694059391,131.368147564013,73.3342609150688,26.2485166549727,11.4553912727822,5.41041719013637,1.83803549802764
15,6,1080.85372621403,198.212113511907,142.958465611488,87.0608011231334,26.5917708641269,10.0188801117419,4.69278034644961,2.27262250359821
15,7,1108.77459450614,203.657131939477,145.077936032323,96.2016309583613,26.6959234811333,9.48688869172851,4.48823282190447,2.44900996882565
15,8,1138.39928146291,208.769012553038,129.959962901606,92.0200067284953,28.2785597634842,9.1946033019933,5.18007359815024,1.98108052537328
15,9,1129.64053456512,190.925350627332,106.750059240963,87.7257091955587,28.02353551579,8.75227067224938,5.77733279577637,1.46274387330893
15,10,1158.89571268704,178.621006450035,113.075542475351,81.0089008307135,26.177594399123,8.61875007150677,5.9570330406563,1.26263563446375
15,11,1202.14158173432,156.278466684747,122.098360398698,72.7538117588177,22.7577936202005,7.9751975071876,5.65566442358979,1.17189194812792
15,12,1226.15898756878,149.61719062157,119.149794009831,72.1554593064227,24.2423120682747,7.46950496863211,5.66058262225555,1.23905441669559
15,13,1228.99529831398,208.085429185407,124.691650737248,88.2671434427416,35.3684585851005,8.81425670893174,6.82641460003325,1.76355232505814
15,14,1256.93917006047,319.928015568522,111.866884081334,109.489200293341,52.6684266592577,11.6434065482866,8.3731226949061,2.61840838877414
15,15,1222.2163591459,413.89032702319,120.229257719592,116.437844094482,66.5694774637633,10.7785515408007,8.88340385578279,3.35366198237796
15,16,1160.3030413188,540.508960150897,131.278969867318,117.14626538043,71.7574956407775,11.3533938421759,8.7454531102281,3.88143113621381
15,17,1131.88245321638,534.897854346294,133.623118463776,107.838162459151,62.8102694396418,12.5406949896539,7.72530135820167,3.68655671565051
15,18,1153.0064753912,269.639172209412,138.753147908501,80.4420065493803,43.0362313709841,8.34495282634628,5.61253894355361,2.54931781862393
15,19,1148.7594275039,138.077831077484,145.967905106233,62.3066163669484,29.5469266794732,6.18669495482601,4.03593112428999,1.74963788008435
15,20,1144.82835701824,103.499536412384,144.396999998169,61.6535415198997,23.6248364740221,7.03007380719545,3.46226867327645,1.61390339197252
15,21,1155.21562774159,80.4545046895582,149.173053960733,67.6976649063502,20.7287410797299,7.27446449813659,3.23701184951266,1.73263194210204
15,22,1155.74586182235,64.2346083537986,155.318466804165,68.9800624111599,17.6867701958966,7.0992291903823,3.17598761268367,1.75047386306895
15,23,1145.22338693085,58.0208321881811,141.477989038376,61.0576785948391,15.485256934523,6.82658589754737,3.35643339558453,1.53698816602434
15,24,1133.38017685248,45.7310103276518,137.469549286229,51.7656108871589,13.7206222914904,5.78538910725922,3.47100693512742,1.31609168700864
15,25,1118.51858021498,54.0958161498085,135.115964246112,53.743328051138,15.1639824195712,6.42200776973716,3.50606082509746,1.28238052361182
16,1,1100.94860444808,284.282019158343,143.239542810583,81.1386936522574,44.8185995049456,12.4902225214504,5.41061843153802,1.92521159782043
16,2,1099.50391995257,293.758673032455,140.536298553192,82.7488756764892,47.7509233245146,12.8906194354014,5.90017234902416,1.95831178713297
16,3,1056.84811802383,228.064491363812,136.100718473156,76.1085333970865,38.8370957423874,11.4060541227946,5.58411121961702,1.8122364848175
16,4,975.419634219936,167.981073279278,126.255866095319,70.5249204394966,29.3106512887485,11.2554872680857,5.06995246106618,1.6701703269193
16,5,1022.077051988,145.673680238366,132.81056575929,71.9713369665292,24.2567521079849,9.93936822375932,4.71927636915353,1.61836386808665
16,6,1097.71663733627,128.343466683437,147.593774679787,77.1167052638984,21.9034620111534,7.59018829869966,4.48110216818065,1.56503915010735
16,7,1135.2144634392,129.391726391505,151.694389977789,80.3726471400381,22.7148079961039,6.42831082773703,4.53807168460908,1.53431738452542
16,8,1170.44530248429,185.15947931135,138.410677448656,82.4701573711753,28.8936327671294,8.63269594575386,5.18163374293895,1.62249598122471
16,9,1195.54030494535,256.0819267789,126.056994219773,83.9388331185241,35.2231655211595,11.8200602218052,6.1078681500252,1.62298167873315
16,10,1187.07825717894,242.528465687005,129.409681588381,81.9079635894884,34.2250983251576,10.4718052007794,6.61668979997182,1.49358735155002
16,11,1151.48373618558,212.370875139304,140.200667640551,81.7279194392978,28.7169021854658,9.73233660470648,7.08598604542536,1.41293485856176
16,12,1137.38667551898,213.401022114151,145.578977196662,87.5758159984906,28.0027287776815,10.2740726708219,7.55326219714872,1.56538801783514
16,13,1192.66930910154,229.285082754443,139.091098855722,99.9031043162963,35.1462639075725,8.7178420391718,7.48479234400861,2.07429733274852
16,14,1229.50628668441,287.649635453161,142.338533599599,123.255859924535,47.7073051236685,9.09002389603954,7.84547459977019,2.93531596865166
16,15,1204.38239929746,385.992147723742,138.737205632627,129.309836287558,63.2393938595649,9.36793864570713,8.57147136132177,3.79848428792389
16,16,1174.06316237171,520.403461746717,145.079968162474,126.453154237991,73.1453858508671,11.5732462579057,9.53727451279306,4.53890225247518
16,17,1184.33347547439,493.360822950706,156.807339758287,112.54078982016,60.9946096392858,13.0300289651586,8.9579352055727,4.38510183541982
16,18,1174.0603063553,276.293395967705,137.021506497606,82.5844924555446,38.1677452261849,8.61173499032717,6.033793365516,2.91781464067946
16,19,1156.05195660928,155.57920194644,122.191772595979,63.1976298853248,23.8798969082131,7.25439860927616,4.03014590619323,1.88390286294858
16,20,1157.40689623728,107.075378129424,129.075313073801,61.8573054094076,20.2532840226261,7.01644240953395,3.37784194972521,1.6516828188488
16,21,1176.03008254664,77.7585533293389,149.047880776051,69.5226881674356,20.1311148493805,6.6963047791634,3.20410405880875,1.71691858364381
16,22,1188.92232223057,62.328726830183,165.382295350448,73.3343087762548,19.2223889955362,6.33234663366056,3.14294017807601,1.73951652963785
16,23,1165.16102349358,61.646753631219,136.292396523227,64.3996940752569,16.574771871628,6.46895117489421,3.189941815824,1.63611425561702
16,24,1165.04136779387,61.0903022950678,116.892285125194,57.9402447143134,14.4664305652113,5.76295187238085,3.23990344482164,1.52655367851628
16,25,1139.09455882406,65.7690981722149,121.497280494301,58.2597102496571,15.39863946268,6.31792471866627,3.27372922152012,1.46909452103463
17,1,1092.83652137192,297.996642841971,140.794476043575,78.7902351282628,52.3803183946449,12.5328559764582,5.71363208643095,2.18546229310824
17,2,1090.35436323702,317.270891835647,139.757753053684,82.3509883236967,58.5788614959488,13.7113297202451,6.2770571761682,2.28252156579037
17,3,1054.29159087367,213.478815450399,134.419344662768,74.93043443284,41.8267961982999,10.9492065512557,5.31125855798929,1.94862200037255
17,4,933.046483417566,133.501397612349,116.907432413696,68.9185281164583,27.7605581253749,10.6111085390634,4.36448760692955,1.62749327733333
17,5,1012.84624952208,113.931788457272,127.919598863609,69.0384412762613,21.9157997031565,9.14850485650535,4.05299403716782,1.42341361112433
17,6,1104.77007626711,96.3617720672254,149.542066643839,70.1898952584915,19.5523860722565,6.12841130881007,4.00238466519777,1.2187666756401
17,7,1142.25108323189,92.462551002438,156.452995391642,70.0090886713927,20.2022135072809,4.2494987913504,4.13037499838541,1.13513168382843
17,8,1176.32934782634,152.608507598183,143.309714541466,74.1694320292814,26.9970554561474,7.90518314286208,4.86197339071059,1.39415092778631
17,9,1210.62032458528,249.071969848215,126.452867910826,78.5242468503137,34.4356473328988,14.1205006601749,5.9217147136244,1.63850993669507
17,10,1184.17694118393,229.201204746935,135.320069203861,78.5358451846587,32.9970327821318,10.940338091007,6.4813334025719,1.59024199295127
17,11,1103.416988567,194.965803038743,150.315175991979,80.7280330143414,26.2994682571324,9.57472422943297,7.19169137877585,1.4791706854268
17,12,1047.43928336037,192.966951652178,158.094229806717,88.2987363164316,23.4271286445587,10.2642795459516,7.80873387100576,1.5920015138566
17,13,1164.01642305501,198.925642148849,145.585882679086,101.684346667513,28.7444029197655,8.27281924040116,7.06220079070263,2.17838333800057
17,14,1219.08847749998,232.502299504311,156.227810445376,131.797756516288,39.5349213415977,8.60905849314885,6.881255162148,3.01896584435261
17,15,1161.45176973817,320.777638555508,141.515825913936,134.7062081448,52.365282260789,9.58014521506812,7.47588251088304,3.71205565262581
17,16,1068.02695995293,488.802746693492,131.714266197562,133.935398498475,63.7871925793163,15.9616153136896,8.81837951349208,4.35068553939317
17,17,1169.99950550164,457.830144709338,176.598776063637,117.37804182655,56.3029740829315,18.6882705265783,9.1059037093591,4.61972151829503
17,18,1173.22694226633,251.946039492758,134.692044507952,82.7831314583908,34.4734479251968,8.7986161907173,5.98039921605068,3.13802797496171
17,19,1140.38167292054,153.087124451799,106.274792921166,62.0128279845004,21.0821327553369,7.111111267646,3.90759393781392,2.00854087994382
17,20,1145.9012943834,107.13830925079,117.982428131916,61.0917692277178,18.2299595632091,6.81331751325946,3.32553099427432,1.75546116874551
17,21,1153.04539576027,68.7810044296884,129.882075698649,64.617312808878,16.9750038497007,5.52435180113184,3.03243938778298,1.67065205360795
17,22,1147.3101229309,49.5003689784202,127.530311869917,64.9733622263756,15.20729466634,4.29174825068699,2.80405972733267,1.5832803358316
17,23,1166.42705565261,60.188355452323,128.37295790106,64.2739483231382,15.6708811168419,5.81709971203597,2.93011759551987,1.67705867471853
17,24,1192.73958202507,65.3118236697301,102.193484717296,61.2544043195968,14.4018085328976,4.6312229558872,2.9783672779664,1.69218220085546
