x,y,Al,Ca,Fe,K,P,pH
12,7,742.915885979865,144.239924588553,187.850545417985,17.7760242022409,2.60104969955066,4.45552827171039
12,8,708.233365487521,137.714140307212,190.772130712876,17.0473284098832,2.66962592256377,4.68961363602043
12,9,717.287746239449,110.263324469062,192.172803419721,16.238028396969,2.7563616769104,4.91149934319682
12,10,796.28845075431,87.062519802484,188.150755782757,15.7286704429416,3.06486388983726,4.97095611817905
12,11,865.875500030578,70.5151232082795,186.526816533834,15.343693616754,3.04315400936492,4.8911976432219
12,12,862.531725731898,64.2816096992927,186.909829898895,14.8130995325887,2.25262491538866,4.67605693540514
12,13,869.067323825589,59.4876721407617,190.223712687142,14.1688779698742,1.36772397980056,4.41809759522842
12,14,955.46177622485,60.2706121823545,193.038895665373,13.7242067482218,0.860831385698037,4.18163812340604
12,15,1023.15423117087,56.6486347187283,188.923685254254,13.4281979412151,0.743728142438279,4.06357614148822
12,16,957.961690348331,57.0634303029862,169.810494496493,13.2415459455247,1.0181593663014,4.17215244995051
12,17,831.523059778264,65.593549791095,159.91603067165,13.3322157751836,1.52543342173402,4.38321747241231
12,18,788.382202010566,95.8092786534984,182.06344541513,14.1571370577489,2.25767196138647,4.58595849300988
12,19,807.67836834836,131.345127431148,216.118621200399,15.3483191041833,2.95669955692801,4.63197492000008
12,20,859.125926283678,142.907064461562,239.632649747483,16.6356073886138,3.22140213813976,4.4841298210868
12,21,882.382489396598,117.039195632552,256.034787717057,17.3454653272016,3.11477671400329,4.33942010359256
12,22,861.764305579117,93.131133427766,264.551177819224,17.1772219937332,2.73043782736692,4.35738837450265
12,23,838.202777368554,74.8119745481699,260.086306312946,16.6616123129421,2.33400830268453,4.5096888647425
12,24,844.863477171376,69.0237160865463,223.806887109402,16.2196761064059,2.10692710036883,4.60020625724945
12,25,859.040025861003,77.0792682388608,198.561242991594,15.638455627807,2.082458460908,4.6099438542011
13,1,784.332340783137,126.146001471563,240.010499995329,18.2190276259063,2.25240161497616,4.35999478336632
13,2,741.3071086502,133.176931636908,246.537480931494,17.6777587997965,2.17697222844984,4.46835917253538
13,3,678.265152431575,154.333371750025,252.067843202944,17.142359304829,2.14162137516939,4.65289709602285
13,4,768.13897019598,160.325232180656,221.619598963825,17.3224978336369,2.05014072502404,4.77545826847114
13,5,842.808998520893,160.140895575186,194.889172205607,17.6522361175512,2.1410639658841,4.77433277548639
13,6,855.964026574851,136.689413478769,190.327624712731,17.7904794943659,2.36518028158103,4.4200235369257
13,7,848.97271666933,121.374679152297,189.39207058817,17.5562824435462,2.62853272969192,4.24527825269149
13,8,774.435679123121,131.172376985428,181.178258897292,16.7272662552877,2.54341106093023,4.50168389979533
13,9,704.230068213282,121.162132652688,171.855637891015,15.6500979458706,2.36622589024801,4.76287811761265
13,10,766.051073099883,100.975351979951,166.773397438224,15.0384751161162,2.1574428824664,4.81987337005306
13,11,807.899006156475,76.1893927875991,165.69808313698,14.4706424049569,1.83681811889832,4.74895786648088
13,12,810.848637417626,69.214326615848,183.212479089634,14.1405973290107,1.65422750685737,4.66460791336199
13,13,822.892843063038,69.5222336594307,206.34442861559,13.6130265903912,1.35465263478307,4.55627130020004
13,14,857.34666718036,78.6357924284028,192.597854226008,13.1474687923742,1.05120267373994,4.38473119634612
13,15,845.995665853082,75.5837936325927,176.320738174258,12.4575653354558,1.00836422177857,4.2922067133133
13,16,756.809745845541,71.4513255120609,158.822039675608,11.7595919186905,1.23804800124897,4.41667762978352
13,17,583.13073500084,68.8895923355076,147.789025705229,11.1282989536288,1.62320649610128,4.66190675333958
13,18,636.971958562376,108.203629230267,185.13600387279,12.1308816669527,2.37231759619207,4.843443806947
13,19,685.022400391165,147.004687943013,240.96620845572,13.3368566133901,3.34344320786908,4.8916240406604
13,20,774.115337839039,131.045706545121,254.842014045313,14.7911650857483,3.4974620016262,4.6196047289944
13,21,818.529314197189,108.909666177881,270.260879068965,15.6659711808458,3.4593401266954,4.48525462679204
13,22,795.313485892919,120.587937262256,301.060151526874,15.8307514527625,2.99178107329615,4.56289089494008
13,23,744.130227727704,124.422510242037,333.74310546451,15.506918115685,2.53256057947545,4.72748242768588
13,24,768.639189229201,110.131837381116,262.114184445309,14.9806552848141,2.40244415654778,4.80066088246066
13,25,770.326758460871,93.8153354480077,213.982827979531,14.2200026073683,2.56700566594128,4.82182614706532
14,1,872.950134452752,107.83782990952,233.440711627879,19.6264686425959,2.04396181688079,4.42118932193679
14,2,808.17295808429,112.538048703104,235.523233304889,19.2602042777333,2.06792082703194,4.47304480540344
14,3,771.99896716957,131.342043258547,230.105485939324,18.7684760211505,1.98639160877179,4.62396522007957
14,4,812.53687220052,150.573322139488,213.919512365887,18.4612103657512,1.859026128883,4.73619242825601
14,5,871.893643270644,145.496222954172,197.961318319831,18.2991238015396,1.80976275493007,4.66785704577667
14,6,899.278763218638,122.27470610167,189.107078991218,18.2497482673365,2.03840161294389,4.4392522583983
14,7,899.121978313459,107.897792770961,181.492171099839,17.9751384659858,2.31846689268399,4.33597579264878
14,8,856.896030916842,122.605529648188,169.411281548644,17.3933033244729,2.199135111322,4.47638294919437
14,9,799.087947928852,133.377750343887,157.500887528741,16.5374255285197,1.9133358588259,4.6521987410246
14,10,790.735645037122,108.499367099668,151.064579613258,15.7294039723095,1.56032604939296,4.6432437319409
14,11,788.293674086723,73.4609418320703,149.438934679187,15.1257137848799,1.31591878957435,4.56726649540014
14,12,778.16553752473,66.5951931161887,159.573718848462,14.6932924846311,1.28329475802207,4.58409589395516
14,13,805.02367270998,76.146041076591,172.241630251172,14.2983890253752,1.24548577663199,4.556522685969
14,14,854.019303733629,94.5789788459268,174.659785589365,13.8847360939221,1.22523192374345,4.45339146379272
14,15,864.341417300795,101.155235176363,169.498276220506,13.2841224736093,1.33316780189729,4.37348546793001
14,16,775.9310483747,101.862024977377,160.863653086704,12.5291993519503,1.42734978473973,4.47566627636996
14,17,666.694334594981,100.645732534575,159.846141414317,11.9675450156317,1.51201536863185,4.67377087294935
14,18,667.394031396091,111.178394392525,184.528794507647,12.187195384134,1.79471179882852,4.7186689574459
14,19,708.120689843684,110.139081360703,219.34637299045,12.875977062012,2.18891624552218,4.6175975551474
14,20,763.196721431284,102.478026826595,237.878167450855,13.9930863156419,2.53239971192506,4.46551143441155
14,21,801.418237811928,114.048919552543,255.93026275322,14.9850080127996,2.80247084810958,4.39668939307975
14,22,798.319751418909,161.198763744903,281.671090194691,15.3441937494857,2.70588351748315,4.48881898749673
14,23,785.04124846086,194.837866297967,294.574324417797,15.179778397837,2.41314983638343,4.60448214092678
14,24,804.570378292788,155.630921853287,259.297148389269,14.6751997536202,2.2015068501475,4.63808647251068
14,25,823.130749206898,105.835783991524,224.496971868182,14.1420862969712,2.10501176917169,4.61446407129982
15,1,974.96041258587,83.5725696325536,219.145688617562,21.1761446685837,1.77925943424851,4.43401715243816
15,2,886.352196408911,100.162553061662,216.303421133671,21.1388334078514,1.9544965508213,4.41950739986823
15,3,858.221820731503,113.626120333171,207.310766062745,20.8694761413093,1.91317525754734,4.48413187425155
15,4,861.308639818374,136.531872166428,201.073546506177,20.2075395004679,1.81082848858652,4.57957056889834
15,5,904.441422607712,126.201232535132,194.582608849797,19.4479711825207,1.60946791591309,4.50691537612285
15,6,934.593286400856,114.775759084939,183.486812349707,19.2419883924935,1.85801620663639,4.4227867944348
15,7,961.80381192103,114.313741411425,171.960063400686,19.0508875386076,2.16555236059498,4.43047922982261
15,8,968.752809531268,139.763122387503,158.437221780466,18.7188778249745,2.10605351892888,4.5437974565757
15,9,897.153534800216,165.886045360067,145.946022432911,18.1233927236779,1.8676769971028,4.67660713958867
15,10,835.093467658625,116.369613673814,141.423643355835,17.2286353048839,1.49110287116025,4.53611016309513
15,11,788.82976805303,64.9669435182928,136.09905856467,16.5237970139536,1.22527594608619,4.4094290753465
15,12,752.53731405262,73.5858008924498,140.128289399176,15.9839013587286,1.29088714358386,4.55917641197909
15,13,796.995264300226,99.321187073599,145.502079806431,15.6941166061582,1.39083022856374,4.63450800849133
15,14,882.496416724926,144.637341786145,158.9284089151,15.586318979426,1.65862641654854,4.56839007814964
15,15,957.420505207475,163.801670516763,165.178920083923,15.3250981142118,1.80415382162062,4.43022364870671
15,16,862.97568787261,167.014575731881,164.804445730303,14.6378025771402,1.66752696619793,4.49423705324902
15,17,774.668825999267,144.283801166808,166.226025553746,13.9772640774649,1.38259262820156,4.60764007132464
15,18,742.818449341483,109.655525983134,178.628614155474,13.239269387676,1.27829501740917,4.52991511519899
15,19,751.067914349246,78.1273435904332,194.440657886093,13.1212217358444,1.18651509149583,4.34233700231763
15,20,771.707448862538,84.1944686868502,206.096272463431,13.8392911958517,1.51539331848583,4.34502298067547
15,21,805.67781767277,123.861077250832,223.108652988402,14.8989188984593,1.95050812094132,4.30802854309473
15,22,830.518749551634,211.652915220438,247.897932239423,15.4503817699728,2.14565292027398,4.36291911426586
15,23,853.588839050719,262.405136686529,263.132217663727,15.5100220438206,2.0906569348445,4.37349539131078
15,24,879.909352739825,180.704405145342,245.264900039183,14.9308160453911,1.80819531296792,4.34517105041288
15,25,910.467516516577,100.513864779541,221.711090479123,14.3043463984517,1.50699046779864,4.3050871433377
16,1,921.59621975576,113.289998247844,198.1844228288,21.8907711188042,1.97464248087908,4.44386950488662
16,2,881.088279278309,145.71002527072,194.093714168022,22.6405820684669,2.23253276605701,4.44984592998438
16,3,859.921477138836,179.059388079898,188.73519041121,22.9986860522231,2.37441758963554,4.47457430380228
16,4,863.296553565513,183.454948476215,185.549115528125,22.2901518402843,2.20142449446805,4.5047201807815
16,5,888.865911200062,162.959665203403,180.939498197093,21.2332634982229,1.93963137598206,4.50297084637868
16,6,941.107341789301,141.541279850418,171.924872727066,20.5867361819653,1.93194353866832,4.50059315662741
16,7,1017.71288429032,154.986280462884,159.614702517215,20.3805495912334,2.06611768047954,4.60072942095753
16,8,1064.76923464552,182.323611645428,150.363831804493,20.2238316684488,2.03268211133043,4.7009452643646
16,9,946.887319612444,197.775317330822,147.171083265827,19.5944730756966,1.96502871494136,4.6563932432723
16,10,874.576931403454,148.947966029373,142.018369728849,18.8169861244668,1.80001666984277,4.50542225816719
16,11,841.773341263282,104.331870660627,139.182953894953,18.1221189542212,1.65311861783564,4.44757880717227
16,12,801.147361384602,119.210502059409,143.13032127167,17.6501850045222,1.7210087512163,4.67398141500952
16,13,804.181912866836,185.469471036295,150.982047045889,17.5548758063046,1.86205039417539,4.88741306687626
16,14,859.089688086582,252.443607220758,155.946775828074,17.8929305612654,2.03898834473231,4.87046961969642
16,15,901.189177337663,287.245176954387,160.192219353411,18.0686589971804,2.1880434494071,4.72439607558712
16,16,880.419864860842,265.245954348337,166.236640039764,17.2326127851925,2.0410810257851,4.63983543687212
16,17,833.516987997091,199.357185205824,170.903318262604,16.0268512795025,1.63154704984219,4.61332178940406
16,18,779.735990587478,124.678098658947,169.558266654188,14.5116318380532,1.0791077738406,4.55805240594495
16,19,749.613817150863,84.8882072746594,169.274376657423,13.7559591693719,0.758925359985394,4.51494049214075
16,20,765.222744627583,91.841685360851,174.500426947039,14.2811144063018,0.929969626241059,4.56649580944037
16,21,789.180173325193,146.664158449788,183.143036219546,15.1927820490076,1.30496983574324,4.66285402218932
16,22,870.851721963335,248.145778682546,223.861500984433,16.0871904389206,1.73562780966912,4.48060994799002
16,23,923.908362137124,270.01253365035,252.661966862777,16.2198768600857,1.82601330904402,4.30339370621673
16,24,916.768322384208,188.584798802526,235.307887392325,15.4189675110064,1.51183108991657,4.2305063309597
16,25,897.631565994482,120.031152198152,213.062099273171,14.4977508296916,1.26882270246123,4.24739141287306
17,1,859.733373741963,162.915255716682,179.227298005507,21.9559506382615,2.16833389205477,4.50063705281579
17,2,861.886560985287,226.700980606094,175.038565593653,23.5397992949059,2.60614402588701,4.56659991446839
17,3,851.19400373788,297.346589878845,170.779638604561,24.7382128861279,3.00247485802971,4.60922831063555
17,4,865.32629476214,268.626472377193,171.054561106537,23.7711332777355,2.60851986174365,4.58851750407002
17,5,872.659510719988,219.262388628084,168.115845136547,22.2662079702182,2.17048739037769,4.63027986538925
17,6,938.425451129643,175.906994813176,162.009453445637,21.2936733413388,1.90561967067592,4.67636751138674
17,7,999.706483317248,179.573702434049,152.36651003308,20.7785265643954,1.90427712165258,4.76246901943752
17,8,1004.42221787289,223.602605790668,148.907987519278,20.6671891948301,1.88818475015919,4.84151547873558
17,9,900.591528580304,258.437425849825,148.333462833483,20.5632687998856,1.92519554703711,4.74113690610594
17,10,891.99048135707,196.999295930954,138.655967237584,20.0335971937613,1.83428477701262,4.59810041043146
17,11,901.341223633586,146.396421452149,135.887766276128,19.4471327909554,1.80246449385928,4.58272647402818
17,12,845.636758076893,169.770741414902,142.25025667236,19.181955910551,1.78530453585769,4.90850415341461
17,13,808.456470971693,254.788341868549,157.52332202681,19.2602851490398,1.92080614636126,5.24587026696209
17,14,848.376812386963,307.977753496497,150.523597878529,20.2802207182893,1.83325414706703,5.2058853484163
17,15,869.09957536459,360.038393365701,150.050867640065,21.3196031784104,2.07357327260078,4.97299278519381
17,16,892.1133523574,305.516390668745,162.538552047697,19.8388118979701,2.09804790708101,4.76070805747787
17,17,875.331179909972,229.54818080143,172.381888558751,18.0897115372605,1.84078826081463,4.67669741388415
17,18,802.0846709829,135.464460623861,159.150926560044,15.9823697145885,0.975761126048257,4.66573326806401
17,19,740.17116796583,93.700160675862,150.710784351735,14.7723046583723,0.530577287708628,4.76183792377372
17,20,789.738794250714,120.766482455139,162.027195734827,15.6768430207912,0.695006976846053,4.81843228893848
17,21,869.645590069242,208.85570235824,175.942991314019,16.9396545178218,1.16312744286702,4.8518961560441
17,22,930.150949373271,262.648490855389,220.28778273328,17.6375149458279,1.62219011484327,4.62154648479084
17,23,989.053942657433,241.911914758835,257.473235576715,17.381503337839,1.67919025527084,4.40969793359039
17,24,914.868044740348,162.199382267726,221.991197005901,15.8060661165448,1.27730954474497,4.3620371430323
17,25,848.76098168995,113.989690052762,192.119590197151,14.4550960086632,1.03968557846267,4.39228353314667
18,1,895.938509637132,216.493018302566,171.885250240111,22.2844896780094,2.15105955896044,4.66396076265142
18,2,910.938692516812,269.248267536617,164.343369384956,23.710883722682,2.55254882651636,4.7218196782642
18,3,928.207799145502,315.124641778147,159.500602421967,24.5648443138968,2.72828055929375,4.74905719526212
18,4,930.992763399483,292.151142228638,161.417701246675,23.9341424482642,2.37620065215563,4.72540612598236
18,5,941.72522156246,231.015174956647,161.660153888911,22.6739071167669,1.86982819804259,4.73978439718305
18,6,981.502926827666,172.114781607644,157.626807319357,21.3168339102649,1.46600893331646,4.80847972379035
18,7,1015.2336321028,155.862261703547,152.235903615214,20.2730052546641,1.31461213146367,4.88626987793588
18,8,992.405639972942,184.00884351595,147.354186810816,20.0704860329907,1.34433709922673,4.92073836558213
18,9,939.963472269723,223.07606937251,137.037447535,20.2040591549945,1.30073665132851,4.86507517385948
18,10,913.14474228143,209.401307205784,120.632049737915,20.3477575355496,1.2201544423885,4.77266347467124
18,11,895.1955981138,177.864645354475,110.198888345103,20.3545845329639,1.09641818350465,4.78844665198702
18,12,876.898367347102,174.402357008532,119.297791448193,20.4560166708248,1.04821090915924,5.02733953838878
18,13,866.756544436143,191.102285546496,137.789438794683,20.8622413706915,1.01932468025251,5.27472490692524
18,14,911.083912566235,208.136779486994,141.678069277121,21.7787936189325,1.04509146883866,5.22324648198546
18,15,973.85751053103,238.722001599636,136.96134925445,22.3247962912782,1.25853990649696,4.89559265758795
18,16,951.205197852478,229.164056406458,152.232548459566,21.3124170797703,1.45237481536851,4.66287039557465
18,17,897.157611032774,186.532511604911,159.114379543311,19.5168424733235,1.2909798587957,4.57771665882019
18,18,845.640508054027,129.50991578992,148.589658978734,17.7910673954124,0.825491453349353,4.64902660139605
18,19,820.78448544663,117.581415516385,153.374266478927,17.2494800399562,0.557866650166387,4.86000263627669
18,20,822.60214357416,130.503175276782,169.341147356501,18.0923136835657,0.684918971634949,4.94515307555274
18,21,878.197908680918,190.851586034726,186.223974291079,19.1183790195685,1.09980905085509,4.9300523476475
18,22,917.213066620884,216.946806453035,209.096626365662,19.1708265017676,1.41554985660293,4.72195211904173
18,23,918.987345386606,170.539538801042,215.811754759588,17.8272922727086,1.31107493525586,4.65377301945538
18,24,859.845795251486,113.171653156687,197.004554317599,15.8633827345979,0.999079928150356,4.61932342312709
18,25,795.851432616234,89.7447842050329,181.053565854829,14.3095266141377,0.84904190361269,4.59518554259602
19,1,940.920015415854,243.277937844877,166.30628696841,22.2432976738284,1.95723797554579,4.80960335385586
19,2,970.660347387803,275.088001269709,159.358190113889,23.2140402347991,2.16902405962881,4.84842432811589
19,3,1015.70865725699,280.927345792903,151.96851203054,23.7175625686768,2.09747088748701,4.82765436072165
19,4,999.630314505164,247.411396491035,157.167436153229,23.3511179971709,1.79160974768245,4.80698824289625
19,5,1009.72951009421,189.828210969609,157.694576624236,22.4936290748679,1.3174933959731,4.79251057356727
19,6,1029.79237254507,133.116978833978,155.977031666693,21.0385677312033,0.934009759304349,4.86553326899854
19,7,1061.42962169075,118.422467660487,154.706640287062,19.6829084902429,0.758083600882989,4.94855931992183
19,8,1021.72152577527,150.999034838379,150.699896391067,19.5111846255423,0.790069153968222,4.95772353311898
19,9,993.507151311048,178.048025049294,132.107172126656,19.6226082100814,0.707795375295528,4.97703282583751
19,10,948.715069029017,183.883087996065,108.382193231277,20.1170894263342,0.672506835923896,4.89061781875551
19,11,910.137774797469,174.828993598344,86.3595634371552,20.6833062436339,0.594052364008146,4.92377223371982
19,12,919.576923743572,156.91187909063,100.464153038135,21.408583114296,0.497358926955875,4.92293361948231
19,13,940.815171738502,142.101962279713,113.827305124779,22.0166098466566,0.410532917995123,4.99338876685512
19,14,1002.23079708059,143.024959425448,128.308630298067,22.8812634528607,0.538752466448306,4.88406057686231
19,15,1103.40929674558,144.061496160959,125.783778271617,23.1128829603585,0.680333765907555,4.60919084912522
19,16,1008.03281339626,160.669842820922,146.228828716014,22.6651500763024,0.90454563347244,4.51711926834919
19,17,917.751824831955,166.163569907106,164.600732861295,21.5361104277266,0.877574916616048,4.5466565821606
19,18,887.28649541667,163.768282411803,156.371193355893,20.3243336134482,0.725415475381042,4.73425335678847
19,19,895.338040875502,179.319939023895,158.483248775611,20.078924604285,0.558494281718716,4.94045099364032
19,20,875.626389101815,192.872758135974,173.935195607947,21.1101570348088,0.730974345415419,4.97220390467798
19,21,899.01876878024,207.798939697408,187.173309415731,21.7890969066722,1.07611873498313,4.9178977701275
19,22,885.744627618139,174.446364532959,189.781672272504,20.6139641407456,1.1491461929535,4.77654127436964
19,23,855.324580707408,116.175280764813,182.033139533002,18.4497356554507,0.949576048320838,4.8227136715267
19,24,830.949637929438,92.6774774433738,182.291509433769,16.5230454328989,0.784724103234995,4.82538260135472
19,25,798.528034653384,84.072799483032,178.727852358118,14.9633569626384,0.680805328000096,4.82790807736509
20,1,953.590657460877,243.721041025008,163.721411837365,21.4870397076605,1.81409388204354,4.76753282442718
20,2,979.305909190132,272.957125246559,163.066136974812,22.1523914081552,1.81678972427359,4.84825525847928
20,3,1004.57251687893,257.423620511177,163.499061165204,22.5026039268511,1.68240010255985,4.86418289487741
20,4,1004.10229033125,187.886399829106,162.096673867196,22.3817555299938,1.33112651849944,4.83125462501819
20,5,1006.61491715429,130.412778481097,159.012906654527,21.8441918515151,0.937909709134573,4.79552900582176
20,6,1007.79741523309,123.24702984706,160.30329090369,20.9296312945357,0.727924222001226,4.80860477457948
20,7,1006.58997827022,140.550737843472,167.166270101926,20.0392780986323,0.648968076114,4.77038241241048
20,8,1007.7447750614,152.256173345063,169.148235157962,19.7431822799406,0.607695935754106,4.75135380512034
20,9,1021.21141565838,156.78628829152,150.735495172763,19.8549392753031,0.568544839785932,4.94169843679797
20,10,990.709082757427,154.098530161932,124.905868914094,20.2618102934311,0.502049250820097,4.83440217330638
20,11,971.57608598696,157.234295956735,108.041971970068,21.1110506930164,0.410389516795989,4.69112794288329
20,12,980.654261340903,164.487998366802,113.515469209329,22.2267120648627,0.35503768679305,4.6148686916593
20,13,986.007817660798,169.443549391557,123.721262960697,23.220927497625,0.350249828571887,4.58581160491568
20,14,1007.10808063166,172.664313449564,127.945918228912,24.2995371304982,0.432542987192623,4.56727887971422
20,15,1026.78380836329,166.919892912975,129.326665309406,24.7789109397504,0.608246743852346,4.48448984672343
20,16,979.150268897724,156.80933800681,144.51160161738,24.4480604908891,0.757827165711154,4.51567867766211
20,17,919.801473133145,175.310698346217,162.091332831359,23.8167462092044,0.81017021639354,4.69607802737602
20,18,886.75188146904,236.393857016714,166.4538510211,23.5462416910935,0.79746528906316,4.92975365567366
20,19,876.526086085237,307.135690415276,167.981989992325,23.9224501122663,0.745975998551267,5.08939031944737
20,20,888.307586002148,296.823449667329,175.562584380099,24.6612050166667,0.829660391206471,4.95621913845489
20,21,900.297069563303,233.002201659932,183.469362724488,24.5608723214673,1.09336957945462,4.71780626362646
20,22,865.211009840268,174.485580291886,184.796832763474,22.8732685232704,1.16879426152609,4.61798858398525
20,23,824.988989724939,143.800609467916,184.449221890008,20.535860573781,1.01255094708768,4.67801884532627
20,24,868.367728564818,127.07585298023,193.906569867488,18.6939139111129,0.855887406255654,4.79055688429056
20,25,921.451752210641,127.589650677452,207.094122767109,17.3915627128213,0.756943759283766,4.83761469665088
21,1,952.357538934872,236.160437272687,158.728614914102,20.4812826901775,1.65054385441035,4.6518565576701
21,2,975.836624463,266.554522505031,168.171447903106,21.0086067859467,1.60607565434892,4.7651970889066
21,3,991.118312637081,242.422941916485,177.559719233902,21.4167606696365,1.52935381295584,4.85905052472133
21,4,986.923610290762,151.333231913034,168.129442549736,21.342993020867,1.18763415544564,4.78520867092906
21,5,978.421081599747,104.6387239407,161.763479292009,21.0801632898693,0.864801748530142,4.6892979473682
21,6,967.49634632229,159.943074984047,163.16437772852,20.7241109583704,0.783899404895875,4.77693734244276
21,7,951.573320867359,219.507117136208,170.237276421174,20.3499209906669,0.736919365259176,4.87678549687149
21,8,981.869665225954,189.06904375849,178.210339027154,19.9869024797035,0.699714584639378,4.83543468865362
21,9,1038.62039971444,162.113081608405,173.927763013114,20.1108157502489,0.691436198425442,4.9683414309462
21,10,1013.13160880346,152.499813491932,149.281252079216,20.4825373125536,0.646441188333484,4.74631608309979
21,11,1021.44298572314,158.296655347894,135.372517105772,21.4347536909875,0.478730003706254,4.47205029147316
21,12,1037.44646842883,193.761284297143,137.809274393996,22.7206940128039,0.443071630053601,4.38727675290677
21,13,1005.06346929184,220.01123793613,146.272849010849,23.8441927057218,0.450942910653911,4.32676622787934
21,14,975.596379251999,233.314110559064,137.723155350578,25.3276154496085,0.50461610476189,4.40580305570202
21,15,948.471865766174,231.818901988259,130.467796941276,26.4587917916762,0.673410668094132,4.46423307043611
21,16,932.122238723233,180.936459463334,142.684179575858,26.0339763070557,0.739845509023482,4.56521274363023
21,17,906.279535524166,173.634162578306,159.584826914317,25.5878580282947,0.808394202724317,4.82891256731359
21,18,875.829906036957,265.778008758943,171.686285816947,26.4269118255196,0.9087763912673,5.05898194971917
21,19,849.098663560081,401.774754666715,178.572025726277,27.5038373998651,0.983532025789655,5.21455768667997
21,20,893.63897907669,355.552492094223,179.980458387689,28.102799477103,1.0113317240509,4.94716976013615
21,21,926.467766714623,269.02052628528,182.489567812501,27.5808780447791,1.23111311819073,4.57691527655607
21,22,888.186273775198,226.696834027077,184.948603814496,25.7006283149344,1.38126066921073,4.49481251067144
21,23,806.44268008081,242.40763978984,188.638953874861,23.501961107889,1.30529342475072,4.54442690748126
21,24,919.500543668111,229.272618804872,206.425837195116,21.8144977638828,1.16454448075209,4.69106555061299
21,25,1050.14613285008,198.993419512538,232.752126458491,20.3626294137953,0.97606597391854,4.74554838726647
22,1,977.313763089678,226.225143785284,165.326870321971,19.4922471775624,1.47956258677946,4.66863169561651
22,2,987.425881463832,234.141333353333,168.489701272813,19.933432421282,1.42942226860956,4.6689364891478
22,3,996.390751577716,197.028461639867,170.746904220664,20.3279719018845,1.39205932026915,4.67540801743006
22,4,983.526475138527,138.23677988622,164.193210688656,20.4182055168727,1.31816825263482,4.71400437207649
22,5,956.794450597679,149.024984259781,159.880303840373,20.4012689568578,1.17335306311145,4.74523484276657
22,6,956.527055344757,231.334868034054,160.269975349544,20.3301947021163,1.00410690056112,4.78227098613141
22,7,956.50569428388,278.524645626172,163.346720587129,20.0921190276198,0.884054699188564,4.84604233577801
22,8,924.464331239933,220.452290213206,170.725979646873,19.6341054683369,0.86016527025137,4.88797275130701
22,9,916.937649032434,173.703006862815,171.087766198096,19.566731891155,0.932801947913104,4.89966917325347
22,10,990.953791250168,207.224407125243,158.229197377712,20.4424150790162,1.06145865279861,4.73358497019069
22,11,1051.5658522006,243.102977057198,148.353026593655,21.8216463243465,0.99334443656674,4.52532664348185
22,12,1040.97960613978,221.717658165443,150.339251180612,23.0744904417048,0.778754317595114,4.40638169642769
22,13,991.64505344136,203.073266218003,153.448161647029,24.1606650317599,0.60443155404449,4.39173460765431
22,14,954.35140906675,223.851127794557,145.350663345815,25.3871565203739,0.546038877148849,4.42988952887652
22,15,926.150892348267,222.164100676178,137.043776488959,26.422209302311,0.582955628866725,4.46166961039526
22,16,909.907725040883,175.545734253443,141.82465909874,26.7825938816638,0.676668920323257,4.53406312114623
22,17,902.19864877505,156.807911834156,153.340627556382,27.4152653440353,0.754451448516519,4.69111490924111
22,18,896.001452276767,212.064575467998,173.442389245345,28.7309326538366,0.896675039757776,4.93918732002425
22,19,904.7318131071,289.296162280506,189.249344040059,30.1556309366241,0.986711743432625,5.03932279490354
22,20,933.043882954611,286.677193806006,186.192044104857,30.9164284815057,1.03801548742178,4.86865114307107
22,21,963.943992543666,270.187832651552,179.843409808438,30.8464762414635,1.20025894030257,4.6460550642259
22,22,959.15770868655,297.24264661122,181.212550072396,29.2494227073275,1.73069452801483,4.56079143931542
22,23,919.817974875709,390.388916350398,185.98754174384,27.6103823596925,2.10428749354751,4.64788611452324
22,24,955.874694157083,372.680451476375,199.647926754005,25.495097766316,1.74925615020837,4.72857313268602
22,25,1002.93509263273,282.371437795097,215.153217223977,23.4819906294219,1.28316381007191,4.71356962387779
23,1,1010.03545455066,201.740942939257,169.136048476926,18.9428721163969,1.30258303293575,4.70157493451371
23,2,1019.18775340482,199.693301881523,166.790036665988,19.5422986252433,1.31139693389254,4.60304695008967
23,3,1023.8554635063,177.336379188406,161.619386101111,19.9273478096557,1.30727043106181,4.53773751867208
23,4,1003.89051747592,147.300616782661,156.787574094473,20.087950880524,1.46567485247329,4.6524222430072
23,5,941.20547040823,203.123843856742,155.908279013229,20.1629051170454,1.49111382405741,4.81030651711152
23,6,961.221122935965,299.243436016856,157.570092946316,20.1887558526206,1.15624998636555,4.79624752416666
23,7,985.810266048476,314.165201276237,156.531683609659,19.9594013280634,0.913294387552664,4.76066084763996
23,8,883.121825313556,210.406701428061,165.429098409627,19.4458208742099,0.870043344249938,4.85124261530573
23,9,805.674558878664,168.013433487772,167.79636458325,19.1699058761909,0.962188705755518,4.88718842938355
23,10,1015.23434372255,291.865610518383,160.139688676255,20.6178371983532,1.33765731119095,4.75595880426464
23,11,1097.49370805575,341.832872389258,151.735206034433,22.3328462632999,1.48428231727791,4.61789958067199
23,12,1048.56501207374,225.639786511419,157.48610739221,23.3194546821999,1.01746803505879,4.5299650191188
23,13,983.245717228846,138.034755832075,161.474743534196,24.3590853205327,0.64349600946275,4.55051537285543
23,14,950.540605031028,164.417380887374,154.666679836567,25.2553759631281,0.518337347479962,4.50453052044713
23,15,918.075809273756,180.996666233195,143.654932161469,25.9339897551154,0.490263025514833,4.46452425662736
