x,y,Al,B,Ca,Cu,Fe,K,Mg,Mn,P,Zn,pH
13,1,78.4762095374166,1.04621914119006,1878.44398163686,1.30546768211574,206.823771814235,234.396302094404,211.973611293283,165.940586890893,43.5760470853048,3.56861782067204,6.93251588795123
13,2,78.882523579117,1.04853895248368,1912.17808735849,1.31201828139632,208.107164491911,240.508446079636,233.465027624382,147.412634542716,42.1607586048513,3.56223386097295,6.91851133455623
13,3,78.7534841756778,1.03400065858063,1968.04501361359,1.34703166059712,209.902772166426,243.707245613308,241.185755343792,133.538049970124,40.9083626709692,3.72855858437357,6.94464409651986
13,4,86.6021627383508,0.993382625010092,2048.60265274349,1.4124059082865,207.255460432487,236.099625959202,222.681111066402,132.410985135325,39.7713131679873,4.16310787124754,6.94217591799424
13,5,82.6509667501933,1.01908294312658,2094.73768871718,1.5379879062119,202.567329040358,226.845846737406,190.586393379981,152.790681102297,38.6960260516386,3.88063953718895,7.04505597936906
13,6,85.0080173195267,1.02858576790676,2121.13320725761,1.71025402813915,195.772926662297,204.281584607616,148.005905128395,182.446125063786,36.7145223204616,3.24655659665227,7.20008513596835
13,7,94.636949200042,0.95334056172345,2100.7557149485,1.70558191904752,192.355495099752,178.693978072456,118.249126057503,191.133027115201,33.3120472693623,2.8323655969827,7.26361448222268
13,8,79.7731896651466,0.875875956543714,2015.28836441852,1.38731861557997,197.872420823301,174.514384316153,120.704343624883,164.185007111253,36.041630718002,3.12205909770417,7.17700409902134
13,9,81.7639297174507,0.796064407823075,1932.64506370114,1.16383201511558,198.213478279667,163.867868765109,118.963252339944,142.008877205023,35.4039877194256,3.05831285735904,7.11703791062548
13,10,78.5894245351004,0.837944555777498,1882.14759889636,1.16323237327611,183.395405623708,162.529262162029,124.02260703421,138.332777666697,34.7334430134346,3.10165528603326,7.16898547140691
13,11,74.030643642168,0.966533599991967,1857.78113129023,1.30235781882432,162.999191764742,168.962290404155,134.692932443757,147.65362503139,34.1530808574168,3.18604506948018,7.27841468049492
13,12,72.9668501613144,1.04734654272626,1818.58419317566,1.398544793076,152.825606691194,180.140394555447,144.348560720133,155.929201237305,33.6159104111492,3.2038936675257,7.34240263614432
13,13,73.7071136984403,1.00878489767715,1719.90813711223,1.32845742546121,155.460364324295,195.523491396806,148.322517438482,145.096547510587,33.3243006085273,3.24096046663763,7.32405265521783
13,14,71.7838737043187,0.896029154226866,1550.39830235184,1.10480509401044,160.304697478046,204.402620977893,140.677318600468,114.177241892034,41.8034845885291,3.28158968827293,7.30178709836507
13,15,73.1858271567376,0.916760656263389,1744.61588929008,1.15033887383117,172.526937078757,212.476806197572,151.774304470651,106.232016196875,35.1272000412924,3.11853965990456,7.29284993032851
13,16,73.4798266100311,0.950491786471071,2001.54913025712,1.20557736413791,183.454304385225,211.458289561959,160.76496144542,108.437492545869,32.3183628334491,2.74005609702378,7.27937744521669
13,17,72.7754007218272,0.926231206068292,2075.78847665217,1.21436694202655,186.534564250739,204.709231205244,160.713848282123,115.456225198531,32.1600158637269,2.58624124221438,7.26941489540667
13,18,70.5000170947434,0.852401793759617,1999.8472030548,1.25626510368117,183.311158271465,196.531110752365,155.528594702582,124.806104978568,32.0032253255081,2.8789866784368,7.24617643545122
13,19,72.13932722341,0.769736136547341,1887.56003681409,1.24199449669073,177.910173345146,187.472555589579,147.351560244586,125.126616971569,31.9798197851967,3.05068984146041,7.23225777463032
13,20,69.9892296290006,0.795961503168274,1851.604927055,1.19405282889113,176.240618368933,184.312647948154,146.100291365676,116.901405510382,31.9221312232159,3.1028632696499,7.23882248489032
13,21,67.9619472007361,0.898565458440688,1888.03573904519,1.16233759972755,178.678762697124,182.321733124684,148.387349093731,117.075301234416,31.9550168890191,3.0674315095187,7.26100763867274
13,22,67.4083717283333,0.981372917218274,2016.04221012972,1.16669970551316,182.420232098732,184.907800397049,149.962439345829,139.417336299076,32.0638894318123,3.04594842753746,7.27864374132105
13,23,65.1426640844718,1.01722869581444,2264.13862926099,1.22835069174541,186.868212493121,198.078690016142,153.022631091277,192.140572301637,32.2014693611509,3.15339140643525,7.27527044776092
13,24,64.6748739268862,1.02038960023543,2513.21762044044,1.29634560198309,192.181991948153,208.920758225988,154.07565363468,251.136197543471,32.3135112953832,3.22071138612774,7.28111779994712
13,25,62.7792144419424,0.9999745098519,2557.9152077306,1.29919884061883,195.899748202107,212.319884048102,153.216550715488,270.170533586095,32.6647653758992,3.27837527137424,7.26412520140893
14,1,77.5071912263597,0.925981177402162,1635.56599866094,1.36410915348696,205.951927843991,203.389835525731,190.961136279023,160.581004020397,43.6160897445718,3.67148477145228,6.8506841239452
14,2,85.9370064589505,0.883720306667096,1614.97460123329,1.38771688246051,206.981692126236,197.311874483758,197.462917784421,145.859141464475,43.7207659127912,3.79393435933857,6.76721260687243
14,3,75.9774796114081,0.935512428061945,1764.37142192327,1.34910698271783,209.16940247749,218.943542732521,222.012719650005,133.429551050079,40.3253918385678,3.94888014268439,6.90133226724535
14,4,93.8948528789827,0.898729321306753,1808.07389445667,1.2753625731609,215.555371286313,218.077111379719,229.737648725861,121.538552004057,44.7048679405283,5.09574023703966,6.88125605639505
14,5,80.532861108501,1.02378096309862,1961.49254491613,1.40960597391813,207.653477464437,236.051961103144,210.241120541614,135.847537632464,39.9150250493176,4.32785503128602,7.03938179025459
14,6,68.5587899499182,1.23056476208066,2127.94297720902,1.61017321714327,200.930949993391,265.708890979284,192.810742277935,152.230699718239,42.8188780177209,3.7373188812012,7.25791238332961
14,7,61.7915688853687,1.28739335063189,2167.57858165303,1.60093984875348,201.895197614485,269.541441897226,180.702887220134,151.070116465517,57.2581090611774,3.71384349597895,7.3559047380661
14,8,72.5926596436867,1.03520203764334,2053.2325482096,1.292620578302,201.514334485448,212.435547051905,153.52673379086,143.651704633569,35.8641679814257,3.30343058369024,7.23566237559572
14,9,92.8036237674058,0.87672963201322,1950.11457593692,0.995433325604096,203.184794985913,177.594279045119,148.705451446452,130.357090499116,40.6302698369713,3.05010590099847,7.1906558386852
14,10,79.2696446175752,0.99589475362422,1927.08262475,1.08345932322152,184.658220258262,178.898742570046,150.296533548589,127.931538775499,35.9579313569367,3.23907805077171,7.28733257232685
14,11,62.4287680158012,1.3565545232654,1985.99745841091,1.4318532946786,160.284409349472,197.840977968654,159.143360330693,133.763476434576,37.0739340354538,3.68175189437827,7.46458482423947
14,12,51.554901651788,1.63041204844924,2040.02669855333,1.72463918136305,148.642603004138,222.392795264969,173.42213183757,137.969898942504,44.6728620204137,4.05302843193771,7.62248672384088
14,13,68.3614957229141,1.41638997479359,1974.81963181543,1.66447254423317,158.851863525265,247.455529377819,179.035681369531,133.110807594355,33.1829149598553,3.4215032162512,7.46888766820068
14,14,87.6827889814826,1.25122064345043,1935.52351778422,1.63208631294425,172.493140010284,280.81678121937,190.751080668997,118.747366375859,46.3055306856838,3.11806967624007,7.48596412294922
14,15,76.1643939764326,1.10903121397165,1994.40314203316,1.46063081632839,176.752752464069,267.060743903472,188.383543780196,109.918367702345,36.0839750574998,3.02696217931875,7.37757236491886
14,16,77.2588023149278,0.939116332521336,2043.203936906,1.21245166864222,174.689754629569,229.629128976354,178.483821786584,109.122800417301,32.9586795309749,2.61562081519569,7.21631367335957
14,17,90.5924229959006,0.817561803501857,2041.90875141771,1.10970810881185,171.184233703274,206.227708864939,170.024324080224,116.271788754132,34.3382400057621,2.26855694853694,7.1372501496859
14,18,69.3540037234473,0.872446902238205,2137.59357169046,1.43596801516146,168.969486987073,214.534257641941,170.574935385276,133.898596007897,31.9327393566236,2.81207676368489,7.2570414459117
14,19,81.8017955656697,0.888896355055447,2212.71318750307,1.78082452018283,162.361336026609,224.555788206483,169.610486511864,135.934078607081,37.2210464569152,2.78321680305473,7.40045517629772
14,20,72.6929149760494,0.840325195482508,2011.04980527662,1.48209612749958,161.393832261984,199.161874248633,159.589808441828,116.518501015777,33.8431844766736,2.95393227964588,7.35970599053448
14,21,62.6580544115946,0.792974970000632,1730.20203598959,1.19558712117046,165.7671868329,158.037292543545,151.058311434693,101.812171075496,30.3818722370664,3.01483403404519,7.26255635585438
14,22,59.7446051172224,0.824883474344347,1725.89113838626,1.10308228727589,171.225869100539,143.576860935069,145.501975293375,112.598748572041,26.879791543975,2.95480351358002,7.23899008912464
14,23,60.8009333484352,1.0504147263302,2246.36115547943,1.26838965818561,176.044433789973,184.768033037144,146.2584105043,171.332241697469,32.1697150388505,3.28515071817637,7.32445967570994
14,24,60.1156231058359,1.31642985459416,2919.44384406618,1.49426571584723,185.150799156346,227.808472179228,143.266079666894,247.448184052696,32.4691481335183,3.68479186627435,7.46193874234066
14,25,59.4004141213676,1.26586412190454,2881.58068629354,1.44901031732324,190.428343976883,232.132274467807,145.322501701372,271.075070530565,32.8774529894868,3.56334435005509,7.38794670062529
15,1,69.1653639120104,1.00887430433422,1653.46245313775,1.42878416878199,197.499925418115,213.777648195174,198.427599325541,179.802963607953,42.2461886132596,3.66930669073441,6.97641374869211
15,2,71.9560178681582,1.00926894955648,1693.52562129002,1.4738588894964,194.6311884216,216.294712814895,208.353859592402,171.699333518384,41.5415299874766,3.75793570181231,6.96158433482651
15,3,68.0801866948564,1.04408794833805,1813.4774270433,1.4193207963477,193.214535888896,235.060128446477,222.613706056041,159.850928687034,39.5860377028416,3.77986943598903,7.04102142780885
15,4,68.5628380445885,1.06458522092947,1868.81773421716,1.34470528428165,195.015725234448,249.903914548204,227.214941671217,149.701651932188,40.4598135289136,4.03410129988215,7.09427158720398
15,5,67.7143789539268,1.14135598313435,2009.00157706059,1.41302840302986,188.043449815522,264.652088259777,209.837785823207,151.426739548694,38.1232625384821,3.82683041043684,7.17953745800745
15,6,64.8852694588448,1.26996655715667,2147.79320291675,1.52892958973415,182.770589118573,286.677299543961,193.850465807549,154.948251914176,38.2574373397565,3.63337518678401,7.30849536722426
15,7,62.889681845383,1.28023783402495,2156.16475999083,1.49446371083939,184.976212631593,282.259963535698,180.752938193219,152.274817401397,41.3277742184159,3.61091910451824,7.35505794914172
15,8,67.4379051050846,1.07642622164379,2028.89014855739,1.2688757918977,189.404250830788,228.937966878547,159.373331549951,146.389348258398,35.2296139338851,3.37420088396871,7.23866111423353
15,9,76.0142143559046,0.942160296518334,1905.40697681895,1.05320635462284,192.349075072988,192.549789921379,152.812145807065,134.766061565146,36.1736808941492,3.26803732362671,7.18483731974949
15,10,70.7924620692947,1.05322985858718,1883.6643015021,1.11311379777997,180.410769300746,189.641534753003,152.432216690947,131.333057796285,34.4250373619885,3.34125529614177,7.23879619385105
15,11,62.188738038168,1.38474288798301,1968.54117088272,1.39682705916338,161.988091703674,208.269958807406,158.645307008829,135.500266193338,34.4351105321419,3.56720185983773,7.37619973689662
15,12,58.0416427993473,1.6595029994759,2107.2972128719,1.70694211993962,154.013174441144,238.852405754258,174.59537759793,139.232804052447,36.251964960729,3.71690702496416,7.49262516988784
15,13,64.1945104792001,1.63134671983213,2255.39921200047,1.9174706878232,163.572017937169,280.717081500808,198.079627785737,139.698030041287,32.7409501510815,3.39929161434636,7.45298936270983
15,14,71.2059906827988,1.56229779004914,2421.92911095923,2.13644203039219,176.750892410085,326.692025813293,228.904367487911,137.039042088704,35.3335451098582,3.21134458041108,7.47773404289185
15,15,67.3960788744106,1.37903770053345,2442.35913343515,1.93086192201222,177.393272142176,314.156380792406,227.750468559869,130.74018730575,33.0034105317784,3.10864194646303,7.40102543016861
15,16,67.5861662907302,1.13686846628781,2356.94576690165,1.53458736759739,169.824390448772,266.490885182848,205.665160217653,128.557406030769,32.2231563372539,2.81533849857229,7.27137372139064
15,17,71.0650063102424,0.989305386072152,2288.07395664604,1.36888930587748,163.937709760077,234.99403223767,188.42195982589,135.532045896838,32.654740862728,2.61432190619611,7.21418375903526
15,18,63.6094522947393,0.981305175305165,2278.9468169159,1.55313768668933,161.233870319216,228.185896561525,181.483795612201,147.951775671725,31.7669024132223,2.87900813389179,7.27103424133437
15,19,65.3078200739954,0.958392259253943,2219.53457406781,1.760451319597,156.610972469732,220.786820201554,176.618450394431,141.86971974714,32.9469189715463,2.88561311758371,7.33692969012098
15,20,63.5985977037473,0.86533740483114,1971.13128847887,1.48099522725602,151.56873659294,193.937997668649,165.211038895008,116.442217112419,32.2910124018088,2.97821476077965,7.32209502219524
15,21,58.6866775212424,0.77133484913388,1648.69910625694,1.20685249020996,147.746544925636,159.168312480246,157.318354123087,96.5978718423849,31.0849103359277,3.02795003797571,7.27309642945723
15,22,56.6164443985572,0.794084139172452,1617.73015381146,1.12547697582455,148.471718652443,150.006980278324,152.286235830581,102.759830372107,29.3205326323008,3.0218362665184,7.27347962951412
15,23,57.8929325829124,1.01753642578924,2083.67230995599,1.23578768699571,157.60097755454,181.210946408698,145.729919645283,147.65205983519,32.2529874563492,3.25454088575414,7.32468887529252
15,24,63.8236570551215,1.25031160560218,2614.78089462877,1.34685461198737,169.942038207692,219.050473237189,135.019079560767,206.774140184929,34.6580040689408,3.35801883341792,7.40935554514301
15,25,58.4525273131836,1.28558965232699,2714.57683569894,1.37746703615155,179.715665565579,230.112213812961,140.692538014024,241.179030741601,33.5098314559696,3.42876923020318,7.37209130734886
16,1,60.0274571958513,1.20476646041213,1803.84837075247,1.49503012176341,184.537335867965,248.144279580052,223.008392365003,208.432816197139,41.5762812617892,3.74783914616897,7.2270633372155
16,2,57.4917303224071,1.28130564261951,1953.90666850997,1.60003950355102,176.117739122212,267.057996045708,245.13036928826,211.531689962207,38.4391119502124,3.9380446808208,7.32696716103813
16,3,60.7724040519358,1.21894764644807,2043.70467385157,1.52122261188434,167.457703157774,268.197102158121,228.303793850058,201.217815267576,38.8483470635095,3.65022211227407,7.25090278106129
16,4,58.9666397864293,1.21102207646364,2192.89481821456,1.47397366503618,156.86361289493,277.994118634149,207.76393009928,193.726345208274,37.5744837108686,3.45813955415652,7.28261831011803
16,5,60.9438049566558,1.20115256593682,2232.5049670684,1.47844759917249,153.099833568214,278.985900821308,185.026451209235,185.472906115535,36.9311219985021,3.39141568989984,7.31834062983417
16,6,65.4156214183077,1.17776336960527,2216.05758900217,1.50452572335326,151.613582657822,273.729940691142,159.045163013565,180.485072191129,37.3027480770337,3.27818049111172,7.41350381475975
16,7,69.578043265062,1.1166343725112,2158.31407600929,1.45468624747953,154.924203044174,255.402138432197,141.315931587115,177.631653944631,37.5667422460611,3.21185695552744,7.44275710405879
16,8,65.3932450375492,1.00596768304339,1977.84493763159,1.30354763948885,169.046343644268,222.482050310725,139.037425036817,166.653171193455,34.784994625427,3.36112234578972,7.20483274563242
16,9,72.1830827148407,0.906939940474871,1789.07318401575,1.18066460840473,179.552530238223,191.762105988953,134.401398732919,153.660732677151,35.0211757974379,3.53210463961155,6.95562389873003
16,10,67.3981056281479,0.9697805571165,1764.77556321423,1.1587158488766,175.42246377385,187.678324007775,135.727862657703,144.618100787367,33.9110214416035,3.43981063591595,7.01796316988373
16,11,65.7045547799317,1.15569802301212,1842.76665665016,1.23734238473468,163.371326287076,199.743877233735,138.208845482191,143.244358730814,33.5379221736193,3.26566312472755,7.16471536737844
16,12,67.7209242885596,1.36455965410852,2033.05225843918,1.45323645056812,157.795269894336,228.202575182602,151.418639236365,143.536866869733,33.9471263950223,3.20236427151613,7.24704429123896
16,13,60.5389718319887,1.58052815250553,2444.56091115397,1.92745356542902,164.697082052625,290.791975167659,196.373073781876,145.447945490202,32.4928527150057,3.31867196442966,7.36444397704528
16,14,53.3610735746906,1.76154356220977,2879.27974436796,2.54211807043222,174.766683155841,370.603130923903,251.864586974846,148.576149939373,36.1399227441698,3.4577423190259,7.46942047665579
16,15,56.2994550853776,1.61383576075132,2899.96013335106,2.45562005032471,172.240350087821,364.168872944468,261.542422291044,149.970371796352,33.0988541432192,3.33276302252207,7.4309675810422
16,16,58.3194308208203,1.38716793201799,2758.93686079296,2.05817423696853,162.873907836035,312.665788052774,235.503486805012,153.511060138858,31.258359539035,3.0347626042064,7.37857632112217
16,17,56.1685958558871,1.2726972068612,2660.31671928028,1.8051430565859,157.351658945013,274.814979932628,207.274616471211,163.267648174132,29.8253502385013,2.84589716525944,7.37367587548468
16,18,59.0716547230755,1.13702748714851,2433.8061272476,1.56505452499031,156.701565642321,241.257252687315,186.525766325915,166.924925301351,31.6651770501549,2.89407959148406,7.30333520696243
16,19,66.4047621267801,0.997131497560233,2171.62208614305,1.32466609636883,155.003449206461,207.350502060867,166.899741453428,151.881478494067,31.9212192293707,2.66755078758789,7.243328771673
16,20,61.3796668784742,0.878061639799674,1902.68537088868,1.20756553307944,145.913990285225,182.218590115679,157.818499605078,124.016412326094,31.8301916998049,2.83699081201764,7.2310208535751
16,21,57.0480407187139,0.77914788684618,1630.0385713824,1.13752595777039,132.643311253902,159.784417478263,155.317993328631,98.4424432807274,30.2066035778073,2.98636094099171,7.2278373763761
16,22,55.1034417149432,0.781886081490044,1570.35912996136,1.11076125450079,127.689998234532,154.25739100756,153.690463937568,95.9736368428355,26.440122380434,2.95885437428192,7.24272925919937
16,23,55.4411730374829,0.969950398642458,1922.24415745944,1.18247523527244,140.238932700254,177.824634277953,149.918441146615,129.048037934601,32.2418502255115,3.19638479161348,7.28213009484536
16,24,58.3834878344127,1.16634157502038,2281.5293743628,1.26013109707886,153.189930161236,208.424392051456,150.442188221481,175.766627733708,33.1074628362288,3.20316984876056,7.34272455755973
16,25,54.9625174470215,1.23196352024237,2424.06868241356,1.30188973157404,167.861407656191,221.649159602508,151.71357828494,209.356473192049,33.1070682143548,3.31621612132105,7.3294081686292
17,1,54.1814818035623,1.23914492676687,1819.28076081947,1.43517395917714,172.917699927405,260.367702937592,223.530429772167,221.956300703521,41.4178739183819,3.79295572638243,7.32952308202589
17,2,46.7704073221617,1.34269279015629,2018.13785574251,1.5735556780516,161.440834869446,287.503086419025,252.253147837115,233.43993598154,33.9174667465952,4.17262912734112,7.49967553291472
17,3,55.9575335151496,1.20163343596748,2082.2196737518,1.47639899726209,150.409595225258,274.385235519965,216.152421233694,223.772328644027,37.9494373663478,3.58220125364569,7.30139314330441
17,4,50.4888305973566,1.18196802902944,2296.73119590766,1.46004307151212,135.370866522935,280.982961212862,187.95352929265,221.089544928825,35.7663509010627,3.22291999757257,7.33453515583226
17,5,55.8928058703072,1.14237803978069,2289.71343905107,1.45633803638252,132.648754965252,272.322416663213,165.436447697405,208.152293900272,36.1595532525331,3.21585313375381,7.34790434377053
17,6,65.362668123933,1.08908740829013,2230.67132239359,1.4632584588384,131.442017257775,257.282038517563,138.82695153506,200.217958797709,37.8544795059334,3.12916390378133,7.4774350092871
17,7,78.6863268879537,1.02670764553159,2177.20881365856,1.418579345391,134.383235614803,238.570035288915,121.220825427675,197.185913028415,38.1276414660907,3.0400984519069,7.56272884405927
17,8,63.5367009562868,0.956196981379368,1957.0251014702,1.29848101475058,154.055173710877,222.186336268611,130.258009167966,180.721834723953,34.3970951254297,3.36284137346911,7.2363726684009
17,9,80.9086472162238,0.839568907890402,1722.21754533603,1.18967582892895,170.964426719377,194.327180341883,127.178660262761,166.020277662947,36.2001086222587,3.71764914182303,6.85380589720552
17,10,68.319699456853,0.848977935083201,1706.36016273433,1.10931543410236,171.373081632834,188.83367263657,129.824187851193,150.809258350155,34.1487111124428,3.48813612640168,6.95206848407073
17,11,72.3580996764322,0.920995757645546,1780.57968540627,1.04859066360993,161.513329896235,185.047936532463,126.75113408889,138.230693372132,35.3900563184121,3.06223958533525,7.11594622458798
17,12,92.7932231959265,1.04757429558754,1983.27336628486,1.14585199506887,154.758467141165,197.490657198119,132.979109745772,134.440011068183,40.6101484659134,2.83255903295765,7.18757079045589
17,13,58.5333286603852,1.3231257576149,2525.4895009718,1.7509105616199,158.631105532502,277.850357777319,190.737679489731,139.774862559977,32.4500711289813,3.26467993191953,7.31973768248853
17,14,41.4865416534541,1.6737448408501,3158.58926779477,2.72859442484125,165.587088557671,394.93247460168,267.510097779264,148.830852351373,46.3810216439138,3.65396118520534,7.48878554995545
17,15,51.2886043381796,1.56976900643742,3122.35965525611,2.75429732431387,159.866422957092,391.421134705065,288.175234335502,157.645020513402,35.2106326077334,3.52835697414912,7.43868471587179
17,16,62.7123772178202,1.37912077930132,2890.38624786004,2.39903692597516,150.782949615076,338.26233096196,269.800665482401,169.666683683868,22.8787970841774,3.18730611237562,7.39129202510842
17,17,49.7886470141799,1.42867682791323,2882.26619510741,2.1686016295754,147.870864878922,307.84958713726,229.492239141788,180.082378223997,24.809200690806,2.84110069906391,7.4711588375561
17,18,56.4799765050075,1.27813029956835,2571.98406760715,1.64426356235044,151.227975653947,263.391078039647,197.430153726902,183.351051326622,31.5321555409033,2.90820815243351,7.34602391730296
17,19,76.0832241138825,1.075175674589,2225.10234276304,1.16677036757755,153.191108113265,213.492188172274,165.171824828961,171.691210085858,32.0233194291225,2.37927945240723,7.22104490852866
17,20,62.7516376094634,0.926682369005922,1946.80475960889,1.06908784510176,143.136798885233,184.600289217999,151.409875895837,143.96408626566,31.9558359691141,2.70526194628738,7.19760087437495
17,21,57.6231396165699,0.810904957539562,1710.46978732072,1.05527458603676,128.26025488655,155.519028247558,142.173871492625,110.803419936368,30.3294457521849,3.00011362655514,7.1559434787391
17,22,61.3804293211391,0.788409142331612,1646.16376727058,1.0412077746184,122.868382088175,142.310261466039,136.962650883595,98.5859132123628,26.869488295327,2.97963207810847,7.11748318193506
17,23,53.7150141630176,0.931474502665108,1855.52340490527,1.10680694527382,134.015056318485,170.912036629155,144.024395843222,125.427463598962,32.3070138401259,3.18234547596103,7.22883877711176
17,24,60.5540831322829,1.10709459865117,2104.9195381479,1.18049665206823,146.521382010307,201.588240000867,154.914747727929,161.288714433669,34.0184695284094,3.04533474567604,7.31818115093247
17,25,53.8943121609794,1.17911562005608,2224.4835347428,1.24154279273882,164.139671427527,215.425139207186,157.344838669736,188.246815105749,33.5822795084915,3.23013567597966,7.31197255118254
18,1,54.5257634909409,0.982316542903921,1599.29304024727,1.17600883829737,164.99361503302,227.26783043074,181.805965823618,206.891952054226,39.8222480817043,3.52683142673434,7.12610423562631
18,2,54.6988738067587,0.973992622520522,1676.17591846119,1.20231544003747,154.025260474832,236.155571432863,187.231257551113,209.784727932297,38.5246217760153,3.52702400829666,7.14352534784571
18,3,55.1197390024865,0.930561081104333,1792.71674514893,1.23662986373546,146.222938060871,238.062140617489,180.639382839773,204.116363660882,37.7408071851357,3.34311659533116,7.08851911327007
18,4,56.5894925774462,0.90018658919336,1916.36884424042,1.26903873470903,138.552811505968,238.392528247965,166.759484620546,197.835955899344,36.8593163040009,3.11397381543777,7.04269661944894
18,5,56.1625144677457,0.958477381606546,2025.42898880743,1.3209226607123,132.019094378713,241.169107290719,156.319792165352,193.19285477035,36.0207604842576,3.13790663471818,7.15840152702234
18,6,56.6617149360721,1.04551673295652,2103.81905970981,1.36730512225664,127.280177787811,242.110847063265,146.047697434227,191.543715088336,35.249490575602,3.23172050893262,7.37356963656327
18,7,57.741299810941,1.06522627365611,2098.37007015789,1.34973785376112,130.722299352568,240.802026952505,140.379071571727,189.112933620947,34.4734837593783,3.27810248481623,7.47480522290457
18,8,57.2969024308867,1.00065247551208,1978.56778929465,1.25128268742664,147.051623158003,242.702126215854,145.782328697467,177.335955192795,34.0104728420474,3.37421539847857,7.38997438281482
18,9,62.5148098444408,0.89184283295616,1849.62031901886,1.10969161449895,164.037980869979,241.005019793691,151.593727492988,160.546769967533,34.5321202301576,3.47000486916104,7.33069986862435
18,10,59.7343063230065,0.80079185275932,1793.36383832609,1.02955910772034,167.440774555298,217.165977605067,148.303751716016,144.427360112221,33.305109590154,3.35598080271248,7.25361932240066
18,11,61.0379801453628,0.738194314902218,1833.88931781013,0.970860418247483,160.164945942017,189.355405312929,142.571272668351,127.680766271725,32.8672795716673,3.07557948339304,7.19645224641475
18,12,64.7421864730208,0.762744636216909,2039.64913354745,1.0523618670491,152.12401218047,193.008898508643,151.647317225439,118.64240400153,33.1191812600767,2.96644375828748,7.20406279524103
18,13,55.5933836207218,0.921601584628437,2463.97294474102,1.47545307968347,146.324037487206,250.93557005175,189.305225914663,120.861555057567,32.0253923133266,3.24736124400782,7.26322155667529
18,14,52.0960192364863,1.09699440101607,2895.72503182016,2.06449830872871,141.153543048535,326.182938584771,238.421496833779,128.129059988768,31.5722773368241,3.52880128526785,7.33900253638899
18,15,53.6782499128646,1.21242055074906,2986.72492053519,2.43381535972203,137.981681918559,356.369295124968,273.482887310699,143.327072372676,31.2516224050779,3.5837740128632,7.36912133991025
18,16,59.1309024542433,1.30129419293058,2870.68394913495,2.56270003866732,135.934450353581,348.789633226529,285.706981575403,164.77717193901,25.5118476189452,3.6086053909153,7.40487271032859
18,17,51.2252280737223,1.46112677878384,2854.61278189626,2.46647781218554,137.68133425962,335.496375344478,257.777900364544,180.876606413654,30.806889606784,3.50829062038181,7.4832796286399
18,18,53.3029701089527,1.39906522079922,2667.15885627542,1.89796541622223,144.464076596383,299.592031633612,217.157741290322,191.40636178444,31.5180032710995,3.21100702629217,7.41771952808647
18,19,63.0254700623648,1.22801574323458,2421.85516860815,1.39578382271017,148.394970600022,266.128320715192,187.118706153057,188.743992541538,33.8030056806537,2.87824745176069,7.34439731992654
18,20,57.5341213558776,1.02145437876023,2087.99770401929,1.1506560203772,141.171972109936,213.346742629117,154.977591647012,168.815073563841,32.3213644149847,2.97530516952574,7.27383340541132
18,21,53.432284901613,0.846726426114734,1788.21040532454,1.01347694161044,129.117336437538,166.593175521381,128.907990122789,145.397349324476,31.8674094604799,3.14158760371487,7.20024306082166
18,22,53.5805175439525,0.791957202594603,1693.09008933674,0.957276668126934,126.002412433324,151.145309864718,120.01698014197,133.256853363631,32.058400136937,3.17754637367349,7.1676119413546
18,23,49.9844538792916,0.87943615667212,1824.09562106069,1.01126927500367,137.148168715151,167.589236993377,129.541172538864,137.513070706079,32.403768724296,3.2055270397177,7.19766135550532
18,24,49.1287825180431,1.01318157319537,1995.17541053542,1.09500781690203,154.987444107174,192.432662268091,143.281133739569,152.013167283282,32.7780015688472,3.09025949582822,7.2421058164403
18,25,48.2207322676996,1.11142229431863,2084.94181095906,1.19085813761544,172.847324743874,209.405587359046,152.464272515972,169.447276288796,33.1939016988304,3.15276615902288,7.28582737561948
19,1,55.3231833341133,0.756174479806977,1406.84938670561,0.956891773497183,159.029341123813,195.939795177569,147.841189551233,181.48079032373,34.5579969356649,3.3517897390535,6.95849249397946
19,2,61.209828410401,0.668401280853531,1354.33527891418,0.903094201863859,148.227982350029,191.874161717466,143.622103184675,174.681876413278,24.8526613942577,3.18305599727653,6.85673207966288
19,3,54.4132027533447,0.704739605288279,1526.11840059732,1.03164397497462,146.509001464916,203.918511943545,157.597450609067,167.649174618569,36.9880942990169,3.15707734071828,6.89472154651748
19,4,65.2452574283336,0.65392371035013,1573.38172197657,1.07874681413703,145.327865996702,201.451846679918,153.550798991871,158.428107223605,32.498442679518,2.68942093877559,6.72807871627826
19,5,57.4746010439248,0.829662132678105,1778.64469289119,1.19338772635273,136.676466219495,217.383783120667,157.521390691825,162.734861325777,34.5283235562771,2.95638557587851,6.98621213394112
19,6,53.2369341273658,1.07268491918118,1995.19702815935,1.29830496745795,126.326355513494,233.806277596448,160.614696169059,170.393079938492,31.6912161426387,3.29374069240679,7.38295967867122
19,7,53.4513974040287,1.17391529306523,2070.77290435467,1.31269963655063,125.635506192595,242.773033663713,160.49767002633,173.230555138884,24.6954054838412,3.40346801317954,7.6051310252688
19,8,53.9223846721826,1.09777796129565,2007.62096925088,1.24826266013282,143.678711994304,260.751464592934,165.457256565481,167.654125313326,33.6578834017029,3.43463149740407,7.53765008407322
19,9,65.1528458722605,0.956351291094045,1910.56687458344,1.12792910262863,162.649075702289,282.072584931728,172.664344533911,153.451649978073,45.5055532432184,3.58639889429941,7.6731002946782
