"x"	"y"	"swp"
172.5	197.5	-0.295342567460317
177.5	197.5	-0.150747916666667
182.5	197.5	-0.308632757936508
187.5	197.5	-0.140755138888889
192.5	197.5	-0.343885202380953
197.5	197.5	-0.234536603174603
202.5	197.5	-0.300502992063492
207.5	197.5	-0.319869841269841
212.5	197.5	-0.330690984126984
217.5	197.5	-0.333095448412699
222.5	197.5	-0.334765329365079
227.5	197.5	-0.334765329365079
232.5	197.5	-0.338821142857143
237.5	197.5	-0.339283277777778
242.5	197.5	-0.336741273809524
247.5	197.5	-0.313853055555555
252.5	197.5	-0.247275051587302
257.5	197.5	-0.301822055555556
262.5	197.5	-0.300252718253968
267.5	197.5	-0.300252718253968
272.5	197.5	-0.313080563492064
277.5	197.5	-0.327987607142857
282.5	197.5	-0.334639404761905
287.5	197.5	-0.339618285714286
292.5	197.5	-0.34618109920635
297.5	197.5	-0.337328003968254
302.5	197.5	-0.345643876984127
307.5	197.5	-0.348714095238096
312.5	197.5	-0.350678226190477
317.5	197.5	-0.353698678571429
322.5	197.5	-0.352344384920635
327.5	197.5	-0.341131436507937
332.5	197.5	-0.338946563492064
337.5	197.5	-0.336676706349207
342.5	197.5	-0.335691067460318
347.5	197.5	-0.336657972222222
352.5	197.5	-0.338623337301588
357.5	197.5	-0.335306115079365
362.5	197.5	-0.323611190476191
367.5	197.5	-0.313928448412698
372.5	197.5	-0.33475328968254
377.5	197.5	-0.319364690476191
382.5	197.5	-0.310058035714286
387.5	197.5	-0.304399369047619
392.5	197.5	-0.319867277777778
397.5	197.5	-0.304802646825397
402.5	197.5	-0.314224412698413
407.5	197.5	-0.316025043650794
412.5	197.5	-0.333614285714286
417.5	197.5	-0.327241833333334
422.5	197.5	-0.35366671031746
427.5	197.5	-0.393493297619048
432.5	197.5	-0.398884968253969
437.5	197.5	-0.394528166666667
442.5	197.5	-0.391462103174604
447.5	197.5	-0.396870095238096
452.5	197.5	-0.331087345238096
457.5	197.5	-0.352534984126985
462.5	197.5	-0.347506071428572
467.5	197.5	-0.349668976190477
472.5	197.5	-0.319364690476191
477.5	197.5	-0.253482091269841
482.5	197.5	-0.228036174603175
487.5	197.5	-0.231289626984127
492.5	197.5	-0.219559833333333
497.5	197.5	-0.223674329365079
502.5	197.5	-0.215970162698413
507.5	197.5	-0.264565507936508
512.5	197.5	-0.264565507936508
517.5	197.5	-0.263817130952381
522.5	197.5	-0.260680380952381
527.5	197.5	-0.254976023809524
532.5	197.5	-0.234751634920635
537.5	197.5	-0.235303027777778
542.5	197.5	-0.211034599206349
547.5	197.5	-0.225493119047619
552.5	197.5	-0.27369475
557.5	197.5	-0.27274648015873
562.5	197.5	-0.302862619047619
567.5	197.5	-0.3162765
572.5	197.5	-0.315466654761905
577.5	197.5	-0.315418876984127
582.5	197.5	-0.290948555555555
587.5	197.5	-0.290948555555555
592.5	197.5	-0.279430313492064
597.5	197.5	-0.279430313492064
602.5	197.5	-0.390606218253969
607.5	197.5	-0.400586817460318
612.5	197.5	-0.400586817460318
617.5	197.5	-0.339360765873016
622.5	197.5	-0.316135376984127
627.5	197.5	-0.315373662698413
632.5	197.5	-0.315608662698413
637.5	197.5	-0.31681655952381
642.5	197.5	-0.309683115079365
647.5	197.5	-0.310080575396825
652.5	197.5	-0.310656686507936
657.5	197.5	-0.318958654761905
662.5	197.5	-0.370582115079366
667.5	197.5	-0.340539880952381
672.5	197.5	-0.340539880952381
677.5	197.5	-0.332463468253968
682.5	197.5	-0.322748166666667
687.5	197.5	-0.299478043650794
692.5	197.5	-0.300450531746032
697.5	197.5	-0.30335128968254
702.5	197.5	-0.321880075396826
707.5	197.5	-0.323288111111111
712.5	197.5	-0.324547992063492
717.5	197.5	-0.337564813492064
722.5	197.5	-0.325486583333334
727.5	197.5	-0.376046674603175
732.5	197.5	-0.356983194444445
737.5	197.5	-0.383217384920636
742.5	197.5	-0.411104503968254
747.5	197.5	-0.395919916666667
752.5	197.5	-0.413510190476191
757.5	197.5	-0.413463523809524
762.5	197.5	-0.416289253968254
767.5	197.5	-0.416289253968254
772.5	197.5	-0.416289253968254
777.5	197.5	-0.416352003968254
782.5	197.5	-0.27875826984127
787.5	197.5	-0.255561595238095
792.5	197.5	-0.259463301587301
797.5	197.5	-0.314444047619048
802.5	197.5	-0.290704833333333
807.5	197.5	-0.249880880952381
812.5	197.5	-0.182012246031746
817.5	197.5	-0.175081888888889
822.5	197.5	-0.165750972222222
827.5	197.5	-0.170724408730159
832.5	197.5	-0.194715166666667
837.5	197.5	-0.177396503968254
842.5	197.5	-0.18102933044733
847.5	197.5	-0.178888993145743
852.5	197.5	-0.196860520923521
857.5	197.5	-0.209530043650794
862.5	197.5	-0.168374301587302
867.5	197.5	-0.168580103174603
872.5	197.5	-0.172817317460318
877.5	197.5	-0.171983035714286
882.5	197.5	-0.175551718253968
887.5	197.5	-0.203363888888889
892.5	197.5	-0.162917940476191
897.5	197.5	-0.265002202380952
902.5	197.5	-0.301016341269841
907.5	197.5	-0.301016341269841
912.5	197.5	-0.275089611111111
917.5	197.5	-0.275606214285714
922.5	197.5	-0.277656690476191
927.5	197.5	-0.296168559523809
932.5	197.5	-0.296374222222222
937.5	197.5	-0.272907682539683
942.5	197.5	-0.273579773809524
947.5	197.5	-0.282619873015873
952.5	197.5	-0.309506884920635
957.5	197.5	-0.335616488095238
962.5	197.5	-0.32351378968254
967.5	197.5	-0.32351378968254
972.5	197.5	-0.285584726190476
977.5	197.5	-0.315835035714286
982.5	197.5	-0.276318964285714
987.5	197.5	-0.197268170634921
992.5	197.5	-0.178587
997.5	197.5	-0.180068182539683
2.5	202.5	-0.340265420634921
7.5	202.5	-0.343407960317461
12.5	202.5	-0.340210285714286
17.5	202.5	-0.336429392857143
22.5	202.5	-0.340210285714286
27.5	202.5	-0.340210285714286
32.5	202.5	-0.339109313492064
37.5	202.5	-0.339109313492064
42.5	202.5	-0.338852150793651
47.5	202.5	-0.339618285714286
52.5	202.5	-0.33823628968254
57.5	202.5	-0.340360726190477
62.5	202.5	-0.338972845238096
67.5	202.5	-0.334724079365079
72.5	202.5	-0.330195174603175
77.5	202.5	-0.323375833333333
82.5	202.5	-0.306846190476191
87.5	202.5	-0.288549559523809
92.5	202.5	-0.288549559523809
97.5	202.5	-0.290561805555555
102.5	202.5	-0.314608357142857
107.5	202.5	-0.336177460317461
112.5	202.5	-0.341718226190476
117.5	202.5	-0.341856142857143
122.5	202.5	-0.335979305555556
127.5	202.5	-0.372341238095239
132.5	202.5	-0.370780130952381
137.5	202.5	-0.352797988095238
142.5	202.5	-0.220806496031746
147.5	202.5	-0.153865833333333
152.5	202.5	-0.294533793650793
157.5	202.5	-0.17070303968254
162.5	202.5	-0.17070303968254
167.5	202.5	-0.150958805555556
172.5	202.5	-0.29599978968254
177.5	202.5	-0.151999857142857
182.5	202.5	-0.14126925
187.5	202.5	-0.140911333333333
192.5	202.5	-0.175471996031746
197.5	202.5	-0.246223031746032
202.5	202.5	-0.233242035714286
207.5	202.5	-0.294832956349206
212.5	202.5	-0.325699765873016
217.5	202.5	-0.323994380952381
222.5	202.5	-0.323014206349206
227.5	202.5	-0.338242456349207
232.5	202.5	-0.335067996031746
237.5	202.5	-0.339627067460318
242.5	202.5	-0.336268535714286
247.5	202.5	-0.339283277777778
252.5	202.5	-0.347068103174604
257.5	202.5	-0.320352115079365
262.5	202.5	-0.339432722222223
267.5	202.5	-0.300255154761905
272.5	202.5	-0.338549908730159
277.5	202.5	-0.347510722222223
282.5	202.5	-0.346752047619048
287.5	202.5	-0.348078928571429
292.5	202.5	-0.35059557936508
297.5	202.5	-0.350095031746032
302.5	202.5	-0.348761817460318
307.5	202.5	-0.349833912698413
312.5	202.5	-0.345777670634921
317.5	202.5	-0.335821555555556
322.5	202.5	-0.349668976190477
327.5	202.5	-0.349810448412699
332.5	202.5	-0.350138178571429
337.5	202.5	-0.330433857142857
342.5	202.5	-0.338489674603175
347.5	202.5	-0.335691067460318
352.5	202.5	-0.336732623015873
357.5	202.5	-0.336732623015873
362.5	202.5	-0.336446337301588
367.5	202.5	-0.304833011904762
372.5	202.5	-0.290531333333333
377.5	202.5	-0.290531333333333
382.5	202.5	-0.303516027777778
387.5	202.5	-0.314629400793651
392.5	202.5	-0.304498079365079
397.5	202.5	-0.315608841269841
402.5	202.5	-0.332718968253969
407.5	202.5	-0.330764027777778
412.5	202.5	-0.332686658730159
417.5	202.5	-0.351371710317461
422.5	202.5	-0.35366671031746
427.5	202.5	-0.402107587301588
432.5	202.5	-0.400331158730159
437.5	202.5	-0.395370507936508
442.5	202.5	-0.392717404761905
447.5	202.5	-0.407541892857144
452.5	202.5	-0.358753460317461
457.5	202.5	-0.351534404761905
462.5	202.5	-0.353246448412699
467.5	202.5	-0.348542345238096
472.5	202.5	-0.336462932539683
477.5	202.5	-0.336462932539683
482.5	202.5	-0.264852281746032
487.5	202.5	-0.233017984126984
492.5	202.5	-0.227000956349206
497.5	202.5	-0.225033456349206
502.5	202.5	-0.210732174603174
507.5	202.5	-0.211946313492063
512.5	202.5	-0.264635444444444
517.5	202.5	-0.261708376984127
522.5	202.5	-0.265242206349206
527.5	202.5	-0.259570920634921
532.5	202.5	-0.246999587301587
537.5	202.5	-0.20844
542.5	202.5	-0.210900583333333
547.5	202.5	-0.224653726190476
552.5	202.5	-0.257806015873016
557.5	202.5	-0.302862619047619
562.5	202.5	-0.314822821428571
567.5	202.5	-0.315466654761905
572.5	202.5	-0.315106654761905
577.5	202.5	-0.315197861111111
582.5	202.5	-0.287554992063492
587.5	202.5	-0.277300753968254
592.5	202.5	-0.279430313492064
597.5	202.5	-0.281059285714286
602.5	202.5	-0.289307496031746
607.5	202.5	-0.381900253968254
612.5	202.5	-0.38137353968254
617.5	202.5	-0.393150607142858
622.5	202.5	-0.315900376984127
627.5	202.5	-0.315373662698413
632.5	202.5	-0.322656067460318
637.5	202.5	-0.322656067460318
642.5	202.5	-0.316528821428571
647.5	202.5	-0.315047369047619
652.5	202.5	-0.310856404761904
657.5	202.5	-0.339855916666667
662.5	202.5	-0.342543833333333
667.5	202.5	-0.32595328968254
672.5	202.5	-0.31990773015873
677.5	202.5	-0.321362785714286
682.5	202.5	-0.324892920634921
687.5	202.5	-0.294690857142857
692.5	202.5	-0.304827242063492
697.5	202.5	-0.303637400793651
702.5	202.5	-0.316724920634921
707.5	202.5	-0.321880075396826
712.5	202.5	-0.325736345238096
717.5	202.5	-0.32586425
722.5	202.5	-0.347856523809524
727.5	202.5	-0.383217384920636
732.5	202.5	-0.395919916666667
737.5	202.5	-0.40760201984127
742.5	202.5	-0.40760201984127
747.5	202.5	-0.416799246031746
752.5	202.5	-0.419291261904762
757.5	202.5	-0.419291261904762
762.5	202.5	-0.416289253968254
767.5	202.5	-0.416289253968254
772.5	202.5	-0.416289253968254
777.5	202.5	-0.416289253968254
782.5	202.5	-0.416289253968254
787.5	202.5	-0.296210849206349
792.5	202.5	-0.310380952380952
797.5	202.5	-0.250269186507937
802.5	202.5	-0.196459956349206
807.5	202.5	-0.193592817460317
812.5	202.5	-0.17901771031746
817.5	202.5	-0.18285903968254
822.5	202.5	-0.189726718253968
827.5	202.5	-0.197081452380952
832.5	202.5	-0.180759226190476
837.5	202.5	-0.186029166666667
842.5	202.5	-0.184002849206349
847.5	202.5	-0.178888993145743
852.5	202.5	-0.200599473304473
857.5	202.5	-0.16961798015873
862.5	202.5	-0.16961798015873
867.5	202.5	-0.172011142857143
872.5	202.5	-0.164376130952381
877.5	202.5	-0.161027777777778
882.5	202.5	-0.169139146825397
887.5	202.5	-0.197019416666667
892.5	202.5	-0.172397214285714
897.5	202.5	-0.266282678571428
902.5	202.5	-0.267820234126984
907.5	202.5	-0.28384598015873
912.5	202.5	-0.295128325396825
917.5	202.5	-0.257796353174603
922.5	202.5	-0.26980955952381
927.5	202.5	-0.25180930952381
932.5	202.5	-0.279768154761905
937.5	202.5	-0.277722583333333
942.5	202.5	-0.26394698015873
947.5	202.5	-0.295345996031746
952.5	202.5	-0.306486285714285
957.5	202.5	-0.311045686507936
962.5	202.5	-0.32351378968254
967.5	202.5	-0.313146202380952
972.5	202.5	-0.324272099206349
977.5	202.5	-0.290661349206349
982.5	202.5	-0.298209523809524
987.5	202.5	-0.258797321428571
992.5	202.5	-0.195646619047619
997.5	202.5	-0.195646619047619
2.5	207.5	-0.338982206349207
7.5	207.5	-0.338118996031746
12.5	207.5	-0.338971396825397
17.5	207.5	-0.340210285714286
22.5	207.5	-0.336219162698413
27.5	207.5	-0.340997785714286
32.5	207.5	-0.340997785714286
37.5	207.5	-0.338971396825397
42.5	207.5	-0.338971396825397
47.5	207.5	-0.338821142857143
52.5	207.5	-0.335175214285714
57.5	207.5	-0.330129392857143
62.5	207.5	-0.334514757936508
67.5	207.5	-0.333167932539683
72.5	207.5	-0.332583503968254
77.5	207.5	-0.335308507936508
82.5	207.5	-0.334724079365079
87.5	207.5	-0.300696011904762
92.5	207.5	-0.300696011904762
97.5	207.5	-0.28446951984127
102.5	207.5	-0.338852150793651
107.5	207.5	-0.339943865079365
112.5	207.5	-0.356439912698413
117.5	207.5	-0.352182781746032
122.5	207.5	-0.35528323015873
127.5	207.5	-0.350528281746032
132.5	207.5	-0.370780130952381
137.5	207.5	-0.357066638888889
142.5	207.5	-0.254597503968254
147.5	207.5	-0.314354337301587
152.5	207.5	-0.294540043650794
157.5	207.5	-0.303416698412698
162.5	207.5	-0.253426726190476
167.5	207.5	-0.147758130952381
172.5	207.5	-0.149298011904762
177.5	207.5	-0.316062444444444
182.5	207.5	-0.149298011904762
187.5	207.5	-0.141425444444444
192.5	207.5	-0.23122348015873
197.5	207.5	-0.252002400793651
202.5	207.5	-0.246914186507937
207.5	207.5	-0.310552638888889
212.5	207.5	-0.292212257936508
217.5	207.5	-0.29522875
222.5	207.5	-0.306729138888889
227.5	207.5	-0.340545948412699
232.5	207.5	-0.338955484126984
237.5	207.5	-0.340799853174604
242.5	207.5	-0.338382662698413
247.5	207.5	-0.348615603174603
252.5	207.5	-0.347598940476191
257.5	207.5	-0.340067904761905
262.5	207.5	-0.356316436507937
267.5	207.5	-0.353786436507937
272.5	207.5	-0.338549908730159
277.5	207.5	-0.351179535714286
282.5	207.5	-0.346752047619048
287.5	207.5	-0.352022035714286
292.5	207.5	-0.351179535714286
297.5	207.5	-0.349791535714286
302.5	207.5	-0.348309392857143
307.5	207.5	-0.350822777777778
312.5	207.5	-0.333110448412699
317.5	207.5	-0.333110448412699
322.5	207.5	-0.342934503968254
327.5	207.5	-0.334383904761905
332.5	207.5	-0.344867476190477
337.5	207.5	-0.350678226190477
342.5	207.5	-0.332018408730159
347.5	207.5	-0.338489674603175
352.5	207.5	-0.350138178571429
357.5	207.5	-0.336838388888889
362.5	207.5	-0.338238825396826
367.5	207.5	-0.286316444444444
372.5	207.5	-0.299371873015873
377.5	207.5	-0.299371873015873
382.5	207.5	-0.307903234126984
387.5	207.5	-0.323521448412698
392.5	207.5	-0.309052579365079
397.5	207.5	-0.317671261904762
402.5	207.5	-0.325254996031746
407.5	207.5	-0.352886908730159
412.5	207.5	-0.409716773809524
417.5	207.5	-0.4151725
422.5	207.5	-0.404822678571429
427.5	207.5	-0.404822678571429
432.5	207.5	-0.402984261904762
437.5	207.5	-0.407855063492064
442.5	207.5	-0.363960817460318
447.5	207.5	-0.37811755952381
452.5	207.5	-0.362779527777778
457.5	207.5	-0.359161583333334
462.5	207.5	-0.352082753968254
467.5	207.5	-0.356946503968254
472.5	207.5	-0.352636178571429
477.5	207.5	-0.359964357142857
482.5	207.5	-0.276483456349206
487.5	207.5	-0.258698253968254
492.5	207.5	-0.231854924603175
497.5	207.5	-0.213200281746032
502.5	207.5	-0.228315503968254
507.5	207.5	-0.154516742063492
512.5	207.5	-0.264635444444444
517.5	207.5	-0.26955171031746
522.5	207.5	-0.266600956349206
527.5	207.5	-0.258881630952381
532.5	207.5	-0.255060261904762
537.5	207.5	-0.239041607142857
542.5	207.5	-0.212397773809524
547.5	207.5	-0.22456669047619
552.5	207.5	-0.244088293650794
557.5	207.5	-0.247578380952381
562.5	207.5	-0.300597349206349
567.5	207.5	-0.315106654761905
572.5	207.5	-0.315106654761905
577.5	207.5	-0.315418876984127
582.5	207.5	-0.313187325396825
587.5	207.5	-0.280348503968254
592.5	207.5	-0.281903611111111
597.5	207.5	-0.289307496031746
602.5	207.5	-0.36594051984127
607.5	207.5	-0.403328103174604
612.5	207.5	-0.40219138888889
617.5	207.5	-0.338749503968254
622.5	207.5	-0.315373662698413
627.5	207.5	-0.316761246031746
632.5	207.5	-0.322656067460318
637.5	207.5	-0.323688087301588
642.5	207.5	-0.324264198412699
647.5	207.5	-0.310512698412698
652.5	207.5	-0.31633525
657.5	207.5	-0.325540146825397
662.5	207.5	-0.318039051587302
667.5	207.5	-0.326574718253968
672.5	207.5	-0.321362785714286
677.5	207.5	-0.297278313492064
682.5	207.5	-0.312657087301587
687.5	207.5	-0.311116091269841
692.5	207.5	-0.311869182539683
697.5	207.5	-0.304513511904762
702.5	207.5	-0.303606761904762
707.5	207.5	-0.323442333333334
712.5	207.5	-0.319552761904762
717.5	207.5	-0.347583190476191
722.5	207.5	-0.375971674603175
727.5	207.5	-0.395919916666667
732.5	207.5	-0.411104503968254
737.5	207.5	-0.408668448412699
742.5	207.5	-0.419086976190477
747.5	207.5	-0.419086976190477
752.5	207.5	-0.419086976190477
757.5	207.5	-0.419086976190477
762.5	207.5	-0.416289253968254
767.5	207.5	-0.416289253968254
772.5	207.5	-0.416289253968254
777.5	207.5	-0.416289253968254
782.5	207.5	-0.411167253968254
787.5	207.5	-0.308618849206349
792.5	207.5	-0.24706594047619
797.5	207.5	-0.245443531746032
802.5	207.5	-0.190258476190476
807.5	207.5	-0.182818809523809
812.5	207.5	-0.18263028968254
817.5	207.5	-0.182597837301587
822.5	207.5	-0.21171798015873
827.5	207.5	-0.190972646825397
832.5	207.5	-0.175813424603175
837.5	207.5	-0.19161175
842.5	207.5	-0.190958253968254
847.5	207.5	-0.178888993145743
852.5	207.5	-0.199019128066378
857.5	207.5	-0.203820845238095
862.5	207.5	-0.16961798015873
867.5	207.5	-0.16579626984127
872.5	207.5	-0.16361578968254
877.5	207.5	-0.161329261904762
882.5	207.5	-0.165128821428571
887.5	207.5	-0.172147448412699
892.5	207.5	-0.175551718253968
897.5	207.5	-0.167964734126984
902.5	207.5	-0.177020738095238
907.5	207.5	-0.253046813492064
912.5	207.5	-0.201776126984127
917.5	207.5	-0.181576972222222
922.5	207.5	-0.183095492063492
927.5	207.5	-0.27087448015873
932.5	207.5	-0.281214940476191
937.5	207.5	-0.28495075
942.5	207.5	-0.282298761904762
947.5	207.5	-0.268371563492064
952.5	207.5	-0.292242396825397
957.5	207.5	-0.320604496031746
962.5	207.5	-0.310258035714286
967.5	207.5	-0.320877265873016
972.5	207.5	-0.335033575396825
977.5	207.5	-0.343514305555556
982.5	207.5	-0.315548916666667
987.5	207.5	-0.292343801587302
992.5	207.5	-0.252180563492063
997.5	207.5	-0.252180563492063
2.5	212.5	-0.336816523809524
7.5	212.5	-0.338510464285714
12.5	212.5	-0.338185464285714
17.5	212.5	-0.336219162698413
22.5	212.5	-0.335298607142857
27.5	212.5	-0.34018026984127
32.5	212.5	-0.335160690476191
37.5	212.5	-0.338510464285714
42.5	212.5	-0.338510464285714
47.5	212.5	-0.338927353174603
52.5	212.5	-0.338697710317461
57.5	212.5	-0.328072948412698
62.5	212.5	-0.328034178571429
67.5	212.5	-0.327987607142857
72.5	212.5	-0.336166261904762
77.5	212.5	-0.336125011904762
82.5	212.5	-0.335696984126984
87.5	212.5	-0.320118726190476
92.5	212.5	-0.300550150793651
97.5	212.5	-0.298993138888889
102.5	212.5	-0.289338599206349
107.5	212.5	-0.320152575396826
112.5	212.5	-0.339953126984127
117.5	212.5	-0.369979246031747
122.5	212.5	-0.347949547619048
127.5	212.5	-0.35528323015873
132.5	212.5	-0.433279710317461
137.5	212.5	-0.380800380952382
142.5	212.5	-0.345784654761905
147.5	212.5	-0.366046746031747
152.5	212.5	-0.366095246031747
157.5	212.5	-0.332091126984127
162.5	212.5	-0.330781535714286
167.5	212.5	-0.20421953968254
172.5	212.5	-0.20421953968254
177.5	212.5	-0.145791369047619
182.5	212.5	-0.314456579365079
187.5	212.5	-0.448224257936508
192.5	212.5	-0.232819218253968
197.5	212.5	-0.267177543650794
202.5	212.5	-0.308028515873015
207.5	212.5	-0.333758968253968
212.5	212.5	-0.333758968253968
217.5	212.5	-0.302477384920635
222.5	212.5	-0.327192361111111
227.5	212.5	-0.33939803968254
232.5	212.5	-0.328418623015873
237.5	212.5	-0.327143222222222
242.5	212.5	-0.324376138888889
247.5	212.5	-0.354535222222223
252.5	212.5	-0.350281015873016
257.5	212.5	-0.36404280952381
262.5	212.5	-0.356015793650794
267.5	212.5	-0.406231357142858
272.5	212.5	-0.353284496031746
277.5	212.5	-0.352413857142857
282.5	212.5	-0.356352265873016
287.5	212.5	-0.353503142857143
292.5	212.5	-0.351179535714286
297.5	212.5	-0.354048666666667
302.5	212.5	-0.351179535714286
307.5	212.5	-0.351283944444445
312.5	212.5	-0.351986821428572
317.5	212.5	-0.337283238095238
322.5	212.5	-0.336039738095238
327.5	212.5	-0.336039738095238
332.5	212.5	-0.335546603174603
337.5	212.5	-0.342895932539683
342.5	212.5	-0.345779476190477
347.5	212.5	-0.344944817460318
352.5	212.5	-0.349789892857143
357.5	212.5	-0.320823781746032
362.5	212.5	-0.32062321031746
367.5	212.5	-0.314242753968254
372.5	212.5	-0.299110011904762
377.5	212.5	-0.319231936507937
382.5	212.5	-0.301221313492064
387.5	212.5	-0.317761555555556
392.5	212.5	-0.316764301587302
397.5	212.5	-0.319107099206349
402.5	212.5	-0.410720563492064
407.5	212.5	-0.411719551587302
412.5	212.5	-0.404822678571429
417.5	212.5	-0.411082011904762
422.5	212.5	-0.416537738095238
427.5	212.5	-0.417694357142858
432.5	212.5	-0.411082011904762
437.5	212.5	-0.411082011904762
442.5	212.5	-0.404189440476191
447.5	212.5	-0.396304595238096
452.5	212.5	-0.351919543650794
457.5	212.5	-0.354947825396826
462.5	212.5	-0.356008626984127
467.5	212.5	-0.357991793650794
472.5	212.5	-0.359892690476191
477.5	212.5	-0.356259960317461
482.5	212.5	-0.291578357142857
487.5	212.5	-0.238910797619048
492.5	212.5	-0.231289626984127
497.5	212.5	-0.188733083333333
502.5	212.5	-0.143966988095238
507.5	212.5	-0.165388563492063
512.5	212.5	-0.215616599206349
517.5	212.5	-0.260712488095238
522.5	212.5	-0.258317956349206
527.5	212.5	-0.254976023809524
532.5	212.5	-0.255060261904762
537.5	212.5	-0.208221956349206
542.5	212.5	-0.225926166666666
547.5	212.5	-0.226186166666666
552.5	212.5	-0.254115615079365
557.5	212.5	-0.254115615079365
562.5	212.5	-0.314822821428571
567.5	212.5	-0.315106654761905
572.5	212.5	-0.315197861111111
577.5	212.5	-0.314957861111111
582.5	212.5	-0.287314992063492
587.5	212.5	-0.287931206349206
592.5	212.5	-0.282478063492064
597.5	212.5	-0.288878813492063
602.5	212.5	-0.366087277777778
607.5	212.5	-0.366087277777778
612.5	212.5	-0.40219138888889
617.5	212.5	-0.344556301587302
622.5	212.5	-0.32334696031746
627.5	212.5	-0.321966547619048
632.5	212.5	-0.322338202380953
637.5	212.5	-0.322693773809524
642.5	212.5	-0.329927321428572
647.5	212.5	-0.324264198412699
652.5	212.5	-0.318069119047619
657.5	212.5	-0.312360488095238
662.5	212.5	-0.312664821428571
667.5	212.5	-0.319605071428572
672.5	212.5	-0.312657087301587
677.5	212.5	-0.300777317460317
682.5	212.5	-0.319560337301587
687.5	212.5	-0.312170476190476
692.5	212.5	-0.300574884920635
697.5	212.5	-0.299498634920635
702.5	212.5	-0.301097281746032
707.5	212.5	-0.31937053968254
712.5	212.5	-0.332139170634921
717.5	212.5	-0.337409396825397
722.5	212.5	-0.395982666666667
727.5	212.5	-0.411104503968254
732.5	212.5	-0.411104503968254
737.5	212.5	-0.416799246031746
742.5	212.5	-0.419086976190477
747.5	212.5	-0.419086976190477
752.5	212.5	-0.419086976190477
757.5	212.5	-0.419086976190477
762.5	212.5	-0.416335920634921
767.5	212.5	-0.416335920634921
772.5	212.5	-0.413463523809524
777.5	212.5	-0.416352003968254
782.5	212.5	-0.395553222222223
787.5	212.5	-0.308398246031746
792.5	212.5	-0.24899378968254
797.5	212.5	-0.24412198015873
802.5	212.5	-0.179911484126984
807.5	212.5	-0.182408873015873
812.5	212.5	-0.17867626984127
817.5	212.5	-0.189982400793651
822.5	212.5	-0.21171798015873
827.5	212.5	-0.197758305555555
832.5	212.5	-0.194349166666667
837.5	212.5	-0.190032115079365
842.5	212.5	-0.190032115079365
847.5	212.5	-0.179651762987013
852.5	212.5	-0.200599473304473
857.5	212.5	-0.192131392857143
862.5	212.5	-0.167509884920635
867.5	212.5	-0.167913472222222
872.5	212.5	-0.169205511904762
877.5	212.5	-0.163255694444444
882.5	212.5	-0.173325944444444
887.5	212.5	-0.173325944444444
892.5	212.5	-0.175336718253968
897.5	212.5	-0.167402690476191
902.5	212.5	-0.16045546031746
907.5	212.5	-0.19106373015873
912.5	212.5	-0.20210775
917.5	212.5	-0.16788623015873
922.5	212.5	-0.271389178571429
927.5	212.5	-0.270520857142857
932.5	212.5	-0.288533095238095
937.5	212.5	-0.278155952380952
942.5	212.5	-0.286243123015873
947.5	212.5	-0.263397742063492
952.5	212.5	-0.275015178571429
957.5	212.5	-0.294468158730158
962.5	212.5	-0.321317797619048
967.5	212.5	-0.324272099206349
972.5	212.5	-0.369814206349206
977.5	212.5	-0.370553591269842
982.5	212.5	-0.293194722222222
987.5	212.5	-0.292343801587302
992.5	212.5	-0.246006515873016
997.5	212.5	-0.249988198412698
2.5	217.5	-0.339118583333334
7.5	217.5	-0.339118583333334
12.5	217.5	-0.323440968253968
17.5	217.5	-0.324584301587302
22.5	217.5	-0.322699079365079
27.5	217.5	-0.323024079365079
32.5	217.5	-0.323440968253968
37.5	217.5	-0.323024079365079
42.5	217.5	-0.338510464285714
47.5	217.5	-0.338927353174603
52.5	217.5	-0.335293031746032
57.5	217.5	-0.31241323015873
62.5	217.5	-0.31241323015873
67.5	217.5	-0.327987607142857
72.5	217.5	-0.327384420634921
77.5	217.5	-0.334515476190476
82.5	217.5	-0.336125011904762
87.5	217.5	-0.334135226190476
92.5	217.5	-0.324159226190476
97.5	217.5	-0.300022892857143
102.5	217.5	-0.284800805555555
107.5	217.5	-0.294679285714286
112.5	217.5	-0.317654996031746
117.5	217.5	-0.317654996031746
122.5	217.5	-0.339735214285715
127.5	217.5	-0.33599951984127
132.5	217.5	-0.439462853174604
137.5	217.5	-0.433279710317461
142.5	217.5	-0.336687321428572
147.5	217.5	-0.345784654761905
152.5	217.5	-0.321223916666667
157.5	217.5	-0.349415285714286
162.5	217.5	-0.33248171031746
167.5	217.5	-0.333423777777778
172.5	217.5	-0.234839063492064
177.5	217.5	-0.144917761904762
182.5	217.5	-0.17151653968254
187.5	217.5	-0.340088265873016
192.5	217.5	-0.448224257936508
197.5	217.5	-0.294971071428571
202.5	217.5	-0.323160285714286
207.5	217.5	-0.298265174603174
212.5	217.5	-0.300959801587301
217.5	217.5	-0.31328696031746
222.5	217.5	-0.299384801587301
227.5	217.5	-0.344878317460317
232.5	217.5	-0.345937313492064
237.5	217.5	-0.334905773809524
242.5	217.5	-0.335445388888889
247.5	217.5	-0.345053507936508
252.5	217.5	-0.361162738095238
257.5	217.5	-0.343766444444444
262.5	217.5	-0.365078619047619
267.5	217.5	-0.372244392857143
272.5	217.5	-0.363950031746032
277.5	217.5	-0.373530130952381
282.5	217.5	-0.366428682539683
287.5	217.5	-0.365499722222223
